symbol_family,maturation_state,count,runs,first_moment_state,last_moment_state,moment_path,binding_path,action_path,reward_sum,event_reward_sum,maturation_reward_sum,timeline_sentence,passive_only
dio_02qu,maturation_stable_carried,1,155,moment_carried,moment_carried,moment_carried,multisensory_carried_contact,LONG,1.0,1.0,1.0,dio_02qu: Reife=maturation_stable_carried; Verlauf=moment_carried; reward_sum=1.000000.,1
dio_0arw,maturation_stable_carried,3,"153,154,155",moment_carried,moment_carried,moment_carried -> moment_carried -> moment_carried,multisensory_carried_contact -> multisensory_carried_contact -> multisensory_carried_contact,LONG -> LONG -> LONG,3.0,3.0,3.0,dio_0arw: Reife=maturation_stable_carried; Verlauf=moment_carried -> moment_carried -> moment_carried; reward_sum=3.000000.,1
dio_0t0v,maturation_stable_carried,2,"153,154",moment_carried,moment_carried,moment_carried -> moment_carried,multisensory_carried_contact -> multisensory_carried_contact,LONG -> LONG,2.0,2.0,2.0,dio_0t0v: Reife=maturation_stable_carried; Verlauf=moment_carried -> moment_carried; reward_sum=2.000000.,1
dio_1u7v,maturation_stable_carried,3,"153,154,155",moment_carried,moment_carried,moment_carried -> moment_carried -> moment_carried,multisensory_carried_contact -> multisensory_carried_contact -> multisensory_carried_contact,SHORT -> SHORT -> SHORT,3.0,3.0,3.0,dio_1u7v: Reife=maturation_stable_carried; Verlauf=moment_carried -> moment_carried -> moment_carried; reward_sum=3.000000.,1
dio_1vpi,maturation_mixed_recurrence,3,"153,154,155",moment_quiet_held,moment_carried,moment_quiet_held -> moment_quiet_held -> moment_carried,multisensory_quiet_hold -> multisensory_quiet_hold -> multisensory_carried_contact,WAIT -> WAIT -> SHORT,1.0,1.0,1.0,dio_1vpi: Reife=maturation_mixed_recurrence; Verlauf=moment_quiet_held -> moment_quiet_held -> moment_carried; reward_sum=1.000000.,1
dio_00qb,maturation_quiet_observation,2,"153,154",moment_quiet_held,moment_quiet_held,moment_quiet_held -> moment_quiet_held,multisensory_quiet_hold -> multisensory_quiet_hold,WAIT -> WAIT,0.0,0.0,0.0,dio_00qb: Reife=maturation_quiet_observation; Verlauf=moment_quiet_held -> moment_quiet_held; reward_sum=0.000000.,1
dio_14xc,maturation_quiet_observation,3,"153,154,155",moment_quiet_observed,moment_quiet_held,moment_quiet_observed -> moment_quiet_held -> moment_quiet_held,multisensory_quiet_observation -> multisensory_quiet_hold -> multisensory_quiet_hold,WAIT -> WAIT -> WAIT,0.0,0.0,0.0,dio_14xc: Reife=maturation_quiet_observation; Verlauf=moment_quiet_observed -> moment_quiet_held -> moment_quiet_held; reward_sum=0.000000.,1
