neighbor_state,pair_count,family_count,families,max_meaning_similarity,avg_meaning_similarity,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
passive_same_meaning_island,360,163,dio_002s|dio_00o8|dio_023r|dio_02cr|dio_039r|dio_05nf|dio_06ab|dio_06rg|dio_06v3|dio_0710|dio_07wz|dio_085n|dio_095l|dio_09dp|dio_09od|dio_09u3|dio_0a0v|dio_0a6g|dio_0av4|dio_0azl|dio_0bbf|dio_0bhg|dio_0bm2|dio_0bzr|dio_0chc|dio_0d5i|dio_0e0d|dio_0fa9|dio_0ff9|dio_0fs6|dio_0fsw|dio_0fvj|dio_0g9z|dio_0gh3|dio_0gmg|dio_0h67|dio_0hd3|dio_0ia8|dio_0inm|dio_0irs|dio_0j15|dio_0j7z|dio_0jhl|dio_0jo7|dio_0jpo|dio_0kjn|dio_0ks9|dio_0ksa|dio_0liz|dio_0mk6|dio_0mlx|dio_0nwm|dio_0p55|dio_0pam|dio_0pl4|dio_0q96|dio_0qgp|dio_0qr6|dio_0r6m|dio_0rur|dio_0rwq|dio_0s84|dio_0sg3|dio_0t8k|dio_0tyi|dio_0u8f|dio_0utu|dio_0vu0|dio_0wgd|dio_0wnz|dio_0wsp|dio_0wvp|dio_0x0x|dio_0x52|dio_0xbe|dio_0xkp|dio_0xo2|dio_0xt4|dio_0y31|dio_0y3d|dio_0y90|dio_0zqz|dio_0zut|dio_1001|dio_108f|dio_11bp|dio_11ex|dio_11w1|dio_12dn|dio_12dz|dio_12k8|dio_13p1|dio_140n|dio_145c|dio_14c1|dio_14eb|dio_14t4|dio_14xc|dio_1534|dio_15e5|dio_15gs|dio_15lu|dio_15s8|dio_168n|dio_16mu|dio_16qb|dio_17ny|dio_17qa|dio_17qv|dio_17se|dio_17ud|dio_18ny|dio_18vh|dio_18zc|dio_1935|dio_1958|dio_19js|dio_1a0t|dio_1a3i|dio_1a4k|dio_1a7n|dio_1am3|dio_1as2|dio_1bkh|dio_1bwy|dio_1c08|dio_1efa|dio_1fbp|dio_1fdl|dio_1fo9|dio_1gv9|dio_1hs5|dio_1hse|dio_1jgc|dio_1k4r|dio_1k9b|dio_1ka9|dio_1kg8|dio_1ldo|dio_1lno|dio_1mhq|dio_1mpo|dio_1mrs|dio_1n5f|dio_1n79|dio_1n7v|dio_1nu7|dio_1obx|dio_1pai|dio_1q4h|dio_1qpi|dio_1rrm|dio_1s87|dio_1t1w|dio_1tln|dio_1txs|dio_1uf1|dio_1ull|dio_1vg2|dio_1vnw|dio_1wx6|dio_1xpi|dio_1yc2,0.999983,0.994234,True,False,False,False,False,False,False,False
