left_family,right_family,left_episodes,right_episodes,left_reife_state,right_reife_state,reife_state_relation,left_neuro_tone,right_neuro_tone,neuro_tone_relation,left_action,right_action,action_relation,sense_distance,sense_similarity,mcm_distance,mcm_similarity,hearing_distance,hearing_similarity,temporal_distance,temporal_similarity,neuro_distance,neuro_similarity,reflection_distance,reflection_similarity,reife_distance,reife_similarity,meaning_distance,meaning_similarity,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal,neighbor_state,dio_neighbor_sentence
dio_14t4,dio_1534,4,4,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.007735,0.999522,0.005598,0.999749,0.003238,0.999916,0.0,1.0,0.001936,0.99997,0.000632,0.999997,0.0,1.0,0.003798,0.999885,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_14t4+dio_1534: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0ia8,dio_0qgp,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.007386,0.999564,0.00404,0.999869,0.009445,0.999287,0.0,1.0,0.001068,0.999991,0.000489,0.999998,0.0,1.0,0.003984,0.999873,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0ia8+dio_0qgp: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1as2,dio_1s87,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.0063,0.999683,0.005996,0.999712,0.007724,0.999523,0.0,1.0,0.001367,0.999985,0.000468,0.999998,0.0,1.0,0.003986,0.999873,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1as2+dio_1s87: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_17qa,dio_17ny,4,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.007023,0.999606,0.00537,0.999769,0.013276,0.998592,0.0,1.0,0.001008,0.999992,0.000297,0.999999,0.0,1.0,0.004625,0.999829,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_17qa+dio_17ny: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0e0d,dio_1as2,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.008907,0.999366,0.007657,0.999531,0.003957,0.999875,0.0,1.0,0.002158,0.999963,0.000776,0.999995,0.0,1.0,0.004661,0.999826,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0e0d+dio_1as2: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0jo7,dio_0ks9,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.008773,0.999385,0.005128,0.99979,0.010328,0.999147,0.0,1.0,0.001143,0.99999,0.000662,0.999996,0.0,1.0,0.004686,0.999824,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0jo7+dio_0ks9: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_17qa,dio_0mk6,4,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.007282,0.999576,0.004636,0.999828,0.015903,0.997981,0.0,1.0,0.000621,0.999997,0.000184,1.0,0.0,1.0,0.004778,0.999817,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_17qa+dio_0mk6: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0mlx,dio_0y90,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.00782,0.999511,0.007822,0.999511,0.007605,0.999537,0.0,1.0,0.001957,0.999969,0.000233,1.0,0.0,1.0,0.004803,0.999815,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0mlx+dio_0y90: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_14eb,dio_14xc,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.007053,0.999602,0.004992,0.999801,0.016931,0.997712,0.0,1.0,0.001093,0.99999,0.00029,0.999999,0.0,1.0,0.004999,0.9998,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_14eb+dio_14xc: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0zut,dio_1bkh,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.008314,0.999447,0.007415,0.99956,0.009824,0.999229,0.0,1.0,0.002121,0.999964,0.000703,0.999996,0.0,1.0,0.005159,0.999787,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0zut+dio_1bkh: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0utu,dio_11w1,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.008996,0.999353,0.008073,0.999479,0.00688,0.999621,0.0,1.0,0.002554,0.999948,0.000744,0.999996,0.0,1.0,0.005178,0.999786,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0utu+dio_11w1: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0qr6,dio_1tln,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.008124,0.999472,0.006521,0.99966,0.012147,0.998821,0.0,1.0,0.002172,0.999962,0.00063,0.999997,0.0,1.0,0.005197,0.999784,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0qr6+dio_1tln: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0y3d,dio_0qgp,4,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.007652,0.999532,0.005004,0.9998,0.018528,0.997261,0.0,1.0,0.000709,0.999996,0.000398,0.999999,0.0,1.0,0.005292,0.999776,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0y3d+dio_0qgp: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_16mu,dio_17qv,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.008908,0.999366,0.006854,0.999624,0.012437,0.998764,0.0,1.0,0.000994,0.999992,0.000373,0.999999,0.0,1.0,0.005307,0.999775,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_16mu+dio_17qv: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1n5f,dio_1yc2,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.008661,0.9994,0.008637,0.999404,0.008051,0.999482,0.0,1.0,0.002432,0.999953,0.000847,0.999994,0.0,1.0,0.005353,0.999771,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1n5f+dio_1yc2: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0liz,dio_14xc,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.010638,0.999095,0.003739,0.999888,0.017914,0.997439,0.0,1.0,0.000625,0.999997,0.000394,0.999999,0.0,1.0,0.005644,0.999745,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0liz+dio_14xc: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1kg8,dio_1n7v,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.009663,0.999254,0.008371,0.99944,0.010846,0.99906,0.0,1.0,0.001102,0.99999,0.0008,0.999995,0.0,1.0,0.00568,0.999742,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1kg8+dio_1n7v: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1kg8,dio_1obx,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.009746,0.999241,0.00705,0.999603,0.01453,0.998314,0.0,1.0,0.000961,0.999993,0.000889,0.999994,0.0,1.0,0.005839,0.999727,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1kg8+dio_1obx: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0bhg,dio_0ff9,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.01015,0.999177,0.006342,0.999678,0.016543,0.997816,0.0,1.0,0.002754,0.999939,0.000827,0.999995,0.0,1.0,0.006268,0.999686,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0bhg+dio_0ff9: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0mk6,dio_1k4r,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.014258,0.998376,0.004214,0.999858,0.015681,0.998037,0.0,1.0,0.00038,0.999999,0.000936,0.999993,0.0,1.0,0.006359,0.999677,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0mk6+dio_1k4r: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_06ab,dio_1tln,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.010706,0.999084,0.010719,0.999082,0.007954,0.999494,0.0,1.0,0.002946,0.999931,0.000943,0.999993,0.0,1.0,0.00637,0.999675,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_06ab+dio_1tln: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0y3d,dio_0ia8,4,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.010658,0.999092,0.004837,0.999813,0.020765,0.996563,0.0,1.0,0.001776,0.999975,0.000518,0.999998,0.0,1.0,0.006404,0.999672,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0y3d+dio_0ia8: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_17qa,dio_0j7z,4,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.012981,0.998654,0.012776,0.998696,0.001897,0.999971,0.0,1.0,0.003289,0.999913,0.001257,0.999987,0.0,1.0,0.006715,0.999639,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_17qa+dio_0j7z: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0hd3,dio_1935,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.009051,0.999345,0.005929,0.999719,0.026061,0.994596,0.0,1.0,0.001184,0.999989,0.000364,0.999999,0.0,1.0,0.006799,0.99963,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0hd3+dio_1935: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_14eb,dio_1935,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.013797,0.998479,0.010404,0.999135,0.008345,0.999443,0.0,1.0,0.002603,0.999946,0.00107,0.999991,0.0,1.0,0.007052,0.999602,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_14eb+dio_1935: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_17ny,dio_1k4r,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.015589,0.99806,0.004482,0.999839,0.018308,0.997326,0.0,1.0,0.000754,0.999995,0.001002,0.999992,0.0,1.0,0.00711,0.999596,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_17ny+dio_1k4r: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_06rg,dio_023r,8,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.011402,0.998961,0.006811,0.999629,0.020852,0.996533,0.0,1.0,0.002413,0.999953,0.000908,0.999993,0.0,1.0,0.007148,0.999591,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_06rg+dio_023r: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_06rg,dio_0gmg,8,8,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.010837,0.999061,0.007275,0.999577,0.025458,0.994842,0.0,1.0,0.001292,0.999987,0.000413,0.999999,0.0,1.0,0.00747,0.999554,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_06rg+dio_0gmg: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0pl4,dio_0t8k,8,8,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.015406,0.998105,0.004628,0.999829,0.023082,0.995756,0.000341,0.999999,0.000357,0.999999,0.000687,0.999996,0.0,1.0,0.007638,0.999533,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0pl4+dio_0t8k: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0gmg,dio_023r,8,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.012591,0.998733,0.014086,0.998415,0.007722,0.999523,0.0,1.0,0.00366,0.999893,0.001143,0.99999,0.0,1.0,0.007651,0.999532,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0gmg+dio_023r: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_15gs,dio_14c1,4,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.011653,0.998915,0.009722,0.999244,0.021439,0.996337,0.0,1.0,0.002238,0.99996,0.00069,0.999996,0.0,1.0,0.007877,0.999504,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_15gs+dio_14c1: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0hd3,dio_0liz,4,4,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.012748,0.998702,0.008906,0.999366,0.023265,0.995689,0.0,1.0,0.002256,0.999959,0.000686,0.999996,0.0,1.0,0.008182,0.999465,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0hd3+dio_0liz: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1ull,dio_1wx6,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.011702,0.998906,0.00801,0.999487,0.029221,0.993216,0.0,1.0,0.00107,0.999991,0.00042,0.999999,0.0,1.0,0.008261,0.999454,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1ull+dio_1wx6: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_14xc,dio_1935,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.016872,0.997728,0.008109,0.999474,0.02071,0.99658,0.0,1.0,0.001634,0.999979,0.000889,0.999994,0.0,1.0,0.008618,0.999406,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_14xc+dio_1935: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_17qa,dio_1k4r,4,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.018342,0.997316,0.002988,0.999929,0.031584,0.992083,0.0,1.0,0.00026,0.999999,0.000967,0.999993,0.0,1.0,0.008963,0.999358,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_17qa+dio_1k4r: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_06rg,dio_05nf,8,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.012422,0.998767,0.0074,0.999562,0.035617,0.989953,0.0,1.0,0.000979,0.999992,0.000428,0.999999,0.0,1.0,0.009055,0.999345,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_06rg+dio_05nf: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0hd3,dio_14xc,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.017031,0.997685,0.011375,0.998966,0.017662,0.997511,0.0,1.0,0.002746,0.99994,0.001022,0.999992,0.0,1.0,0.009176,0.999327,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0hd3+dio_14xc: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1a3i,dio_0g9z,8,6,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.00677,0.999633,0.006616,0.99965,0.007698,0.999526,0.033449,0.991129,0.008283,0.999451,0.002373,0.999955,0.0,1.0,0.010036,0.999195,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1a3i+dio_0g9z: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_145c,dio_1a0t,4,4,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.015447,0.998095,0.015057,0.99819,0.021651,0.996264,0.000526,0.999998,0.003845,0.999882,0.000803,0.999995,0.0,1.0,0.010294,0.999153,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_145c+dio_1a0t: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0jo7,dio_0wgd,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.016344,0.997868,0.003253,0.999915,0.0464,0.983068,0.0,1.0,0.000254,0.999999,0.000955,0.999993,0.0,1.0,0.010318,0.999149,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0jo7+dio_0wgd: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0wsp,dio_13p1,6,6,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.014024,0.998429,0.01353,0.998538,0.026643,0.994353,0.000196,1.0,0.004522,0.999836,0.001456,0.999983,0.0,1.0,0.010317,0.999149,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0wsp+dio_13p1: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0nwm,dio_0chc,24,6,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.020162,0.996758,0.01315,0.998619,0.017885,0.997448,0.000269,0.999999,0.002435,0.999953,0.001386,0.999985,0.0,1.0,0.010368,0.999141,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0nwm+dio_0chc: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_095l,dio_0g9z,6,6,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.015739,0.998022,0.006359,0.999677,0.044623,0.98432,6.9e-05,1.0,0.000898,0.999994,0.000667,0.999996,0.0,1.0,0.01072,0.999082,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_095l+dio_0g9z: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0hd3,dio_14eb,4,4,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.018352,0.997313,0.01407,0.998419,0.022282,0.996044,0.0,1.0,0.003786,0.999885,0.001278,0.999987,0.0,1.0,0.010806,0.999067,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0hd3+dio_14eb: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0xo2,dio_1kg8,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.01587,0.997989,0.011808,0.998886,0.031889,0.99193,0.0,1.0,0.004009,0.999871,0.00125,0.999988,0.0,1.0,0.010894,0.999051,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0xo2+dio_1kg8: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1mrs,dio_0wgd,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.016755,0.997759,0.015134,0.998171,0.02396,0.995429,0.0,1.0,0.004172,0.999861,0.001231,0.999988,0.0,1.0,0.010908,0.999049,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1mrs+dio_0wgd: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1mrs,dio_0jo7,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.019237,0.997048,0.013367,0.998573,0.022441,0.995987,0.0,1.0,0.003924,0.999877,0.00157,0.99998,0.0,1.0,0.010925,0.999046,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1mrs+dio_0jo7: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0j7z,dio_17ny,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.018319,0.997322,0.018145,0.997373,0.015173,0.998162,0.0,1.0,0.004297,0.999852,0.00153,0.999981,0.0,1.0,0.010933,0.999045,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0j7z+dio_17ny: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0j7z,dio_0mk6,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.018126,0.997378,0.017411,0.997581,0.0178,0.997472,0.0,1.0,0.00391,0.999878,0.001428,0.999984,0.0,1.0,0.010978,0.999037,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0j7z+dio_0mk6: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0u8f,dio_18ny,10,8,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.008946,0.99936,0.005736,0.999737,0.007633,0.999534,0.036714,0.989332,0.010877,0.999054,0.003016,0.999927,0.0,1.0,0.011229,0.998992,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0u8f+dio_18ny: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_09od,dio_1yc2,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.021339,0.99637,0.009604,0.999263,0.033562,0.991069,0.0,1.0,0.002344,0.999956,0.001697,0.999977,0.0,1.0,0.011725,0.998901,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_09od+dio_1yc2: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_140n,dio_18vh,20,6,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.012194,0.998812,0.00538,0.999768,0.022684,0.995901,0.030218,0.992748,0.008528,0.999419,0.003263,0.999915,0.0,1.0,0.012518,0.998748,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_140n+dio_18vh: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0t8k,dio_0ksa,8,4,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.017719,0.997495,0.010202,0.999168,0.04468,0.984281,0.000403,0.999999,0.003459,0.999904,0.001556,0.999981,0.0,1.0,0.012524,0.998747,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0t8k+dio_0ksa: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0xo2,dio_1obx,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.015491,0.998084,0.014779,0.998256,0.039794,0.98749,0.0,1.0,0.00497,0.999802,0.001951,0.99997,0.0,1.0,0.012596,0.998732,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0xo2+dio_1obx: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1am3,dio_1bwy,8,8,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.028271,0.993647,0.003863,0.999881,0.038891,0.988045,0.000422,0.999999,0.001642,0.999978,0.001544,0.999981,0.0,1.0,0.012714,0.998708,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1am3+dio_1bwy: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0j7z,dio_1k4r,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.019505,0.996966,0.015763,0.998016,0.033481,0.991112,0.0,1.0,0.003544,0.9999,0.001103,0.99999,0.0,1.0,0.012751,0.998701,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0j7z+dio_1k4r: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0nwm,dio_0x0x,24,6,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.016218,0.9979,0.013595,0.998524,0.040988,0.986738,0.000214,1.0,0.005283,0.999777,0.002629,0.999945,0.0,1.0,0.012782,0.998695,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0nwm+dio_0x0x: gleiche passive Bedeutungsinsel, ohne Handlung."
