phase,phase_run,global_run,data_path,candles,episodes,trades,long_trades,short_trades,waits,total_reward,avg_reward,unique_symbols,avg_trade_readiness,max_trade_readiness,avg_associative_trade,max_associative_trade,avg_maturity_gap,max_maturity_gap,avg_mature_transfer,max_mature_transfer,avg_observation_trade_signal,max_observation_trade_signal,avg_observation_trade_readiness,max_observation_trade_readiness,observation_learning_events,avg_observation_learning_pressure,max_observation_learning_pressure,top_long_family,top_long_trust,top_short_family,top_short_trust
sensor_relation_probe2,1,56,data\kontrolliert_sensor_relation_probe2_2episoden_5m_SOLUSDT.csv,25,15,1,1,0,14,1.590331,0.106022,15,0.030379,0.391038,0.063624,0.075566,0.054868,0.070276,0.008756,0.0667,0.000425,0.006223,4.7e-05,0.000685,14,0.060403,0.072128,dio_1lam,1.0,dio_0t45,1.0
sensor_relation_probe2,2,57,data\kontrolliert_sensor_relation_probe2_2episoden_5m_SOLUSDT.csv,25,15,1,1,0,14,1.590331,0.106022,15,0.050173,0.567738,0.061688,0.069007,0.044869,0.057788,0.016819,0.067432,0.002811,0.006223,0.000309,0.000685,14,0.052695,0.061715,dio_1lam,1.0,dio_0t45,1.0
sensor_relation_probe2,3,58,data\kontrolliert_sensor_relation_probe2_2episoden_5m_SOLUSDT.csv,25,10,3,1,2,7,4.06296,0.406296,10,0.101755,0.715588,0.062645,0.070164,0.025451,0.058433,0.037194,0.069979,0.00459,0.009027,0.000505,0.000993,7,0.04157,0.059973,dio_1lam,1.0,dio_0t45,1.0
sensor_relation_probe2,4,59,data\kontrolliert_sensor_relation_probe2_2episoden_5m_SOLUSDT.csv,25,9,3,1,2,6,3.002186,0.333576,9,0.051157,0.173001,0.061483,0.071928,0.027009,0.056523,0.034473,0.071928,0.003794,0.00926,0.000417,0.001019,6,0.046942,0.058012,dio_1lam,1.0,dio_0t45,1.0
