text_island_symbol,inner_core_state,inner_map_transition_state,right_inner_map_state,right_semantic_maturity_score,score_delta,core_note,left_inner_map_state,left_semantic_maturity_score,stability_delta,variation_delta,drift_delta,left_families,right_families,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_text_17glilg,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.353333333,0.0,"dio_text_17glilg: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.353; passiv, keine Handlung.",inner_foreign_boundary_space,0.353333333,0.0,0.0,0.0,dio_00mi|dio_0fmr|dio_0u94|dio_0vsh|dio_17pp,dio_00mi|dio_0fmr|dio_0u94|dio_0vsh|dio_17pp,True,False,False,False,False,False,False,False
dio_text_1bbd5is,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.353333333,0.0,"dio_text_1bbd5is: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.353; passiv, keine Handlung.",inner_foreign_boundary_space,0.353333333,0.0,0.0,0.0,dio_04v2|dio_0mj0|dio_17c5|dio_1bvz|dio_1evj,dio_04v2|dio_0mj0|dio_17c5|dio_1bvz|dio_1evj,True,False,False,False,False,False,False,False
dio_text_1pd0h4r,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.353333333,0.0,"dio_text_1pd0h4r: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.353; passiv, keine Handlung.",inner_foreign_boundary_space,0.353333333,0.0,0.0,0.0,dio_005b|dio_059n|dio_0jik|dio_0xs8|dio_1bd0,dio_005b|dio_059n|dio_0jik|dio_0xs8|dio_1bd0,True,False,False,False,False,False,False,False
dio_text_al79ws,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.353333333,0.0,"dio_text_al79ws: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.353; passiv, keine Handlung.",inner_foreign_boundary_space,0.353333333,0.0,0.0,0.0,dio_06oq|dio_0ec1|dio_0oqr|dio_0v3b|dio_0v6x,dio_06oq|dio_0ec1|dio_0oqr|dio_0v3b|dio_0v6x,True,False,False,False,False,False,False,False
dio_text_fq9vx7,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.353333333,0.0,"dio_text_fq9vx7: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.353; passiv, keine Handlung.",inner_foreign_boundary_space,0.353333333,0.0,0.0,0.0,dio_0b44|dio_0uig|dio_15rj|dio_1idy|dio_1xjn,dio_0b44|dio_0uig|dio_15rj|dio_1idy|dio_1xjn,True,False,False,False,False,False,False,False
dio_text_nqwdwc,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.353333333,0.0,"dio_text_nqwdwc: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.353; passiv, keine Handlung.",inner_foreign_boundary_space,0.353333333,0.0,0.0,0.0,dio_10q2|dio_112y|dio_14sg|dio_1fzn|dio_1r7g,dio_10q2|dio_112y|dio_14sg|dio_1fzn|dio_1r7g,True,False,False,False,False,False,False,False
dio_text_1ecr7f6,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.346666667,0.0,"dio_text_1ecr7f6: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.347; passiv, keine Handlung.",inner_foreign_boundary_space,0.346666667,0.0,0.0,0.0,dio_0ap6|dio_14r5|dio_1i67|dio_1riq,dio_0ap6|dio_14r5|dio_1i67|dio_1riq,True,False,False,False,False,False,False,False
dio_text_1u3dtzt,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.346666667,0.0,"dio_text_1u3dtzt: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.347; passiv, keine Handlung.",inner_foreign_boundary_space,0.346666667,0.0,0.0,0.0,dio_090n|dio_0arh|dio_0iom|dio_0vuv,dio_090n|dio_0arh|dio_0iom|dio_0vuv,True,False,False,False,False,False,False,False
dio_text_9ytzzv,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.346666667,0.0,"dio_text_9ytzzv: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.347; passiv, keine Handlung.",inner_foreign_boundary_space,0.346666667,0.0,0.0,0.0,dio_020m|dio_09xr|dio_1k0g|dio_1ykd,dio_020m|dio_09xr|dio_1k0g|dio_1ykd,True,False,False,False,False,False,False,False
dio_text_bgbk02,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.346666667,0.0,"dio_text_bgbk02: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.347; passiv, keine Handlung.",inner_foreign_boundary_space,0.346666667,0.0,0.0,0.0,dio_0d6d|dio_1386|dio_1p0t|dio_1v8k,dio_0d6d|dio_1386|dio_1p0t|dio_1v8k,True,False,False,False,False,False,False,False
dio_text_d2s5fa,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.346666667,0.0,"dio_text_d2s5fa: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.347; passiv, keine Handlung.",inner_foreign_boundary_space,0.346666667,0.0,0.0,0.0,dio_0j7e|dio_0qgk|dio_0xcb|dio_1db2,dio_0j7e|dio_0qgk|dio_0xcb|dio_1db2,True,False,False,False,False,False,False,False
dio_text_oxpqn0,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.346666667,0.0,"dio_text_oxpqn0: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.347; passiv, keine Handlung.",inner_foreign_boundary_space,0.346666667,0.0,0.0,0.0,dio_0ll6|dio_0qif|dio_1gcz|dio_1ouq,dio_0ll6|dio_0qif|dio_1gcz|dio_1ouq,True,False,False,False,False,False,False,False
dio_text_yp1bla,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.346666667,0.0,"dio_text_yp1bla: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.347; passiv, keine Handlung.",inner_foreign_boundary_space,0.346666667,0.0,0.0,0.0,dio_0afo|dio_0evw|dio_1vje|dio_1vq3,dio_0afo|dio_0evw|dio_1vje|dio_1vq3,True,False,False,False,False,False,False,False
dio_text_10drzyv,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.34,0.0,"dio_text_10drzyv: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.340; passiv, keine Handlung.",inner_foreign_boundary_space,0.34,0.0,0.0,0.0,dio_00by|dio_0qwv|dio_1kxj,dio_00by|dio_0qwv|dio_1kxj,True,False,False,False,False,False,False,False
dio_text_137bra8,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.34,0.0,"dio_text_137bra8: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.340; passiv, keine Handlung.",inner_foreign_boundary_space,0.34,0.0,0.0,0.0,dio_05bh|dio_0cip|dio_0fip,dio_05bh|dio_0cip|dio_0fip,True,False,False,False,False,False,False,False
dio_text_143un43,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.34,0.0,"dio_text_143un43: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.340; passiv, keine Handlung.",inner_foreign_boundary_space,0.34,0.0,0.0,0.0,dio_1km5|dio_1o13|dio_1tpj,dio_1km5|dio_1o13|dio_1tpj,True,False,False,False,False,False,False,False
dio_text_14g9aw2,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.34,0.0,"dio_text_14g9aw2: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.340; passiv, keine Handlung.",inner_foreign_boundary_space,0.34,0.0,0.0,0.0,dio_02ju|dio_11nx|dio_1hvd,dio_02ju|dio_11nx|dio_1hvd,True,False,False,False,False,False,False,False
dio_text_14mbkh6,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.34,0.0,"dio_text_14mbkh6: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.340; passiv, keine Handlung.",inner_foreign_boundary_space,0.34,0.0,0.0,0.0,dio_04ui|dio_0skq|dio_12ay,dio_04ui|dio_0skq|dio_12ay,True,False,False,False,False,False,False,False
dio_text_1d376i0,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.34,0.0,"dio_text_1d376i0: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.340; passiv, keine Handlung.",inner_foreign_boundary_space,0.34,0.0,0.0,0.0,dio_0gqd|dio_0tkr|dio_1wc6,dio_0gqd|dio_0tkr|dio_1wc6,True,False,False,False,False,False,False,False
dio_text_1dh1gcg,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.34,0.0,"dio_text_1dh1gcg: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.340; passiv, keine Handlung.",inner_foreign_boundary_space,0.34,0.0,0.0,0.0,dio_0xvw|dio_15uo|dio_1ssh,dio_0xvw|dio_15uo|dio_1ssh,True,False,False,False,False,False,False,False
dio_text_1e02mr7,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.34,0.0,"dio_text_1e02mr7: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.340; passiv, keine Handlung.",inner_foreign_boundary_space,0.34,0.0,0.0,0.0,dio_09lg|dio_12hh|dio_1w42,dio_09lg|dio_12hh|dio_1w42,True,False,False,False,False,False,False,False
dio_text_1pryfr7,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.34,0.0,"dio_text_1pryfr7: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.340; passiv, keine Handlung.",inner_foreign_boundary_space,0.34,0.0,0.0,0.0,dio_0lsl|dio_0m7z|dio_14mx,dio_0lsl|dio_0m7z|dio_14mx,True,False,False,False,False,False,False,False
dio_text_1r1mjhl,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.34,0.0,"dio_text_1r1mjhl: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.340; passiv, keine Handlung.",inner_foreign_boundary_space,0.34,0.0,0.0,0.0,dio_06rl|dio_0930|dio_0bux,dio_06rl|dio_0930|dio_0bux,True,False,False,False,False,False,False,False
dio_text_4fjp5y,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.34,0.0,"dio_text_4fjp5y: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.340; passiv, keine Handlung.",inner_foreign_boundary_space,0.34,0.0,0.0,0.0,dio_0bb4|dio_0gp9|dio_12x7,dio_0bb4|dio_0gp9|dio_12x7,True,False,False,False,False,False,False,False
dio_text_cxrd76,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.34,0.0,"dio_text_cxrd76: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.340; passiv, keine Handlung.",inner_foreign_boundary_space,0.34,0.0,0.0,0.0,dio_0mni|dio_1tle|dio_1xyx,dio_0mni|dio_1tle|dio_1xyx,True,False,False,False,False,False,False,False
dio_text_d177jt,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.34,0.0,"dio_text_d177jt: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.340; passiv, keine Handlung.",inner_foreign_boundary_space,0.34,0.0,0.0,0.0,dio_021j|dio_16m3|dio_1l1a,dio_021j|dio_16m3|dio_1l1a,True,False,False,False,False,False,False,False
dio_text_smumxj,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.34,0.0,"dio_text_smumxj: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.340; passiv, keine Handlung.",inner_foreign_boundary_space,0.34,0.0,0.0,0.0,dio_0d19|dio_0y91|dio_14ix,dio_0d19|dio_0y91|dio_14ix,True,False,False,False,False,False,False,False
dio_text_uodvwc,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.34,0.0,"dio_text_uodvwc: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.340; passiv, keine Handlung.",inner_foreign_boundary_space,0.34,0.0,0.0,0.0,dio_0e8y|dio_11ts|dio_14z4,dio_0e8y|dio_11ts|dio_14z4,True,False,False,False,False,False,False,False
dio_text_11r0rs0,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.333333333,0.0,"dio_text_11r0rs0: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.333; passiv, keine Handlung.",inner_foreign_boundary_space,0.333333333,0.0,0.0,0.0,dio_05ce|dio_06gw,dio_05ce|dio_06gw,True,False,False,False,False,False,False,False
dio_text_12cwxbj,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.333333333,0.0,"dio_text_12cwxbj: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.333; passiv, keine Handlung.",inner_foreign_boundary_space,0.333333333,0.0,0.0,0.0,dio_0p65|dio_0unl,dio_0p65|dio_0unl,True,False,False,False,False,False,False,False
dio_text_12rl5ke,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.333333333,0.0,"dio_text_12rl5ke: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.333; passiv, keine Handlung.",inner_foreign_boundary_space,0.333333333,0.0,0.0,0.0,dio_00x2|dio_0tfu,dio_00x2|dio_0tfu,True,False,False,False,False,False,False,False
dio_text_19tfip4,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.333333333,0.0,"dio_text_19tfip4: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.333; passiv, keine Handlung.",inner_foreign_boundary_space,0.333333333,0.0,0.0,0.0,dio_000f|dio_0lbg,dio_000f|dio_0lbg,True,False,False,False,False,False,False,False
dio_text_1b1j4sj,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.333333333,0.0,"dio_text_1b1j4sj: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.333; passiv, keine Handlung.",inner_foreign_boundary_space,0.333333333,0.0,0.0,0.0,dio_0lhb|dio_1e0b,dio_0lhb|dio_1e0b,True,False,False,False,False,False,False,False
dio_text_1bcj70r,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.333333333,0.0,"dio_text_1bcj70r: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.333; passiv, keine Handlung.",inner_foreign_boundary_space,0.333333333,0.0,0.0,0.0,dio_0bhk|dio_0h5v,dio_0bhk|dio_0h5v,True,False,False,False,False,False,False,False
dio_text_1cioi37,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.333333333,0.0,"dio_text_1cioi37: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.333; passiv, keine Handlung.",inner_foreign_boundary_space,0.333333333,0.0,0.0,0.0,dio_19b1|dio_1vcq,dio_19b1|dio_1vcq,True,False,False,False,False,False,False,False
dio_text_1dzt2p3,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.333333333,0.0,"dio_text_1dzt2p3: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.333; passiv, keine Handlung.",inner_foreign_boundary_space,0.333333333,0.0,0.0,0.0,dio_0m9r|dio_14la,dio_0m9r|dio_14la,True,False,False,False,False,False,False,False
dio_text_1eo4l7g,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.333333333,0.0,"dio_text_1eo4l7g: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.333; passiv, keine Handlung.",inner_foreign_boundary_space,0.333333333,0.0,0.0,0.0,dio_10jm|dio_17ne,dio_10jm|dio_17ne,True,False,False,False,False,False,False,False
dio_text_1gu8zlv,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.333333333,0.0,"dio_text_1gu8zlv: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.333; passiv, keine Handlung.",inner_foreign_boundary_space,0.333333333,0.0,0.0,0.0,dio_0jhq|dio_1s03,dio_0jhq|dio_1s03,True,False,False,False,False,False,False,False
dio_text_1s6z9ft,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.333333333,0.0,"dio_text_1s6z9ft: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.333; passiv, keine Handlung.",inner_foreign_boundary_space,0.333333333,0.0,0.0,0.0,dio_1cs4|dio_1t2r,dio_1cs4|dio_1t2r,True,False,False,False,False,False,False,False
dio_text_27nzrm,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.333333333,0.0,"dio_text_27nzrm: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.333; passiv, keine Handlung.",inner_foreign_boundary_space,0.333333333,0.0,0.0,0.0,dio_0uxj|dio_1wdh,dio_0uxj|dio_1wdh,True,False,False,False,False,False,False,False
dio_text_73tgfa,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.333333333,0.0,"dio_text_73tgfa: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.333; passiv, keine Handlung.",inner_foreign_boundary_space,0.333333333,0.0,0.0,0.0,dio_0jds|dio_0jvf,dio_0jds|dio_0jvf,True,False,False,False,False,False,False,False
dio_text_7jfli2,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.333333333,0.0,"dio_text_7jfli2: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.333; passiv, keine Handlung.",inner_foreign_boundary_space,0.333333333,0.0,0.0,0.0,dio_0zzk|dio_1rct,dio_0zzk|dio_1rct,True,False,False,False,False,False,False,False
dio_text_cnvuiq,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.333333333,0.0,"dio_text_cnvuiq: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.333; passiv, keine Handlung.",inner_foreign_boundary_space,0.333333333,0.0,0.0,0.0,dio_05g5|dio_18f7,dio_05g5|dio_18f7,True,False,False,False,False,False,False,False
dio_text_e8e5ev,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.333333333,0.0,"dio_text_e8e5ev: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.333; passiv, keine Handlung.",inner_foreign_boundary_space,0.333333333,0.0,0.0,0.0,dio_0ah3|dio_1pih,dio_0ah3|dio_1pih,True,False,False,False,False,False,False,False
dio_text_j4j9qj,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.333333333,0.0,"dio_text_j4j9qj: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.333; passiv, keine Handlung.",inner_foreign_boundary_space,0.333333333,0.0,0.0,0.0,dio_0nff|dio_0qfg,dio_0nff|dio_0qfg,True,False,False,False,False,False,False,False
dio_text_rfsxnh,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.333333333,0.0,"dio_text_rfsxnh: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.333; passiv, keine Handlung.",inner_foreign_boundary_space,0.333333333,0.0,0.0,0.0,dio_0aa1|dio_0ivr,dio_0aa1|dio_0ivr,True,False,False,False,False,False,False,False
dio_text_z39qd2,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.333333333,0.0,"dio_text_z39qd2: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.333; passiv, keine Handlung.",inner_foreign_boundary_space,0.333333333,0.0,0.0,0.0,dio_14mq|dio_15sa,dio_14mq|dio_15sa,True,False,False,False,False,False,False,False
dio_text_10mf9y7,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.326666667,0.0,"dio_text_10mf9y7: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.327; passiv, keine Handlung.",inner_foreign_boundary_space,0.326666667,0.0,0.0,0.0,dio_1omr,dio_1omr,True,False,False,False,False,False,False,False
dio_text_12kcrab,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.326666667,0.0,"dio_text_12kcrab: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.327; passiv, keine Handlung.",inner_foreign_boundary_space,0.326666667,0.0,0.0,0.0,dio_1uxs,dio_1uxs,True,False,False,False,False,False,False,False
dio_text_13es2gi,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.326666667,0.0,"dio_text_13es2gi: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.327; passiv, keine Handlung.",inner_foreign_boundary_space,0.326666667,0.0,0.0,0.0,dio_12ve,dio_12ve,True,False,False,False,False,False,False,False
dio_text_1cbdbn,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.326666667,0.0,"dio_text_1cbdbn: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.327; passiv, keine Handlung.",inner_foreign_boundary_space,0.326666667,0.0,0.0,0.0,dio_065p,dio_065p,True,False,False,False,False,False,False,False
dio_text_1elvjhc,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.326666667,0.0,"dio_text_1elvjhc: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.327; passiv, keine Handlung.",inner_foreign_boundary_space,0.326666667,0.0,0.0,0.0,dio_0cwn,dio_0cwn,True,False,False,False,False,False,False,False
dio_text_1ezt1v9,passive_foreign_boundary_core,stable_foreign_boundary,inner_foreign_boundary_space,0.326666667,0.0,"dio_text_1ezt1v9: passive_foreign_boundary_core; right=inner_foreign_boundary_space; score=0.327; passiv, keine Handlung.",inner_foreign_boundary_space,0.326666667,0.0,0.0,0.0,dio_19pa,dio_19pa,True,False,False,False,False,False,False,False
