text_island_symbol,inner_map_state,text_island_maturity_state,semantic_maturity_score,stability_pressure,variation_bearing,boundary_clarity,drift_pressure,rawness,inner_map_note,recurrence_count,family_count,families,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_text_10tdlgu,inner_stable_recurrence_space,stable_recurrent_text_island,0.476246133,0.7555102,0.190498453,0.0,0.0,0.523753867,"dio_text_10tdlgu: inner_stable_recurrence_space; score=0.476; stable=0.756; var=0.190; passiv, keine Handlung.",2,1,dio_1h6s,True,False,False,False,False,False,False,False
dio_text_10vzt25,inner_stable_recurrence_space,stable_recurrent_text_island,0.509579667,0.75551075,0.203831867,0.0,0.0,0.490420333,"dio_text_10vzt25: inner_stable_recurrence_space; score=0.510; stable=0.756; var=0.204; passiv, keine Handlung.",2,6,dio_0bde|dio_0z2v|dio_106w|dio_16ry|dio_1a1a|dio_1vz0,True,False,False,False,False,False,False,False
dio_text_10zhe22,inner_stable_recurrence_space,stable_recurrent_text_island,0.516246333,0.75551075,0.206498533,0.0,0.0,0.483753667,"dio_text_10zhe22: inner_stable_recurrence_space; score=0.516; stable=0.756; var=0.206; passiv, keine Handlung.",2,7,dio_09u3|dio_0o3g|dio_17y9|dio_1im7|dio_1ldu|dio_1siy|dio_1tj7,True,False,False,False,False,False,False,False
dio_text_12i41ij,inner_stable_recurrence_space,stable_recurrent_text_island,0.476246133,0.7555102,0.190498453,0.0,0.0,0.523753867,"dio_text_12i41ij: inner_stable_recurrence_space; score=0.476; stable=0.756; var=0.190; passiv, keine Handlung.",2,1,dio_02s2,True,False,False,False,False,False,False,False
dio_text_12o524i,inner_stable_recurrence_space,stable_recurrent_text_island,0.476246133,0.7555102,0.190498453,0.0,0.0,0.523753867,"dio_text_12o524i: inner_stable_recurrence_space; score=0.476; stable=0.756; var=0.190; passiv, keine Handlung.",2,1,dio_0rwq,True,False,False,False,False,False,False,False
dio_text_12s80z7,inner_stable_recurrence_space,stable_recurrent_text_island,0.476246133,0.7555102,0.190498453,0.0,0.0,0.523753867,"dio_text_12s80z7: inner_stable_recurrence_space; score=0.476; stable=0.756; var=0.190; passiv, keine Handlung.",2,1,dio_0vu0,True,False,False,False,False,False,False,False
dio_text_1375gtt,inner_stable_recurrence_space,stable_recurrent_text_island,0.476246133,0.7555102,0.190498453,0.0,0.0,0.523753867,"dio_text_1375gtt: inner_stable_recurrence_space; score=0.476; stable=0.756; var=0.190; passiv, keine Handlung.",2,1,dio_0we7,True,False,False,False,False,False,False,False
dio_text_139he2x,inner_stable_recurrence_space,stable_recurrent_text_island,0.496246133,0.7555102,0.198498453,0.0,0.0,0.503753867,"dio_text_139he2x: inner_stable_recurrence_space; score=0.496; stable=0.756; var=0.198; passiv, keine Handlung.",2,4,dio_0892|dio_0r5x|dio_1hzg|dio_1pen,True,False,False,False,False,False,False,False
dio_text_13sd2dn,inner_stable_recurrence_space,stable_recurrent_text_island,0.4829128,0.7555102,0.19316512,0.0,0.0,0.5170872,"dio_text_13sd2dn: inner_stable_recurrence_space; score=0.483; stable=0.756; var=0.193; passiv, keine Handlung.",2,2,dio_16xo|dio_1lj9,True,False,False,False,False,False,False,False
dio_text_13vvpp5,inner_stable_recurrence_space,stable_recurrent_text_island,0.476246133,0.7555102,0.190498453,0.0,0.0,0.523753867,"dio_text_13vvpp5: inner_stable_recurrence_space; score=0.476; stable=0.756; var=0.190; passiv, keine Handlung.",2,1,dio_0oic,True,False,False,False,False,False,False,False
dio_text_1456g6j,inner_stable_recurrence_space,stable_recurrent_text_island,0.476246133,0.7555102,0.190498453,0.0,0.0,0.523753867,"dio_text_1456g6j: inner_stable_recurrence_space; score=0.476; stable=0.756; var=0.190; passiv, keine Handlung.",2,1,dio_0x52,True,False,False,False,False,False,False,False
dio_text_149kk0l,inner_stable_recurrence_space,stable_recurrent_text_island,0.476246133,0.7555102,0.190498453,0.0,0.0,0.523753867,"dio_text_149kk0l: inner_stable_recurrence_space; score=0.476; stable=0.756; var=0.190; passiv, keine Handlung.",2,1,dio_01w7,True,False,False,False,False,False,False,False
dio_text_14cjsrg,inner_stable_recurrence_space,stable_recurrent_text_island,0.476246133,0.7555102,0.190498453,0.0,0.0,0.523753867,"dio_text_14cjsrg: inner_stable_recurrence_space; score=0.476; stable=0.756; var=0.190; passiv, keine Handlung.",2,1,dio_1o2b,True,False,False,False,False,False,False,False
dio_text_14eizb9,inner_stable_recurrence_space,stable_recurrent_text_island,0.476246133,0.7555102,0.190498453,0.0,0.0,0.523753867,"dio_text_14eizb9: inner_stable_recurrence_space; score=0.476; stable=0.756; var=0.190; passiv, keine Handlung.",2,1,dio_19bg,True,False,False,False,False,False,False,False
dio_text_153gn8y,inner_stable_recurrence_space,stable_recurrent_text_island,0.476246133,0.7555102,0.190498453,0.0,0.0,0.523753867,"dio_text_153gn8y: inner_stable_recurrence_space; score=0.476; stable=0.756; var=0.190; passiv, keine Handlung.",2,1,dio_1jba,True,False,False,False,False,False,False,False
dio_text_15hzmqv,inner_stable_recurrence_space,stable_recurrent_text_island,0.522913,0.75551075,0.2091652,0.0,0.0,0.477087,"dio_text_15hzmqv: inner_stable_recurrence_space; score=0.523; stable=0.756; var=0.209; passiv, keine Handlung.",2,8,dio_06b8|dio_095l|dio_0g9z|dio_0h3x|dio_0l9d|dio_0xkp|dio_1958|dio_1ocs,True,False,False,False,False,False,False,False
dio_text_16inwym,inner_stable_recurrence_space,stable_recurrent_text_island,0.476246133,0.7555102,0.190498453,0.0,0.0,0.523753867,"dio_text_16inwym: inner_stable_recurrence_space; score=0.476; stable=0.756; var=0.190; passiv, keine Handlung.",2,1,dio_0fvb,True,False,False,False,False,False,False,False
dio_text_16jvunu,inner_stable_recurrence_space,stable_recurrent_text_island,0.476246133,0.7555102,0.190498453,0.0,0.0,0.523753867,"dio_text_16jvunu: inner_stable_recurrence_space; score=0.476; stable=0.756; var=0.190; passiv, keine Handlung.",2,1,dio_0inm,True,False,False,False,False,False,False,False
dio_text_16mtr49,inner_stable_recurrence_space,stable_recurrent_text_island,0.476246133,0.7555102,0.190498453,0.0,0.0,0.523753867,"dio_text_16mtr49: inner_stable_recurrence_space; score=0.476; stable=0.756; var=0.190; passiv, keine Handlung.",2,1,dio_05pr,True,False,False,False,False,False,False,False
dio_text_16qwab5,inner_stable_recurrence_space,stable_recurrent_text_island,0.476246133,0.7555102,0.190498453,0.0,0.0,0.523753867,"dio_text_16qwab5: inner_stable_recurrence_space; score=0.476; stable=0.756; var=0.190; passiv, keine Handlung.",2,1,dio_1jgc,True,False,False,False,False,False,False,False
dio_text_16u5ej1,inner_stable_recurrence_space,stable_recurrent_text_island,0.476246133,0.7555102,0.190498453,0.0,0.0,0.523753867,"dio_text_16u5ej1: inner_stable_recurrence_space; score=0.476; stable=0.756; var=0.190; passiv, keine Handlung.",2,1,dio_0rur,True,False,False,False,False,False,False,False
dio_text_170lq6s,inner_stable_recurrence_space,stable_recurrent_text_island,0.482913,0.75551075,0.1931652,0.0,0.0,0.517087,"dio_text_170lq6s: inner_stable_recurrence_space; score=0.483; stable=0.756; var=0.193; passiv, keine Handlung.",2,2,dio_03em|dio_0mod,True,False,False,False,False,False,False,False
dio_text_17olucv,inner_stable_recurrence_space,stable_recurrent_text_island,0.5029128,0.7555102,0.20116512,0.0,0.0,0.4970872,"dio_text_17olucv: inner_stable_recurrence_space; score=0.503; stable=0.756; var=0.201; passiv, keine Handlung.",2,5,dio_002s|dio_1001|dio_11bp|dio_15r6|dio_1hj5,True,False,False,False,False,False,False,False
