phase,phase_run,global_run,data_path,candles,episodes,trades,long_trades,short_trades,waits,total_reward,avg_reward,unique_symbols,avg_trade_readiness,max_trade_readiness,avg_associative_trade,max_associative_trade,avg_maturity_gap,max_maturity_gap,avg_mature_transfer,max_mature_transfer,avg_observation_trade_signal,max_observation_trade_signal,avg_observation_trade_readiness,max_observation_trade_readiness,observation_learning_events,avg_observation_learning_pressure,max_observation_learning_pressure,top_long_family,top_long_trust,top_short_family,top_short_trust
timing_stability,1,32,data\kontrolliert_sensorischer_shift_2episoden_5m_SOLUSDT.csv,22,4,3,1,2,1,3.368806,0.842202,4,0.391751,0.889684,0.068229,0.082474,0.010418,0.041673,0.05781,0.082474,0.005635,0.011676,0.00062,0.001284,1,0.046657,0.046657,dio_0byw,1.0,dio_0t45,0.6797223059314638
timing_stability,2,33,data\kontrolliert_sensorischer_shift_2episoden_5m_SOLUSDT.csv,22,4,3,1,2,1,3.368806,0.842202,4,0.45063,0.913565,0.071786,0.084225,0.009559,0.038234,0.062227,0.084225,0.005691,0.011676,0.000626,0.001284,1,0.045157,0.045157,dio_0byw,1.0,dio_0t45,0.8378071020057465
timing_stability,3,34,data\kontrolliert_sensorischer_shift_2episoden_5m_SOLUSDT.csv,22,4,3,1,2,1,3.368806,0.842202,4,0.499406,0.934104,0.074203,0.087142,0.009386,0.037543,0.064817,0.087142,0.005745,0.011676,0.000632,0.001284,1,0.045338,0.045338,dio_1lam,1.0,dio_0t45,0.9737600266296296
timing_stability,4,35,data\kontrolliert_sensorischer_shift_2episoden_5m_SOLUSDT.csv,22,4,3,1,2,1,3.368806,0.842202,4,0.517746,0.936863,0.075723,0.091193,0.008922,0.03569,0.0668,0.091193,0.0058,0.011676,0.000638,0.001284,1,0.044276,0.044276,dio_1lam,1.0,dio_0t45,1.0
