text_island_symbol,inner_map_state,text_island_maturity_state,semantic_maturity_score,stability_pressure,variation_bearing,boundary_clarity,drift_pressure,rawness,inner_map_note,recurrence_count,family_count,families,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_text_10tdlgu,inner_stable_recurrence_space,stable_recurrent_text_island,0.483333333,0.775,0.193333333,0.0,0.0,0.516666667,"dio_text_10tdlgu: inner_stable_recurrence_space; score=0.483; stable=0.775; var=0.193; passiv, keine Handlung.",2,1,dio_1h6s,True,False,False,False,False,False,False,False
dio_text_11ad9sf,inner_stable_recurrence_space,stable_recurrent_text_island,0.49,0.775,0.196,0.0,0.0,0.51,"dio_text_11ad9sf: inner_stable_recurrence_space; score=0.490; stable=0.775; var=0.196; passiv, keine Handlung.",2,2,dio_0oic|dio_0pcb,True,False,False,False,False,False,False,False
dio_text_11og9em,inner_stable_recurrence_space,stable_recurrent_text_island,0.483333333,0.775,0.193333333,0.0,0.0,0.516666667,"dio_text_11og9em: inner_stable_recurrence_space; score=0.483; stable=0.775; var=0.193; passiv, keine Handlung.",2,1,dio_1ull,True,False,False,False,False,False,False,False
dio_text_120im2e,inner_stable_recurrence_space,stable_recurrent_text_island,0.483333333,0.775,0.193333333,0.0,0.0,0.516666667,"dio_text_120im2e: inner_stable_recurrence_space; score=0.483; stable=0.775; var=0.193; passiv, keine Handlung.",2,1,dio_1a3i,True,False,False,False,False,False,False,False
dio_text_12i41ij,inner_stable_recurrence_space,stable_recurrent_text_island,0.483333333,0.775,0.193333333,0.0,0.0,0.516666667,"dio_text_12i41ij: inner_stable_recurrence_space; score=0.483; stable=0.775; var=0.193; passiv, keine Handlung.",2,1,dio_02s2,True,False,False,False,False,False,False,False
dio_text_12jcjlq,inner_stable_recurrence_space,stable_recurrent_text_island,0.483333333,0.775,0.193333333,0.0,0.0,0.516666667,"dio_text_12jcjlq: inner_stable_recurrence_space; score=0.483; stable=0.775; var=0.193; passiv, keine Handlung.",2,1,dio_1ocs,True,False,False,False,False,False,False,False
dio_text_12o524i,inner_stable_recurrence_space,stable_recurrent_text_island,0.483333333,0.775,0.193333333,0.0,0.0,0.516666667,"dio_text_12o524i: inner_stable_recurrence_space; score=0.483; stable=0.775; var=0.193; passiv, keine Handlung.",2,1,dio_0rwq,True,False,False,False,False,False,False,False
dio_text_1375gtt,inner_stable_recurrence_space,stable_recurrent_text_island,0.483333333,0.775,0.193333333,0.0,0.0,0.516666667,"dio_text_1375gtt: inner_stable_recurrence_space; score=0.483; stable=0.775; var=0.193; passiv, keine Handlung.",2,1,dio_0we7,True,False,False,False,False,False,False,False
dio_text_13axyz,inner_stable_recurrence_space,stable_recurrent_text_island,0.483333333,0.775,0.193333333,0.0,0.0,0.516666667,"dio_text_13axyz: inner_stable_recurrence_space; score=0.483; stable=0.775; var=0.193; passiv, keine Handlung.",2,1,dio_0jpo,True,False,False,False,False,False,False,False
dio_text_13h1x0t,inner_stable_recurrence_space,stable_recurrent_text_island,0.483333333,0.775,0.193333333,0.0,0.0,0.516666667,"dio_text_13h1x0t: inner_stable_recurrence_space; score=0.483; stable=0.775; var=0.193; passiv, keine Handlung.",2,1,dio_0wb6,True,False,False,False,False,False,False,False
dio_text_13r2osw,inner_stable_recurrence_space,stable_recurrent_text_island,0.483333333,0.775,0.193333333,0.0,0.0,0.516666667,"dio_text_13r2osw: inner_stable_recurrence_space; score=0.483; stable=0.775; var=0.193; passiv, keine Handlung.",2,1,dio_1hjm,True,False,False,False,False,False,False,False
