neighbor_state,pair_count,family_count,families,max_meaning_similarity,avg_meaning_similarity,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
passive_same_meaning_island,12,23,dio_07kj|dio_09b1|dio_09fk|dio_09u3|dio_09zn|dio_0dki|dio_0e37|dio_0eeh|dio_0m7s|dio_0mhr|dio_0r4h|dio_0r8l|dio_0reg|dio_0zkk|dio_10qz|dio_10xx|dio_114i|dio_11qz|dio_12n0|dio_12x0|dio_1640|dio_1nlu|dio_1nvu,1.0,0.999893,True,False,False,False,False,False,False,False
