neighbor_state,pair_count,family_count,families,max_meaning_similarity,avg_meaning_similarity,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
passive_same_meaning_island,360,191,dio_002s|dio_005q|dio_00b7|dio_01w7|dio_02s2|dio_037i|dio_03bb|dio_03yz|dio_05k3|dio_05pr|dio_05ue|dio_06gy|dio_07kj|dio_07t9|dio_081d|dio_0892|dio_08e1|dio_095l|dio_09u3|dio_09xu|dio_0a6g|dio_0acg|dio_0adc|dio_0alq|dio_0b8a|dio_0bde|dio_0bm2|dio_0bmo|dio_0bno|dio_0bzr|dio_0eck|dio_0fdh|dio_0fvb|dio_0g9z|dio_0gvf|dio_0h8k|dio_0hi9|dio_0j7z|dio_0jdy|dio_0jgl|dio_0jhl|dio_0jr8|dio_0k50|dio_0kp3|dio_0ks9|dio_0ksa|dio_0mod|dio_0mtm|dio_0n1z|dio_0n34|dio_0n61|dio_0nwm|dio_0o3g|dio_0o73|dio_0oah|dio_0oic|dio_0ojg|dio_0p4k|dio_0pam|dio_0pl4|dio_0pni|dio_0q96|dio_0r5x|dio_0rwq|dio_0siu|dio_0t1p|dio_0t8k|dio_0u2b|dio_0u87|dio_0ug0|dio_0vqe|dio_0vtu|dio_0w05|dio_0w16|dio_0w2f|dio_0w94|dio_0wb6|dio_0wdq|dio_0we7|dio_0wnz|dio_0ww2|dio_0x52|dio_0x86|dio_0xkp|dio_0xof|dio_0y5o|dio_0ye9|dio_0yn1|dio_0z2v|dio_0zaq|dio_101q|dio_105u|dio_106w|dio_10a1|dio_10vp|dio_11bp|dio_11ex|dio_11i7|dio_11iy|dio_11qj|dio_11vr|dio_120i|dio_1215|dio_12dn|dio_12im|dio_12tp|dio_12wo|dio_1378|dio_13ek|dio_13p1|dio_140n|dio_151h|dio_1522|dio_15r6|dio_168n|dio_16mu|dio_16qb|dio_16ry|dio_17xt|dio_17y0|dio_17y9|dio_18vh|dio_19b6|dio_19bg|dio_19mp|dio_19uu|dio_1a1a|dio_1a1w|dio_1a3i|dio_1ahw|dio_1awd|dio_1azw|dio_1b5c|dio_1bwy|dio_1da1|dio_1del|dio_1di2|dio_1dok|dio_1e7a|dio_1eas|dio_1ebv|dio_1ekr|dio_1f2s|dio_1f9y|dio_1fbp|dio_1fdl|dio_1ffn|dio_1h6s|dio_1hj5|dio_1hjm|dio_1hs5|dio_1hzf|dio_1i05|dio_1im7|dio_1jgc|dio_1k59|dio_1k5q|dio_1k9b|dio_1kdl|dio_1lcu|dio_1ldu|dio_1lj9|dio_1lk4|dio_1mrs|dio_1mxa|dio_1nso|dio_1nuj|dio_1nvu|dio_1o2b|dio_1ocs|dio_1og2|dio_1omn|dio_1p0n|dio_1pkn|dio_1q1o|dio_1qmr|dio_1r1o|dio_1rl5|dio_1si6|dio_1siy|dio_1t1w|dio_1t9x|dio_1tj7|dio_1u19|dio_1uf1|dio_1uqt|dio_1vz0|dio_1wbu|dio_1yff|dio_1ytc|dio_1yvr,0.999945,0.998415,True,False,False,False,False,False,False,False
