text_island_symbol,trajectory_state,family_change_state,state_path,maturity_path,score_path,family_count_path,score_delta,reorganization_history_note,labels,first_score,last_score,max_score,max_stability_pressure,max_variation_bearing,max_drift_pressure,first_families,last_families,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_text_1e5ksaf,mixed_reorganization_history,family_basis_expanded,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_soft_variation_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> variant_resilient_text_island,0.206667 -> 0.206667 -> 0.401809,1 -> 1 -> 2,0.195142,"dio_text_1e5ksaf: mixed_reorganization_history; states=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_soft_variation_space; families=family_basis_expanded; passiv, keine Handlung.",C|D|E,0.206666667,0.401808667,0.401808667,0.55,0.460723467,0.0,dio_19mp,dio_19mp|dio_1e7a,True,False,False,False,False,False,False,False
dio_text_1fz9hf9,mixed_reorganization_history,family_basis_expanded,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_soft_variation_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> variant_resilient_text_island,0.206667 -> 0.206667 -> 0.399308,1 -> 1 -> 2,0.1926416,"dio_text_1fz9hf9: mixed_reorganization_history; states=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_soft_variation_space; families=family_basis_expanded; passiv, keine Handlung.",C|D|E,0.206666667,0.399308267,0.399308267,0.55,0.459723307,0.0,dio_1hs5,dio_0rwq|dio_1hs5,True,False,False,False,False,False,False,False
dio_text_1ihveqe,mixed_reorganization_history,family_basis_thinned,inner_unconfirmed_raw_space -> inner_soft_variation_space -> inner_soft_variation_space,new_unconfirmed_text_island -> variant_resilient_text_island -> variant_resilient_text_island,0.220000 -> 0.480764 -> 0.431177,3 -> 3 -> 1,0.211176533,"dio_text_1ihveqe: mixed_reorganization_history; states=inner_unconfirmed_raw_space -> inner_soft_variation_space -> inner_soft_variation_space; families=family_basis_thinned; passiv, keine Handlung.",C|D|E,0.22,0.431176533,0.480764133,0.6554347,0.572470613,0.333333333,dio_098w|dio_0avw|dio_1q3e,dio_098w,True,False,False,False,False,False,False,False
dio_text_1j80ia3,mixed_reorganization_history,family_basis_thinned,inner_soft_variation_space -> inner_soft_variation_space -> inner_unconfirmed_raw_space,variant_resilient_text_island -> variant_resilient_text_island -> new_unconfirmed_text_island,0.410047 -> 0.566713 -> 0.206667,5 -> 6 -> 1,-0.20338,"dio_text_1j80ia3: mixed_reorganization_history; states=inner_soft_variation_space -> inner_soft_variation_space -> inner_unconfirmed_raw_space; families=family_basis_thinned; passiv, keine Handlung.",C|D|E,0.410046667,0.206666667,0.566713333,0.55,0.626685333,0.0,dio_0gmg|dio_0juh|dio_0t27|dio_0ux8|dio_0we7,dio_0t27,True,False,False,False,False,False,False,False
dio_text_1ownyfo,mixed_reorganization_history,family_basis_fragmented,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_soft_variation_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> variant_resilient_text_island,0.266667 -> 0.266667 -> 0.525196,10 -> 10 -> 13,0.258529666,"dio_text_1ownyfo: mixed_reorganization_history; states=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_soft_variation_space; families=family_basis_fragmented; passiv, keine Handlung.",C|D|E,0.266666667,0.525196333,0.525196333,0.61262325,0.510078533,0.0,dio_0bmo|dio_0j7z|dio_0ou2|dio_0s41|dio_0xn0|dio_12im|dio_19uu|dio_1h9v|dio_1mxa|dio_1you,dio_037i|dio_03yz|dio_0bmo|dio_0fdh|dio_0j7z|dio_0u2b|dio_10a1|dio_12im|dio_19uu|dio_1hjm|dio_1k9b|dio_1mxa|dio_1yff,True,False,False,False,False,False,False,False
dio_text_1uxeoe2,mixed_reorganization_history,family_basis_expanded,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_soft_variation_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> variant_resilient_text_island,0.213333 -> 0.213333 -> 0.470866,2 -> 2 -> 3,0.2575328,"dio_text_1uxeoe2: mixed_reorganization_history; states=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_soft_variation_space; families=family_basis_expanded; passiv, keine Handlung.",C|D|E,0.213333333,0.470866133,0.470866133,0.6282152,0.488346453,0.0,dio_07t9|dio_19bg,dio_07t9|dio_0h8k|dio_19bg,True,False,False,False,False,False,False,False
dio_text_1y38bgt,mixed_reorganization_history,family_basis_fragmented,inner_unconfirmed_raw_space -> inner_soft_variation_space -> inner_soft_variation_space,new_unconfirmed_text_island -> variant_resilient_text_island -> variant_resilient_text_island,0.266667 -> 0.524996 -> 0.524996,10 -> 11 -> 11,0.2583298,"dio_text_1y38bgt: mixed_reorganization_history; states=inner_unconfirmed_raw_space -> inner_soft_variation_space -> inner_soft_variation_space; families=family_basis_fragmented; passiv, keine Handlung.",C|D|E,0.266666667,0.524996467,0.524996467,0.63040695,0.509998587,0.0,dio_02cr|dio_0a6g|dio_0s4y|dio_11qj|dio_17se|dio_19mp|dio_1e7a|dio_1hzf|dio_1iku|dio_1pho,dio_02cr|dio_0a6g|dio_0oah|dio_0wdq|dio_0ycr|dio_15pt|dio_17se|dio_1e7a|dio_1pho|dio_1qxk|dio_1slo,True,False,False,False,False,False,False,False
dio_text_6g4cqd,mixed_reorganization_history,family_basis_thinned,inner_unconfirmed_raw_space -> inner_soft_variation_space -> inner_soft_variation_space,new_unconfirmed_text_island -> variant_resilient_text_island -> variant_resilient_text_island,0.213333 -> 0.472029 -> 0.434610,2 -> 4 -> 1,0.2212768,"dio_text_6g4cqd: mixed_reorganization_history; states=inner_unconfirmed_raw_space -> inner_soft_variation_space -> inner_soft_variation_space; families=family_basis_thinned; passiv, keine Handlung.",C|D|E,0.213333333,0.434610133,0.4720294,0.61308085,0.573844053,0.333333333,dio_01sj|dio_0rwa,dio_01sj,True,False,False,False,False,False,False,False
dio_text_6la50y,mixed_reorganization_history,family_basis_expanded,inner_unconfirmed_raw_space -> inner_soft_variation_space -> inner_soft_variation_space,new_unconfirmed_text_island -> variant_resilient_text_island -> variant_resilient_text_island,0.206667 -> 0.429723 -> 0.549238,1 -> 4 -> 2,0.3425716,"dio_text_6la50y: mixed_reorganization_history; states=inner_unconfirmed_raw_space -> inner_soft_variation_space -> inner_soft_variation_space; families=family_basis_expanded; passiv, keine Handlung.",C|D|E,0.206666667,0.549238267,0.549238267,0.5620719,0.619695307,0.0,dio_1522,dio_1522|dio_1u19,True,False,False,False,False,False,False,False
dio_text_adbiwk,mixed_reorganization_history,family_basis_thinned,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_drift_watch_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.226667 -> 0.226667 -> 0.309134,4 -> 4 -> 2,0.0824676,"dio_text_adbiwk: mixed_reorganization_history; states=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_drift_watch_space; families=family_basis_thinned; passiv, keine Handlung.",C|D|E,0.226666667,0.309134267,0.309134267,0.6417859,0.423653707,0.5,dio_00b7|dio_118t|dio_1ekr|dio_1onm,dio_00b7|dio_1ekr,True,False,False,False,False,False,False,False
dio_text_o4jr4q,mixed_reorganization_history,family_basis_stable,inner_unconfirmed_raw_space -> inner_soft_variation_space -> inner_soft_variation_space,new_unconfirmed_text_island -> variant_resilient_text_island -> variant_resilient_text_island,0.206667 -> 0.402352 -> 0.435997,1 -> 2 -> 1,0.229330066,"dio_text_o4jr4q: mixed_reorganization_history; states=inner_unconfirmed_raw_space -> inner_soft_variation_space -> inner_soft_variation_space; families=family_basis_stable; passiv, keine Handlung.",C|D|E,0.206666667,0.435996733,0.435996733,0.56232435,0.574398693,0.333333333,dio_1xfw,dio_1xfw,True,False,False,False,False,False,False,False
dio_text_o8vzbd,mixed_reorganization_history,family_basis_expanded,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_soft_variation_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> variant_resilient_text_island,0.220000 -> 0.220000 -> 0.514258,3 -> 3 -> 8,0.294258467,"dio_text_o8vzbd: mixed_reorganization_history; states=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_soft_variation_space; families=family_basis_expanded; passiv, keine Handlung.",C|D|E,0.22,0.514258467,0.514258467,0.65587745,0.505703387,0.0,dio_140n|dio_168n|dio_18vh,dio_081d|dio_0ojg|dio_140n|dio_168n|dio_18vh|dio_19b6|dio_1lj9|dio_1r1o,True,False,False,False,False,False,False,False
dio_text_phi2x5,mixed_reorganization_history,family_basis_fragmented,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_soft_variation_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> variant_resilient_text_island,0.253333 -> 0.253333 -> 0.493944,8 -> 8 -> 5,0.240610334,"dio_text_phi2x5: mixed_reorganization_history; states=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_soft_variation_space; families=family_basis_fragmented; passiv, keine Handlung.",C|D|E,0.253333333,0.493943667,0.493943667,0.65501175,0.497577467,0.0,dio_03sc|dio_0eq2|dio_0mlx|dio_0vtu|dio_0wxw|dio_0x86|dio_1bnp|dio_1k59,dio_0p4k|dio_0vtu|dio_0x86|dio_0xof|dio_1k59,True,False,False,False,False,False,False,False
dio_text_19slka4,persistent_drift_history,family_basis_thinned,inner_drift_watch_space -> inner_drift_watch_space -> inner_drift_watch_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.311784 -> 0.311784 -> 0.322766,2 -> 2 -> 1,0.0109816,"dio_text_19slka4: persistent_drift_history; states=inner_drift_watch_space -> inner_drift_watch_space -> inner_drift_watch_space; families=family_basis_thinned; passiv, keine Handlung.",C|D|E,0.311784267,0.322765867,0.322765867,0.6490734,0.529106347,0.666666667,dio_0nwm|dio_0x0x,dio_0x0x,True,False,False,False,False,False,False,False
dio_text_1l642s7,persistent_drift_history,family_basis_stable,inner_drift_watch_space -> inner_drift_watch_space -> inner_drift_watch_space,drifting_unstable_text_island -> drifting_unstable_text_island -> drifting_unstable_text_island,0.217831 -> 0.217831 -> 0.217831,1 -> 1 -> 1,0.0,"dio_text_1l642s7: persistent_drift_history; states=inner_drift_watch_space -> inner_drift_watch_space -> inner_drift_watch_space; families=family_basis_stable; passiv, keine Handlung.",C|D|E,0.217831,0.217831,0.217831,0.40903525,0.3871324,0.5,dio_14c1,dio_14c1,True,False,False,False,False,False,False,False
dio_text_11og9em,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_11og9em: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",C|D|E,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_1ull,dio_1ull,True,False,False,False,False,False,False,False
dio_text_11omkek,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_11omkek: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",C|D|E,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_1ujh,dio_1ujh,True,False,False,False,False,False,False,False
dio_text_12390y,persistent_raw_history,family_basis_stable,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.206667 -> 0.206667 -> 0.206667,1 -> 1 -> 1,0.0,"dio_text_12390y: persistent_raw_history; states=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; families=family_basis_stable; passiv, keine Handlung.",C|D|E,0.206666667,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_067m,dio_067m,True,False,False,False,False,False,False,False
dio_text_12s80z7,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_12s80z7: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",C|D|E,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_0vu0,dio_0vu0,True,False,False,False,False,False,False,False
dio_text_13omku3,persistent_raw_history,family_basis_stable,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.213333 -> 0.213333 -> 0.213333,2 -> 2 -> 2,0.0,"dio_text_13omku3: persistent_raw_history; states=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; families=family_basis_stable; passiv, keine Handlung.",C|D|E,0.213333333,0.213333333,0.213333333,0.55,0.085333333,0.0,dio_0bhg|dio_0ff9,dio_0bhg|dio_0ff9,True,False,False,False,False,False,False,False
dio_text_14jzt6i,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_14jzt6i: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",C|D|E,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_1qt4,dio_1qt4,True,False,False,False,False,False,False,False
dio_text_153gn8y,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_153gn8y: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",C|D|E,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_1jba,dio_1jba,True,False,False,False,False,False,False,False
dio_text_187ucpd,persistent_raw_history,family_basis_stable,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.206667 -> 0.206667 -> 0.206667,1 -> 1 -> 1,0.0,"dio_text_187ucpd: persistent_raw_history; states=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; families=family_basis_stable; passiv, keine Handlung.",C|D|E,0.206666667,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_1coz,dio_1coz,True,False,False,False,False,False,False,False
dio_text_18ku4h1,persistent_raw_history,family_basis_stable,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.206667 -> 0.206667 -> 0.206667,1 -> 1 -> 1,0.0,"dio_text_18ku4h1: persistent_raw_history; states=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; families=family_basis_stable; passiv, keine Handlung.",C|D|E,0.206666667,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_05ws,dio_05ws,True,False,False,False,False,False,False,False
dio_text_1920l6x,persistent_raw_history,family_basis_stable,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.220000 -> 0.220000 -> 0.220000,3 -> 3 -> 3,0.0,"dio_text_1920l6x: persistent_raw_history; states=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; families=family_basis_stable; passiv, keine Handlung.",C|D|E,0.22,0.22,0.22,0.55,0.088,0.0,dio_0myd|dio_1176|dio_14eh,dio_0myd|dio_1176|dio_14eh,True,False,False,False,False,False,False,False
dio_text_1a4tj06,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.213333,0 -> 0 -> 2,0.213333333,"dio_text_1a4tj06: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",C|D|E,0.0,0.213333333,0.213333333,0.55,0.085333333,0.0,dio_1rl5|dio_1si6,dio_1rl5|dio_1si6,True,False,False,False,False,False,False,False
dio_text_1a7yl1w,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.213333,0 -> 0 -> 2,0.213333333,"dio_text_1a7yl1w: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",C|D|E,0.0,0.213333333,0.213333333,0.55,0.085333333,0.0,dio_0ww2|dio_17y0,dio_0ww2|dio_17y0,True,False,False,False,False,False,False,False
dio_text_1a8y6fr,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.213333,0 -> 0 -> 2,0.213333333,"dio_text_1a8y6fr: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",C|D|E,0.0,0.213333333,0.213333333,0.55,0.085333333,0.0,dio_0pni|dio_12wo,dio_0pni|dio_12wo,True,False,False,False,False,False,False,False
dio_text_1bfznl8,persistent_raw_history,family_basis_stable,absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.220000 -> 0.220000,0 -> 3 -> 3,0.22,"dio_text_1bfznl8: persistent_raw_history; states=absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; families=family_basis_stable; passiv, keine Handlung.",C|D|E,0.0,0.22,0.22,0.55,0.088,0.0,dio_113w|dio_1i05|dio_1s6i,dio_113w|dio_1i05|dio_1s6i,True,False,False,False,False,False,False,False
dio_text_1caq85y,persistent_raw_history,family_basis_stable,absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.206667 -> 0.206667,0 -> 1 -> 1,0.206666667,"dio_text_1caq85y: persistent_raw_history; states=absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; families=family_basis_stable; passiv, keine Handlung.",C|D|E,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_0sf3,dio_0sf3,True,False,False,False,False,False,False,False
dio_text_1dg4vy8,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.213333,0 -> 0 -> 2,0.213333333,"dio_text_1dg4vy8: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",C|D|E,0.0,0.213333333,0.213333333,0.55,0.085333333,0.0,dio_0a6g|dio_1og2,dio_0a6g|dio_1og2,True,False,False,False,False,False,False,False
dio_text_1djz0gs,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.213333,0 -> 0 -> 2,0.213333333,"dio_text_1djz0gs: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",C|D|E,0.0,0.213333333,0.213333333,0.55,0.085333333,0.0,dio_0bno|dio_1k5q,dio_0bno|dio_1k5q,True,False,False,False,False,False,False,False
dio_text_1dm1pbm,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_1dm1pbm: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",C|D|E,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_0ycr,dio_0ycr,True,False,False,False,False,False,False,False
