phase,phase_run,global_run,data_path,candles,episodes,trades,long_trades,short_trades,waits,total_reward,avg_reward,unique_symbols,avg_trade_readiness,max_trade_readiness,avg_associative_trade,max_associative_trade,avg_maturity_gap,max_maturity_gap,avg_mature_transfer,max_mature_transfer,avg_observation_trade_signal,max_observation_trade_signal,avg_observation_trade_readiness,max_observation_trade_readiness,observation_learning_events,avg_observation_learning_pressure,max_observation_learning_pressure,top_long_family,top_long_trust,top_short_family,top_short_trust
passive_check,1,52,data\kontrolliert_reihenfolge_shift_resonanz_2episoden_5m_SOLUSDT.csv,23,7,3,1,2,4,3.142792,0.44897,7,0.108904,0.373626,0.063895,0.074656,0.026676,0.059556,0.037219,0.074656,0.004595,0.010236,0.000505,0.001126,4,0.051481,0.061125,dio_1lam,1.0,dio_0t45,1.0
