neighbor_state,pair_count,family_count,families,max_meaning_similarity,avg_meaning_similarity,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
passive_same_meaning_island,360,165,dio_002s|dio_00b7|dio_00wl|dio_01av|dio_01sj|dio_02cr|dio_02s2|dio_039l|dio_03sc|dio_04j8|dio_06gy|dio_07kj|dio_07t9|dio_081d|dio_0892|dio_08vo|dio_08yx|dio_095l|dio_098w|dio_09dp|dio_09rd|dio_09u3|dio_0a0v|dio_0a6g|dio_0avw|dio_0b1z|dio_0bm2|dio_0bmo|dio_0bzr|dio_0d5i|dio_0eq2|dio_0fvb|dio_0g9z|dio_0gmg|dio_0h67|dio_0hi9|dio_0inm|dio_0j7z|dio_0jdy|dio_0jgl|dio_0jhl|dio_0juh|dio_0k50|dio_0k5f|dio_0ksa|dio_0lu5|dio_0mlx|dio_0myd|dio_0n6e|dio_0nwm|dio_0o3g|dio_0o73|dio_0oic|dio_0ou2|dio_0p55|dio_0pl4|dio_0q96|dio_0rwa|dio_0rwq|dio_0s41|dio_0s4y|dio_0t1p|dio_0t27|dio_0t8k|dio_0u87|dio_0ux8|dio_0vqe|dio_0vtu|dio_0vu0|dio_0w16|dio_0w94|dio_0we7|dio_0wnz|dio_0wsp|dio_0wxw|dio_0wyr|dio_0x0x|dio_0x52|dio_0x86|dio_0xn0|dio_0xo2|dio_0ye9|dio_0yn1|dio_0ysf|dio_0ytl|dio_1001|dio_101q|dio_108f|dio_10fg|dio_10j6|dio_113w|dio_1176|dio_118t|dio_11bp|dio_11e9|dio_11ex|dio_11qj|dio_1215|dio_12dn|dio_12im|dio_12xn|dio_132v|dio_139x|dio_140n|dio_14eh|dio_14mj|dio_14xc|dio_15e5|dio_168n|dio_17se|dio_1958|dio_19bg|dio_19mp|dio_19sj|dio_19uu|dio_1a5x|dio_1aj9|dio_1am3|dio_1azw|dio_1bnp|dio_1ci8|dio_1cru|dio_1e7a|dio_1ekr|dio_1fdl|dio_1fo9|dio_1gjs|dio_1h9v|dio_1hp0|dio_1hzf|dio_1iku|dio_1im7|dio_1jba|dio_1jgc|dio_1jph|dio_1jtk|dio_1jzh|dio_1k59|dio_1kg8|dio_1ldu|dio_1mrs|dio_1mt4|dio_1mxa|dio_1nso|dio_1nuj|dio_1nvu|dio_1ocs|dio_1omn|dio_1onm|dio_1pen|dio_1pho|dio_1pxj|dio_1q3e|dio_1qpi|dio_1rl5|dio_1siy|dio_1t1w|dio_1t9x|dio_1tj7|dio_1to7|dio_1vg2|dio_1x1g|dio_1xfw|dio_1yai|dio_1you,0.999934,0.994169,True,False,False,False,False,False,False,False
