left_family,right_family,left_phase,right_phase,relation_kind,left_phase_count,right_phase_count,left_executed,right_executed,left_positive_executed,right_positive_executed,left_burdened_executed,right_burdened_executed,left_observed,right_observed,left_reward,right_reward,sensor_relation_trace,sensor_distance,visual_mcm_gap,tone_tension_gap
dio_1ioc,dio_1mx6,order_shift_varianz,sensor_relation_probe3,bearing_sensor_neighbor,0,0,2,2,2,2,0,0,2,2,3.339704,2.572766,0.957326,0.042674,0.0,0.0
dio_1h5i,dio_1k0r,order_shift,sensor_relation_probe3,bearing_sensor_neighbor,0,0,1,3,1,3,0,0,2,0,1.652416,4.7844,0.955148,0.044852,0.0,0.0
dio_1h5i,dio_0nmi,order_shift,sensor_relation_probe2,bearing_sensor_neighbor,0,0,1,3,1,3,0,0,2,0,1.652416,4.770993,0.948681,0.051319,0.0,0.0
dio_0f4h,dio_1k0r,order_shift,sensor_relation_probe3,bearing_sensor_neighbor,0,0,1,3,1,3,0,0,0,0,2.0,4.7844,0.943083,0.056917,0.0,0.0
dio_0f4h,dio_1h5i,order_shift,order_shift,bearing_sensor_neighbor,0,0,1,1,1,1,0,0,0,2,2.0,1.652416,0.936181,0.063819,0.0,0.0
dio_1mx6,dio_01yf,sensor_relation_probe3,sensor_relation_probe3,bearing_sensor_neighbor,0,0,2,2,2,2,0,0,2,0,2.572766,1.876634,0.932126,0.067874,0.0,0.0
dio_1d6j,dio_0qb3,order_shift,sensor_relation_probe2,bearing_sensor_neighbor,0,0,1,1,1,1,0,0,3,3,1.143781,0.576544,0.93156,0.06844,0.0,0.0
dio_1d6j,dio_0qb3,order_shift_varianz,sensor_relation_probe2,bearing_sensor_neighbor,0,0,4,1,4,1,0,0,0,3,3.624284,0.576544,0.923633,0.076367,0.0,0.0
dio_1d6j,dio_0thk,order_shift,sensor_relation_probe3,bearing_sensor_neighbor,0,0,1,1,1,1,0,0,3,3,1.143781,1.156708,0.922328,0.077672,0.0,0.0
dio_1uyk,dio_01yf,sensor_relation_probe2,sensor_relation_probe3,bearing_sensor_neighbor,0,0,2,2,2,2,0,0,2,0,2.46987,1.876634,0.919901,0.080099,0.0,0.0
dio_121e,dio_01yf,order_shift,sensor_relation_probe3,bearing_sensor_neighbor,0,0,2,2,2,2,0,0,2,0,3.042412,1.876634,0.919811,0.080189,0.0,0.0
dio_1uyk,dio_14wi,sensor_relation_probe2,sensor_relation_probe4_repeat,bearing_sensor_neighbor,0,0,2,4,2,4,0,0,2,0,2.46987,3.596804,0.911799,0.088201,0.0,0.0
dio_1uyk,dio_14wi,sensor_relation_probe2,sensor_relation_probe4,bearing_sensor_neighbor,0,0,2,1,2,1,0,0,2,3,2.46987,0.899201,0.911799,0.088201,0.0,0.0
dio_0thk,dio_0v36,sensor_relation_probe3,sensor_relation_probe4,bearing_sensor_neighbor,0,0,1,3,1,3,0,0,3,0,1.156708,3.423192,0.909408,0.090592,0.0,0.0
dio_1mx6,dio_14wi,sensor_relation_probe3,sensor_relation_probe4_repeat,bearing_sensor_neighbor,0,0,2,4,2,4,0,0,2,0,2.572766,3.596804,0.908071,0.091929,0.0,0.0
dio_1mx6,dio_14wi,sensor_relation_probe3,sensor_relation_probe4,bearing_sensor_neighbor,0,0,2,1,2,1,0,0,2,3,2.572766,0.899201,0.908071,0.091929,0.0,0.0
dio_0qb3,dio_0v36,sensor_relation_probe2,sensor_relation_probe4,bearing_sensor_neighbor,0,0,1,3,1,3,0,0,3,0,0.576544,3.423192,0.904898,0.095102,0.0,0.0
dio_1d6j,dio_0v36,order_shift,sensor_relation_probe4,bearing_sensor_neighbor,0,0,1,3,1,3,0,0,3,0,1.143781,3.423192,0.902013,0.097987,0.0,0.0
dio_1ioc,dio_01yf,order_shift_varianz,sensor_relation_probe3,bearing_sensor_neighbor,0,0,2,2,2,2,0,0,2,0,3.339704,1.876634,0.901181,0.098819,0.0,0.0
dio_1d6j,dio_0thk,order_shift_varianz,sensor_relation_probe3,bearing_sensor_neighbor,0,0,4,1,4,1,0,0,0,3,3.624284,1.156708,0.898948,0.101052,0.0,0.0
dio_0qb3,dio_0thk,sensor_relation_probe2,sensor_relation_probe3,bearing_sensor_neighbor,0,0,1,1,1,1,0,0,3,3,0.576544,1.156708,0.89189,0.10811,0.0,0.0
dio_1d6j,dio_0v36,order_shift_varianz,sensor_relation_probe4,bearing_sensor_neighbor,0,0,4,3,4,3,0,0,0,0,3.624284,3.423192,0.886009,0.113991,0.0,0.0
dio_060l,dio_0nm2,sensor_relation_probe2,sensor_relation_probe4,bearing_sensor_neighbor,0,0,1,1,1,1,0,0,3,3,1.190707,1.024116,0.884602,0.115398,0.0,0.0
dio_121e,dio_14wi,order_shift,sensor_relation_probe4_repeat,bearing_sensor_neighbor,0,0,2,4,2,4,0,0,2,0,3.042412,3.596804,0.879891,0.120109,0.0,0.0
dio_121e,dio_14wi,order_shift,sensor_relation_probe4,bearing_sensor_neighbor,0,0,2,1,2,1,0,0,2,3,3.042412,0.899201,0.879891,0.120109,0.0,0.0
dio_01yf,dio_14wi,sensor_relation_probe3,sensor_relation_probe4_repeat,bearing_sensor_neighbor,0,0,2,4,2,4,0,0,0,0,1.876634,3.596804,0.876625,0.123375,0.0,0.0
dio_01yf,dio_14wi,sensor_relation_probe3,sensor_relation_probe4,bearing_sensor_neighbor,0,0,2,1,2,1,0,0,0,3,1.876634,0.899201,0.876625,0.123375,0.0,0.0
dio_1ioc,dio_14wi,order_shift_varianz,sensor_relation_probe4_repeat,bearing_sensor_neighbor,0,0,2,4,2,4,0,0,2,0,3.339704,3.596804,0.873747,0.126253,0.0,0.0
dio_1ioc,dio_14wi,order_shift_varianz,sensor_relation_probe4,bearing_sensor_neighbor,0,0,2,1,2,1,0,0,2,3,3.339704,0.899201,0.873747,0.126253,0.0,0.0
dio_1h5i,dio_1ax9,order_shift,sensor_relation_probe2,bearing_sensor_neighbor,0,0,1,1,1,1,0,0,2,2,1.652416,1.237693,0.865575,0.134425,0.0,0.0
dio_1ax9,dio_060l,sensor_relation_probe2,sensor_relation_probe2,bearing_sensor_neighbor,0,0,1,1,1,1,0,0,2,3,1.237693,1.190707,0.857981,0.142019,0.0,0.0
dio_1dmh,dio_1alf,sensor_relation_probe3,sensor_relation_probe4_repeat,bearing_sensor_neighbor,0,0,2,4,2,4,0,0,2,0,2.480166,2.107256,0.856376,0.143624,0.0,0.0
dio_1ax9,dio_1k0r,sensor_relation_probe2,sensor_relation_probe3,bearing_sensor_neighbor,0,0,1,3,1,3,0,0,2,0,1.237693,4.7844,0.843678,0.156322,0.0,0.0
dio_0nmi,dio_1ax9,order_shift,sensor_relation_probe2,bearing_sensor_neighbor,0,0,1,1,1,1,0,0,1,2,2.0,1.237693,0.836858,0.163141,0.0,0.0
dio_1sxo,dio_01yf,order_shift_varianz,sensor_relation_probe3,bearing_sensor_neighbor,0,0,1,2,1,2,0,0,1,0,0.993834,1.876634,0.834724,0.165276,0.0,0.0
dio_0nmi,dio_1ax9,sensor_relation_probe2,sensor_relation_probe2,bearing_sensor_neighbor,0,0,3,1,3,1,0,0,0,2,4.770993,1.237693,0.825008,0.174992,0.0,0.0
dio_0f4h,dio_1ax9,order_shift,sensor_relation_probe2,bearing_sensor_neighbor,0,0,1,1,1,1,0,0,0,2,2.0,1.237693,0.822603,0.177397,0.0,0.0
dio_0q8z,dio_01yf,order_shift_varianz,sensor_relation_probe3,observation_to_bearing_neighbor,0,0,0,2,0,2,0,0,2,0,0.0,1.876634,0.972286,0.027714,0.0,0.0
dio_15r2,dio_0thk,sensor_relation_probe2,sensor_relation_probe3,observation_to_bearing_neighbor,0,0,0,1,0,1,0,0,3,3,0.0,1.156708,0.968205,0.031795,0.0,0.0
dio_0thk,dio_0hzw,sensor_relation_probe3,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,3,2,1.156708,0.0,0.966775,0.033225,0.0,0.0
dio_1ioc,dio_1fcl,order_shift_varianz,sensor_relation_probe2,observation_to_bearing_neighbor,0,0,2,0,2,0,0,0,2,2,3.339704,0.0,0.965494,0.034506,0.0,0.0
dio_1ax9,dio_0x50,sensor_relation_probe2,sensor_relation_probe3,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,2,2,1.237693,0.0,0.957034,0.042966,0.0,0.0
dio_1i0f,dio_1sxo,order_shift,order_shift_varianz,observation_to_bearing_neighbor,0,0,0,1,0,1,0,0,2,1,0.0,0.993834,0.956353,0.043647,0.0,0.0
dio_121e,dio_1fcl,order_shift,sensor_relation_probe2,observation_to_bearing_neighbor,0,0,2,0,2,0,0,0,2,2,3.042412,0.0,0.954771,0.045229,0.0,0.0
dio_1k0r,dio_0eh8,sensor_relation_probe3,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,3,0,3,0,0,0,0,2,4.7844,0.0,0.950808,0.049192,0.0,0.0
dio_151h,dio_1dmh,order_shift_varianz,sensor_relation_probe3,observation_to_bearing_neighbor,0,0,0,2,0,2,0,0,4,2,0.0,2.480166,0.949627,0.050373,0.0,0.0
dio_1fcl,dio_1mx6,sensor_relation_probe2,sensor_relation_probe3,observation_to_bearing_neighbor,0,0,0,2,0,2,0,0,2,2,0.0,2.572766,0.949463,0.050537,0.0,0.0
dio_1uyk,dio_1fcl,sensor_relation_probe2,sensor_relation_probe2,observation_to_bearing_neighbor,0,0,2,0,2,0,0,0,2,2,2.46987,0.0,0.94938,0.05062,0.0,0.0
dio_0nmi,dio_0eh8,sensor_relation_probe2,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,3,0,3,0,0,0,0,2,4.770993,0.0,0.942904,0.057096,0.0,0.0
dio_1d6j,dio_0hzw,order_shift,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,3,2,1.143781,0.0,0.942101,0.057899,0.0,0.0
dio_0nmi,dio_0v15,sensor_relation_probe2,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,3,0,3,0,0,0,0,3,4.770993,0.0,0.941389,0.058611,0.0,0.0
dio_1k0r,dio_0v15,sensor_relation_probe3,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,3,0,3,0,0,0,0,3,4.7844,0.0,0.940428,0.059572,0.0,0.0
dio_00eh,dio_1alf,order_shift,sensor_relation_probe4_repeat,observation_to_bearing_neighbor,0,0,1,4,0,4,1,0,1,0,-0.431148,2.107256,0.940214,0.059786,0.0,0.0
dio_018g,dio_1alf,order_shift,sensor_relation_probe4_repeat,observation_to_bearing_neighbor,0,0,0,4,0,4,0,0,1,0,0.0,2.107256,0.940214,0.059786,0.0,0.0
dio_0nmi,dio_0v15,order_shift,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,1,3,2.0,0.0,0.938967,0.061033,0.0,0.0
dio_0nmi,dio_0eh8,order_shift,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,1,2,2.0,0.0,0.938529,0.061471,0.0,0.0
dio_0qb3,dio_09n6,sensor_relation_probe2,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,3,2,0.576544,0.0,0.937362,0.062637,0.0,0.0
dio_0f4h,dio_0v15,order_shift,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,0,3,2.0,0.0,0.936217,0.063783,0.0,0.0
dio_1k0r,dio_0f9v,sensor_relation_probe3,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,3,0,3,0,0,0,0,2,4.7844,0.0,0.935064,0.064936,0.0,0.0
dio_0nmi,dio_0f9v,sensor_relation_probe2,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,3,0,3,0,0,0,0,2,4.770993,0.0,0.934047,0.065953,0.0,0.0
dio_08wa,dio_0a54,order_shift,sensor_relation_probe4_repeat,observation_to_bearing_neighbor,0,0,0,4,0,4,0,0,4,0,0.0,2.296872,0.930757,0.069243,0.0,0.0
dio_08wa,dio_0a54,order_shift,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,0,2,0,2,0,0,4,2,0.0,1.148436,0.930757,0.069243,0.0,0.0
dio_01nr,dio_0thk,sensor_relation_probe2,sensor_relation_probe3,observation_to_bearing_neighbor,0,0,0,1,0,1,0,0,2,3,0.0,1.156708,0.92752,0.07248,0.0,0.0
dio_1h5i,dio_0eh8,order_shift,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,2,2,1.652416,0.0,0.926385,0.073615,0.0,0.0
dio_0hiu,dio_14wi,sensor_relation_probe4,sensor_relation_probe4_repeat,observation_to_bearing_neighbor,0,0,0,4,0,4,0,0,3,0,0.0,3.596804,0.922623,0.077377,0.0,0.0
dio_14wi,dio_0hiu,sensor_relation_probe4,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,3,3,0.899201,0.0,0.922623,0.077377,0.0,0.0
dio_060l,dio_026q,sensor_relation_probe2,sensor_relation_probe3,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,3,2,1.190707,0.0,0.922526,0.077474,0.0,0.0
dio_01yf,dio_1mx6,order_shift,sensor_relation_probe3,observation_to_bearing_neighbor,0,0,0,2,0,2,0,0,2,2,0.0,2.572766,0.920195,0.079805,0.0,0.0
dio_1d6j,dio_15r2,order_shift,sensor_relation_probe2,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,3,3,1.143781,0.0,0.918399,0.081601,0.0,0.0
dio_03fl,dio_1alf,order_shift_varianz,sensor_relation_probe4_repeat,observation_to_bearing_neighbor,0,0,0,4,0,4,0,0,3,0,0.0,2.107256,0.918003,0.081997,0.0,0.0
dio_0f4h,dio_0eh8,order_shift,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,0,2,2.0,0.0,0.91761,0.08239,0.0,0.0
dio_1sxo,dio_14ch,order_shift_varianz,sensor_relation_probe2,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,1,2,0.993834,0.0,0.917594,0.082406,0.0,0.0
dio_1d6j,dio_0hzw,order_shift_varianz,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,4,0,4,0,0,0,0,2,3.624284,0.0,0.916979,0.083021,0.0,0.0
dio_0nmi,dio_0f9v,order_shift,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,1,2,2.0,0.0,0.916676,0.083324,0.0,0.0
dio_0v36,dio_0hzw,sensor_relation_probe4,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,3,0,3,0,0,0,0,2,3.423192,0.0,0.916602,0.083398,0.0,0.0
dio_15r2,dio_0v36,sensor_relation_probe2,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,0,3,0,3,0,0,3,0,0.0,3.423192,0.915979,0.08402,0.0,0.0
dio_1h5i,dio_0v15,order_shift,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,2,3,1.652416,0.0,0.915701,0.084299,0.0,0.0
dio_1ioc,dio_0hiu,order_shift_varianz,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,2,0,2,0,0,0,2,3,3.339704,0.0,0.915502,0.084498,0.0,0.0
dio_1uyk,dio_0hiu,sensor_relation_probe2,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,2,0,2,0,0,0,2,3,2.46987,0.0,0.913149,0.086851,0.0,0.0
dio_0q8z,dio_1mx6,order_shift_varianz,sensor_relation_probe3,observation_to_bearing_neighbor,0,0,0,2,0,2,0,0,2,2,0.0,2.572766,0.910535,0.089466,0.0,0.0
dio_121e,dio_0q8z,order_shift,order_shift_varianz,observation_to_bearing_neighbor,0,0,2,0,2,0,0,0,2,2,3.042412,0.0,0.90935,0.09065,0.0,0.0
dio_0qb3,dio_0hla,sensor_relation_probe2,sensor_relation_probe3,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,3,2,0.576544,0.0,0.909287,0.090713,0.0,0.0
dio_0qb3,dio_0if9,sensor_relation_probe2,sensor_relation_probe3,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,3,2,0.576544,0.0,0.909287,0.090713,0.0,0.0
dio_00eh,dio_1dmh,order_shift,sensor_relation_probe3,observation_to_bearing_neighbor,0,0,1,2,0,2,1,0,1,2,-0.431148,2.480166,0.908362,0.091638,0.0,0.0
dio_018g,dio_1dmh,order_shift,sensor_relation_probe3,observation_to_bearing_neighbor,0,0,0,2,0,2,0,0,1,2,0.0,2.480166,0.908362,0.091638,0.0,0.0
dio_01yf,dio_1uyk,order_shift,sensor_relation_probe2,observation_to_bearing_neighbor,0,0,0,2,0,2,0,0,2,2,0.0,2.46987,0.907914,0.092087,0.0,0.0
dio_121e,dio_01yf,order_shift,order_shift,observation_to_bearing_neighbor,0,0,2,0,2,0,0,0,2,2,3.042412,0.0,0.90788,0.09212,0.0,0.0
dio_151h,dio_1alf,order_shift_varianz,sensor_relation_probe4_repeat,observation_to_bearing_neighbor,0,0,0,4,0,4,0,0,4,0,0.0,2.107256,0.906749,0.093251,0.0,0.0
dio_1fcl,dio_01yf,sensor_relation_probe2,sensor_relation_probe3,observation_to_bearing_neighbor,0,0,0,2,0,2,0,0,2,0,0.0,1.876634,0.90593,0.09407,0.0,0.0
dio_1mx6,dio_0hiu,sensor_relation_probe3,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,2,0,2,0,0,0,2,3,2.572766,0.0,0.903817,0.096183,0.0,0.0
dio_0f4h,dio_0f9v,order_shift,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,0,2,2.0,0.0,0.903654,0.096346,0.0,0.0
dio_1sxo,dio_00t3,order_shift_varianz,sensor_relation_probe2,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,1,2,0.993834,0.0,0.902887,0.097113,0.0,0.0
dio_0oqk,dio_0a54,sensor_relation_probe2,sensor_relation_probe4_repeat,observation_to_bearing_neighbor,0,0,0,4,0,4,0,0,4,0,0.0,2.296872,0.899941,0.100059,0.0,0.0
dio_0oqk,dio_0a54,sensor_relation_probe2,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,0,2,0,2,0,0,4,2,0.0,1.148436,0.899941,0.100059,0.0,0.0
dio_1d6j,dio_0hla,order_shift_varianz,sensor_relation_probe3,observation_to_bearing_neighbor,0,0,4,0,4,0,0,0,0,2,3.624284,0.0,0.899631,0.100369,0.0,0.0
dio_1d6j,dio_0if9,order_shift_varianz,sensor_relation_probe3,observation_to_bearing_neighbor,0,0,4,0,4,0,0,0,0,2,3.624284,0.0,0.899631,0.100369,0.0,0.0
dio_1d6j,dio_09n6,order_shift_varianz,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,4,0,4,0,0,0,0,2,3.624284,0.0,0.89925,0.10075,0.0,0.0
dio_1mic,dio_1alf,sensor_relation_probe2,sensor_relation_probe4_repeat,observation_to_bearing_neighbor,0,0,0,4,0,4,0,0,1,0,0.0,2.107256,0.898706,0.101294,0.0,0.0
dio_0qb3,dio_0hzw,sensor_relation_probe2,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,3,2,0.576544,0.0,0.897345,0.102655,0.0,0.0
dio_121e,dio_0hiu,order_shift,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,2,0,2,0,0,0,2,3,3.042412,0.0,0.896681,0.103319,0.0,0.0
dio_1h5i,dio_0f9v,order_shift,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,2,2,1.652416,0.0,0.895341,0.104659,0.0,0.0
dio_1ce7,dio_1dmh,sensor_relation_probe2,sensor_relation_probe3,observation_to_bearing_neighbor,0,0,0,2,0,2,0,0,2,2,0.0,2.480166,0.894326,0.105674,0.0,0.0
dio_1c48,dio_1dmh,sensor_relation_probe2,sensor_relation_probe3,observation_to_bearing_neighbor,0,0,0,2,0,2,0,0,2,2,0.0,2.480166,0.894326,0.105674,0.0,0.0
dio_026q,dio_0nm2,sensor_relation_probe3,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,0,1,0,1,0,0,2,3,0.0,1.024116,0.893394,0.106606,0.0,0.0
dio_1d6j,dio_15r2,order_shift_varianz,sensor_relation_probe2,observation_to_bearing_neighbor,0,0,4,0,4,0,0,0,0,3,3.624284,0.0,0.893277,0.106723,0.0,0.0
dio_0q8z,dio_1uyk,order_shift_varianz,sensor_relation_probe2,observation_to_bearing_neighbor,0,0,0,2,0,2,0,0,2,2,0.0,2.46987,0.892851,0.107149,0.0,0.0
dio_1fcl,dio_14wi,sensor_relation_probe2,sensor_relation_probe4_repeat,observation_to_bearing_neighbor,0,0,0,4,0,4,0,0,2,0,0.0,3.596804,0.890863,0.109137,0.0,0.0
dio_1fcl,dio_14wi,sensor_relation_probe2,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,0,1,0,1,0,0,2,3,0.0,0.899201,0.890863,0.109137,0.0,0.0
dio_01yf,dio_1ioc,order_shift,order_shift_varianz,observation_to_bearing_neighbor,0,0,0,2,0,2,0,0,2,2,0.0,3.339704,0.889194,0.110806,0.0,0.0
dio_0knp,dio_1dmh,order_shift,sensor_relation_probe3,observation_to_bearing_neighbor,0,0,0,2,0,2,0,0,3,2,0.0,2.480166,0.888447,0.111553,0.0,0.0
dio_1d6j,dio_0hla,order_shift,sensor_relation_probe3,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,3,2,1.143781,0.0,0.886771,0.113229,0.0,0.0
dio_1d6j,dio_0if9,order_shift,sensor_relation_probe3,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,3,2,1.143781,0.0,0.886771,0.113229,0.0,0.0
dio_1d6j,dio_09n6,order_shift,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,3,2,1.143781,0.0,0.882675,0.117325,0.0,0.0
dio_0iy2,dio_0a54,order_shift_varianz,sensor_relation_probe4_repeat,observation_to_bearing_neighbor,0,0,0,4,0,4,0,0,3,0,0.0,2.296872,0.88206,0.11794,0.0,0.0
dio_0iy2,dio_0a54,order_shift_varianz,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,0,2,0,2,0,0,3,2,0.0,1.148436,0.88206,0.11794,0.0,0.0
dio_0thk,dio_07z2,sensor_relation_probe3,sensor_relation_probe3,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,3,2,1.156708,0.0,0.880898,0.119102,0.0,0.0
dio_0qb3,dio_15r2,sensor_relation_probe2,sensor_relation_probe2,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,3,3,0.576544,0.0,0.880134,0.119866,0.0,0.0
dio_1ioc,dio_0q8z,order_shift_varianz,order_shift_varianz,observation_to_bearing_neighbor,0,0,2,0,2,0,0,0,2,2,3.339704,0.0,0.874131,0.125869,0.0,0.0
dio_1wwt,dio_1d6j,order_shift,order_shift_varianz,observation_to_bearing_neighbor,0,0,0,4,0,4,0,0,4,0,0.0,3.624284,0.870767,0.129233,0.0,0.0
dio_1hkr,dio_1alf,order_shift_varianz,sensor_relation_probe4_repeat,observation_to_bearing_neighbor,0,0,0,4,0,4,0,0,2,0,0.0,2.107256,0.869952,0.130048,0.0,0.0
dio_1wwt,dio_0qb3,order_shift,sensor_relation_probe2,observation_to_bearing_neighbor,0,0,0,1,0,1,0,0,4,3,0.0,0.576544,0.869754,0.130246,0.0,0.0
dio_060l,dio_0x50,sensor_relation_probe2,sensor_relation_probe3,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,3,2,1.190707,0.0,0.869625,0.130375,0.0,0.0
dio_01yf,dio_14wi,order_shift,sensor_relation_probe4_repeat,observation_to_bearing_neighbor,0,0,0,4,0,4,0,0,2,0,0.0,3.596804,0.86667,0.13333,0.0,0.0
dio_01yf,dio_14wi,order_shift,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,0,1,0,1,0,0,2,3,0.0,0.899201,0.86667,0.13333,0.0,0.0
dio_1ax9,dio_0v15,sensor_relation_probe2,sensor_relation_probe4,observation_to_bearing_neighbor,0,0,1,0,1,0,0,0,2,3,1.237693,0.0,0.866274,0.133726,0.0,0.0
