family,base_families,stage_count,visible_count,missing_count,coupled_stage_count,island_stage_count,max_coupled_degree,avg_vector_drift,max_vector_drift,inner_spacetime_state,inner_spacetime_reading,passive_only,controlled_dataset_scope,long_run_claim,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_10qz,dio_10qz|dio_114i,4,4,0,4,4,1,0.001130073,0.001647332,spacetime_stable_coupled_core,Spur bleibt sichtbar und gekoppelt; stabiler Kernkandidat.,True,True,False,False,False,False,False,False,False,False
dio_114i,dio_10qz|dio_114i,4,4,0,4,4,1,0.001715314,0.002437762,spacetime_stable_coupled_core,Spur bleibt sichtbar und gekoppelt; stabiler Kernkandidat.,True,True,False,False,False,False,False,False,False,False
dio_1ytc,dio_10qz|dio_114i,4,1,3,1,1,1,0.0,0.0,spacetime_open_trace,Spur ist offen und braucht weitere Folgeweltpruefung.,True,True,False,False,False,False,False,False,False,False
dio_0325,dio_10qz|dio_114i,4,4,0,0,4,0,0.001637146,0.002429259,spacetime_latent_persistent_trace,"Spur bleibt ueber Zeit sichtbar, aber ohne aktuelle Kopplung.",True,True,False,False,False,False,False,False,False,False
