left_label,right_label,family_count,family_transition_counts,edge_transition_counts,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
L_FOLGEKONTAKT3,M_FOLGEKONTAKT4,4,family_carried:1|family_not_carried:1|family_visible_but_decoupled:2,edge_absent:3|edge_carried:1|edge_lost:2,True,False,False,False,False,False,False,False
