shift_state,anchor_type,anchor_symbol,left_label,right_label,left_text_island_symbol,right_text_island_symbol,same_text_island,left_inner_map_state,right_inner_map_state,left_semantic_maturity_score,right_semantic_maturity_score,score_delta,left_rawness,right_rawness,shared_families,shared_family_count,left_stability_pressure,right_stability_pressure,left_variation_bearing,right_variation_bearing,left_families,right_families,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
syntax_survives_raw,family,dio_03ud,K_FOLGEKONTAKT2,VARIANTE_L_folgekontakt3,dio_text_1dvsjku,dio_text_jse13o,False,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.213333333,0.206666667,-0.006666666,0.786666667,0.793333333,dio_03ud,1,0.55,0.55,0.085333333,0.082666667,dio_03ud|dio_0udt,dio_03ud,True,False,False,False,False,False,False,False
syntax_survives_raw,family,dio_0dos,K_FOLGEKONTAKT2,VARIANTE_L_folgekontakt3,dio_text_1jr7z4y,dio_text_30lu29,False,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.206666667,0.213333333,0.006666666,0.793333333,0.786666667,dio_0dos,1,0.55,0.55,0.082666667,0.085333333,dio_0dos,dio_0dos|dio_0rt8,True,False,False,False,False,False,False,False
syntax_survives_raw,family,dio_0gx0,K_FOLGEKONTAKT2,VARIANTE_L_folgekontakt3,dio_text_pkavwx,dio_text_tzg61t,False,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.206666667,0.213333333,0.006666666,0.793333333,0.786666667,dio_0gx0,1,0.55,0.55,0.082666667,0.085333333,dio_0gx0,dio_0gx0|dio_1n79,True,False,False,False,False,False,False,False
syntax_survives_raw,family,dio_0icm,K_FOLGEKONTAKT2,VARIANTE_L_folgekontakt3,dio_text_wld9e3,dio_text_1353oo3,False,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.206666667,0.213333333,0.006666666,0.793333333,0.786666667,dio_0icm,1,0.55,0.55,0.082666667,0.085333333,dio_0icm,dio_0icm|dio_1204,True,False,False,False,False,False,False,False
syntax_survives_raw,family,dio_0lu5,K_FOLGEKONTAKT2,VARIANTE_L_folgekontakt3,dio_text_1ot9dp7,dio_text_de3k0u,False,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.213333333,0.206666667,-0.006666666,0.786666667,0.793333333,dio_0lu5,1,0.55,0.55,0.085333333,0.082666667,dio_0lu5|dio_15e5,dio_0lu5,True,False,False,False,False,False,False,False
syntax_survives_raw,family,dio_0p12,K_FOLGEKONTAKT2,VARIANTE_L_folgekontakt3,dio_text_zun37b,dio_text_1sn547f,False,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.213333333,0.213333333,0.0,0.786666667,0.786666667,dio_0p12,1,0.55,0.55,0.085333333,0.085333333,dio_0p12|dio_13di,dio_0p12|dio_12jj,True,False,False,False,False,False,False,False
syntax_survives_raw,family,dio_0rt8,K_FOLGEKONTAKT2,VARIANTE_L_folgekontakt3,dio_text_1k5j6bq,dio_text_30lu29,False,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.206666667,0.213333333,0.006666666,0.793333333,0.786666667,dio_0rt8,1,0.55,0.55,0.082666667,0.085333333,dio_0rt8,dio_0dos|dio_0rt8,True,False,False,False,False,False,False,False
syntax_survives_raw,family,dio_0udt,K_FOLGEKONTAKT2,VARIANTE_L_folgekontakt3,dio_text_1dvsjku,dio_text_vxp6vf,False,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.213333333,0.206666667,-0.006666666,0.786666667,0.793333333,dio_0udt,1,0.55,0.55,0.085333333,0.082666667,dio_03ud|dio_0udt,dio_0udt,True,False,False,False,False,False,False,False
syntax_survives_raw,family,dio_0xt9,K_FOLGEKONTAKT2,VARIANTE_L_folgekontakt3,dio_text_khunoy,dio_text_1eguv7,False,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.213333333,0.206666667,-0.006666666,0.786666667,0.793333333,dio_0xt9,1,0.55,0.55,0.085333333,0.082666667,dio_0xt9|dio_1reh,dio_0xt9,True,False,False,False,False,False,False,False
syntax_survives_raw,family,dio_1204,K_FOLGEKONTAKT2,VARIANTE_L_folgekontakt3,dio_text_p3rsab,dio_text_1353oo3,False,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.206666667,0.213333333,0.006666666,0.793333333,0.786666667,dio_1204,1,0.55,0.55,0.082666667,0.085333333,dio_1204,dio_0icm|dio_1204,True,False,False,False,False,False,False,False
syntax_survives_raw,family,dio_140n,K_FOLGEKONTAKT2,VARIANTE_L_folgekontakt3,dio_text_19a4wib,dio_text_1fmhwrb,False,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.213333333,0.206666667,-0.006666666,0.786666667,0.793333333,dio_140n,1,0.55,0.55,0.085333333,0.082666667,dio_140n|dio_1r1o,dio_140n,True,False,False,False,False,False,False,False
syntax_survives_raw,family,dio_14ud,K_FOLGEKONTAKT2,VARIANTE_L_folgekontakt3,dio_text_1vsykj3,dio_text_1pg5688,False,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.213333333,0.206666667,-0.006666666,0.786666667,0.793333333,dio_14ud,1,0.55,0.55,0.085333333,0.082666667,dio_12md|dio_14ud,dio_14ud,True,False,False,False,False,False,False,False
syntax_survives_raw,family,dio_15u1,K_FOLGEKONTAKT2,VARIANTE_L_folgekontakt3,dio_text_13fnt2o,dio_text_zo6kma,False,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.206666667,0.213333333,0.006666666,0.793333333,0.786666667,dio_15u1,1,0.55,0.55,0.082666667,0.085333333,dio_15u1,dio_15u1|dio_1mpk,True,False,False,False,False,False,False,False
syntax_survives_raw,family,dio_1q4u,K_FOLGEKONTAKT2,VARIANTE_L_folgekontakt3,dio_text_n8wqh9,dio_text_gvfqrq,False,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.206666667,0.213333333,0.006666666,0.793333333,0.786666667,dio_1q4u,1,0.55,0.55,0.082666667,0.085333333,dio_1q4u,dio_03yz|dio_1q4u,True,False,False,False,False,False,False,False
syntax_survives_raw,family,dio_1r1o,K_FOLGEKONTAKT2,VARIANTE_L_folgekontakt3,dio_text_19a4wib,dio_text_1kx4hnb,False,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.213333333,0.206666667,-0.006666666,0.786666667,0.793333333,dio_1r1o,1,0.55,0.55,0.085333333,0.082666667,dio_140n|dio_1r1o,dio_1r1o,True,False,False,False,False,False,False,False
syntax_survives_raw,family,dio_1reh,K_FOLGEKONTAKT2,VARIANTE_L_folgekontakt3,dio_text_khunoy,dio_text_1m2z4x6,False,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.213333333,0.206666667,-0.006666666,0.786666667,0.793333333,dio_1reh,1,0.55,0.55,0.085333333,0.082666667,dio_0xt9|dio_1reh,dio_1reh,True,False,False,False,False,False,False,False
syntax_survives_raw,text_island,dio_text_10itpss,K_FOLGEKONTAKT2,VARIANTE_L_folgekontakt3,dio_text_10itpss,dio_text_10itpss,True,inner_unconfirmed_raw_space,inner_unconfirmed_raw_space,0.206666667,0.206666667,0.0,0.793333333,0.793333333,dio_0irs,1,0.55,0.55,0.082666667,0.082666667,dio_0irs,dio_0irs,True,False,False,False,False,False,False,False
