neighbor_state,pair_count,family_count,families,max_meaning_similarity,avg_meaning_similarity,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
passive_same_meaning_island,360,164,dio_005q|dio_00fq|dio_017u|dio_01sj|dio_01w7|dio_02cr|dio_02s2|dio_037i|dio_039l|dio_03bb|dio_05c5|dio_05k3|dio_06gy|dio_06q2|dio_06v3|dio_07kj|dio_07t9|dio_081d|dio_08e1|dio_098w|dio_09ah|dio_09f6|dio_09xu|dio_0a0v|dio_0a6g|dio_0alq|dio_0avw|dio_0b1z|dio_0bde|dio_0bm2|dio_0bno|dio_0bzr|dio_0cyg|dio_0e5l|dio_0fs6|dio_0ft4|dio_0fvb|dio_0g9z|dio_0gmg|dio_0gvf|dio_0h67|dio_0hi9|dio_0inm|dio_0irs|dio_0j7z|dio_0juh|dio_0ksa|dio_0lxp|dio_0mod|dio_0mtm|dio_0myd|dio_0n32|dio_0nq0|dio_0o5p|dio_0oah|dio_0ocv|dio_0oic|dio_0p4k|dio_0p55|dio_0pni|dio_0q96|dio_0qsr|dio_0qvt|dio_0t27|dio_0t7r|dio_0t8k|dio_0u87|dio_0uam|dio_0ui7|dio_0ux8|dio_0v8y|dio_0vu0|dio_0w16|dio_0w94|dio_0wdq|dio_0we7|dio_0wor|dio_0wsp|dio_0x52|dio_0ycr|dio_0yn1|dio_1001|dio_101q|dio_106w|dio_108f|dio_10j6|dio_113w|dio_11bp|dio_11e9|dio_11ex|dio_11vr|dio_1215|dio_12dn|dio_12im|dio_1378|dio_13mn|dio_13p1|dio_140n|dio_14mj|dio_1522|dio_15pt|dio_15r6|dio_168n|dio_17b4|dio_17se|dio_1958|dio_19b6|dio_19bg|dio_1a1w|dio_1a3i|dio_1ah9|dio_1as2|dio_1bj6|dio_1bnp|dio_1bwy|dio_1ci8|dio_1cru|dio_1da1|dio_1del|dio_1doh|dio_1dok|dio_1e7a|dio_1ekr|dio_1eu2|dio_1evh|dio_1ewi|dio_1fbp|dio_1fdl|dio_1hj5|dio_1hs5|dio_1i05|dio_1j54|dio_1jba|dio_1jtk|dio_1k3c|dio_1k4r|dio_1ka9|dio_1ldu|dio_1nso|dio_1nvu|dio_1o2b|dio_1omn|dio_1pen|dio_1pho|dio_1pip|dio_1pxj|dio_1qpi|dio_1qt4|dio_1qxk|dio_1rl5|dio_1s6i|dio_1si6|dio_1siy|dio_1slo|dio_1t1w|dio_1t9x|dio_1ull|dio_1vg2|dio_1vz0|dio_1w13|dio_1w53|dio_1wnr|dio_1wxr|dio_1xfw,0.999986,0.992696,True,False,False,False,False,False,False,False
