probe17 dio_0120 | action_carried | LONG | afterlook=1.000000
probe17 dio_1f9y | withheld_open_context_later_carried | LONG | afterlook=1.000000
probe18 dio_1qwp | withheld_open_context_later_carried | LONG | afterlook=1.000000
probe17 dio_1c6b | withheld_open_context_later_carried | SHORT | afterlook=1.000000
probe18 dio_1txv | withheld_open_context_later_carried | SHORT | afterlook=1.000000
probe17 dio_1m4n | withheld_cautious_context_later_carried | SHORT | afterlook=1.000000
probe18 dio_01vz | withheld_cautious_context_later_carried | LONG | afterlook=1.000000
probe18 dio_0ems | action_carried | LONG | afterlook=1.000000
probe18 dio_1vpi | action_carried | SHORT | afterlook=1.000000
probe17 dio_0n9e | action_carried | LONG | afterlook=1.000000
probe17 dio_13u8 | withheld_cautious_context_later_carried | LONG | afterlook=1.000000
probe18 dio_02qu | withheld_cautious_context_later_carried | LONG | afterlook=1.000000
probe17 dio_1k7y | withheld_cautious_context_later_carried | LONG | afterlook=1.000000
probe18 dio_0fiy | withheld_cautious_context_later_carried | SHORT | afterlook=1.000000
probe17 dio_1d3r | withheld_cautious_context_later_carried | SHORT | afterlook=1.000000
probe18 dio_1g2t | withheld_cautious_context_later_carried | SHORT | afterlook=1.000000
conflict16 dio_0cgn | withheld_open_context_later_carried | SHORT | afterlook=1.000000
probe17 dio_10dk | withheld_cautious_context_later_carried | SHORT | afterlook=1.000000
conflict16 dio_1vjg | withheld_open_context_later_carried | LONG | afterlook=1.000000
conflict16 dio_1qig | withheld_open_context_later_carried | LONG | afterlook=1.000000
conflict16 dio_04zi | withheld_cautious_context_later_carried | LONG | afterlook=1.000000
probe17 dio_0akd | withheld_cautious_context_later_carried | LONG | afterlook=1.000000
probe17 dio_0fzl | withheld_cautious_context_later_carried | LONG | afterlook=1.000000
probe17 dio_04z7 | withheld_cautious_context_later_carried | LONG | afterlook=1.000000
probe17 dio_1d1z | withheld_cautious_context_later_carried | SHORT | afterlook=1.000000
probe18 dio_16yc | withheld_cautious_context_later_carried | SHORT | afterlook=1.000000
conflict16 dio_1k0r | withheld_open_context_later_carried | SHORT | afterlook=1.000000
conflict16 dio_10kx | withheld_open_context_later_carried | SHORT | afterlook=1.000000
conflict16 dio_1t73 | withheld_cautious_context_later_carried | SHORT | afterlook=1.000000
conflict16 dio_0ojr | withheld_cautious_context_later_carried | SHORT | afterlook=1.000000
conflict16 dio_06bd | withheld_cautious_context_later_carried | SHORT | afterlook=1.000000
conflict16 dio_0rb2 | withheld_cautious_context_later_carried | SHORT | afterlook=1.000000
conflict16 dio_1f4v | withheld_cautious_context_later_carried | SHORT | afterlook=1.000000
conflict16 dio_1q9b | withheld_cautious_context_later_carried | SHORT | afterlook=1.000000
conflict16 dio_1g7l | withheld_cautious_context_later_carried | SHORT | afterlook=1.000000
conflict16 dio_0fa9 | withheld_cautious_context_later_carried | SHORT | afterlook=1.000000
conflict16 dio_1w4m | withheld_cautious_context_later_carried | MIXED | afterlook=0.745399
conflict16 dio_1jo7 | withheld_cautious_context_later_carried | SHORT | afterlook=0.541401
conflict16 dio_0vc8 | withheld_cautious_context_later_carried | SHORT | afterlook=0.438144
probe18 dio_143d | withheld_cautious_context_later_carried | LONG | afterlook=0.312500
probe17 dio_143d | withheld_cautious_context_later_carried | LONG | afterlook=0.301508
