symbol_family,action,outcome_event,inner_state,event_count,event_reward_sum,memory_action_count,memory_reward_sum,memory_trust,memory_caution,memory_trust_minus_caution,consequence_effect,inner_sentence,passive_only
dio_02qu,LONG,TP,inner_consequence_carried,1,1.0,6,2.010461,0.199251,0.0,0.199251,tp_trust_visible,dio_02qu: LONG wurde durch TP getragen; innen entsteht Vertrauen (0.199251) bei Vorsicht 0.000000.,1
dio_0arw,LONG,TP,inner_consequence_carried,3,3.0,14,16.98703,1.0,0.0,1.0,tp_trust_visible,dio_0arw: LONG wurde durch TP getragen; innen entsteht Vertrauen (1.000000) bei Vorsicht 0.000000.,1
dio_0t0v,LONG,TP,inner_consequence_carried,2,2.0,9,7.857123,0.658765,0.0,0.658765,tp_trust_visible,dio_0t0v: LONG wurde durch TP getragen; innen entsteht Vertrauen (0.658765) bei Vorsicht 0.000000.,1
dio_1u7v,SHORT,TP,inner_consequence_carried,3,3.0,15,12.525278,0.804257,0.0,0.804257,tp_trust_visible,dio_1u7v: SHORT wurde durch TP getragen; innen entsteht Vertrauen (0.804257) bei Vorsicht 0.000000.,1
dio_1vpi,SHORT,TP,inner_consequence_carried,1,1.0,12,4.413749,0.356248,0.13202,0.224228,tp_trust_visible,dio_1vpi: SHORT wurde durch TP getragen; innen entsteht Vertrauen (0.356248) bei Vorsicht 0.132020.,1
dio_00qb,WAIT,NO_TRADE,inner_consequence_quiet,2,0.0,9,0.0,0.0,0.0,0.0,no_trade_or_observation,dio_00qb: keine reale Handlung; innen bleibt die Familie ruhig beobachtet (2 Ereignisse).,1
dio_14xc,WAIT,NO_TRADE,inner_consequence_quiet,3,0.0,22,0.0,0.0,0.0,0.0,no_trade_or_observation,dio_14xc: keine reale Handlung; innen bleibt die Familie ruhig beobachtet (3 Ereignisse).,1
dio_1vpi,WAIT,NO_TRADE,inner_consequence_quiet,2,0.0,10,0.0,0.0,0.0,0.0,no_trade_or_observation,dio_1vpi: keine reale Handlung; innen bleibt die Familie ruhig beobachtet (2 Ereignisse).,1
