symbol_family,count,run_count,runs,ticks,reward_sum,event_reward_sum,avg_reward,dominant_sight_state,sight_state_dominant_count,sight_state_dominant_share,sight_state_distinct,dominant_hearing_state,hearing_state_dominant_count,hearing_state_dominant_share,hearing_state_distinct,dominant_feeling_state,feeling_state_dominant_count,feeling_state_dominant_share,feeling_state_distinct,dominant_inner_state,inner_state_dominant_count,inner_state_dominant_share,inner_state_distinct,dominant_contact_state,contact_state_dominant_count,contact_state_dominant_share,contact_state_distinct,dominant_binding_state,binding_state_dominant_count,binding_state_dominant_share,binding_state_distinct,dominant_action,action_dominant_count,action_dominant_share,action_distinct,dominant_outcome_event,outcome_event_dominant_count,outcome_event_dominant_share,outcome_event_distinct,avg_dominant_share,state_distinct_total,stability_label,stability_sentence,passive_only
dio_04zi,2,2,"159,160","5,5",0.0,0.0,0.0,sehen_geformte_bewegung,2,1.0,1,hoeren_helle_spannung,2,1.0,1,fuehlen_koharent_gespannt,2,1.0,1,inner_consequence_quiet,2,1.0,1,observed_without_action,2,1.0,1,multisensory_quiet_observation,2,1.0,1,WAIT,2,1.0,1,NO_TRADE,2,1.0,1,1.0,8,multisensory_stable_repeat,"dio_04zi: multisensory_stable_repeat; Bindung=multisensory_quiet_observation; Sehen=sehen_geformte_bewegung, Hoeren=hoeren_helle_spannung, Fuehlen=fuehlen_koharent_gespannt; Runs=159,160.",1
dio_06bd,2,2,"159,160","3,3",0.0,0.0,0.0,sehen_bewegte_form,2,1.0,1,hoeren_helle_spannung,2,1.0,1,fuehlen_hohe_spannung,2,1.0,1,inner_consequence_quiet,2,1.0,1,observed_without_action,2,1.0,1,multisensory_quiet_observation,2,1.0,1,WAIT,2,1.0,1,NO_TRADE,2,1.0,1,1.0,8,multisensory_stable_repeat,"dio_06bd: multisensory_stable_repeat; Bindung=multisensory_quiet_observation; Sehen=sehen_bewegte_form, Hoeren=hoeren_helle_spannung, Fuehlen=fuehlen_hohe_spannung; Runs=159,160.",1
dio_0fa9,2,2,"159,160","2,2",0.0,0.0,0.0,sehen_stabile_form,2,1.0,1,hoeren_helle_spannung,2,1.0,1,fuehlen_inkoharent,2,1.0,1,inner_consequence_quiet,2,1.0,1,observed_without_action,2,1.0,1,multisensory_quiet_observation,2,1.0,1,WAIT,2,1.0,1,NO_TRADE,2,1.0,1,1.0,8,multisensory_stable_repeat,"dio_0fa9: multisensory_stable_repeat; Bindung=multisensory_quiet_observation; Sehen=sehen_stabile_form, Hoeren=hoeren_helle_spannung, Fuehlen=fuehlen_inkoharent; Runs=159,160.",1
dio_0ojr,2,2,"159,160","4,4",0.0,0.0,0.0,sehen_bewegte_form,2,1.0,1,hoeren_helle_spannung,2,1.0,1,fuehlen_hohe_spannung,2,1.0,1,inner_consequence_quiet,2,1.0,1,observed_without_action,2,1.0,1,multisensory_quiet_observation,2,1.0,1,WAIT,2,1.0,1,NO_TRADE,2,1.0,1,1.0,8,multisensory_stable_repeat,"dio_0ojr: multisensory_stable_repeat; Bindung=multisensory_quiet_observation; Sehen=sehen_bewegte_form, Hoeren=hoeren_helle_spannung, Fuehlen=fuehlen_hohe_spannung; Runs=159,160.",1
dio_0rb2,3,3,"159,160,161","16,16,16",0.0,0.0,0.0,sehen_stabile_form,3,1.0,1,hoeren_mittlere_spannung,3,1.0,1,fuehlen_inkoharent,3,1.0,1,inner_consequence_quiet,3,1.0,1,observed_without_action,3,1.0,1,multisensory_quiet_observation,3,1.0,1,WAIT,3,1.0,1,NO_TRADE,3,1.0,1,1.0,8,multisensory_stable_repeat,"dio_0rb2: multisensory_stable_repeat; Bindung=multisensory_quiet_observation; Sehen=sehen_stabile_form, Hoeren=hoeren_mittlere_spannung, Fuehlen=fuehlen_inkoharent; Runs=159,160,161.",1
dio_0ui9,2,2,"159,160","7,7",0.0,0.0,0.0,sehen_bewegte_form,2,1.0,1,hoeren_dunkle_spannung,2,1.0,1,fuehlen_hohe_spannung,2,1.0,1,inner_consequence_quiet,2,1.0,1,observed_without_action,2,1.0,1,multisensory_quiet_observation,2,1.0,1,WAIT,2,1.0,1,NO_TRADE,2,1.0,1,1.0,8,multisensory_stable_repeat,"dio_0ui9: multisensory_stable_repeat; Bindung=multisensory_quiet_observation; Sehen=sehen_bewegte_form, Hoeren=hoeren_dunkle_spannung, Fuehlen=fuehlen_hohe_spannung; Runs=159,160.",1
dio_0vc8,1,1,161,7,0.0,0.0,0.0,sehen_bewegte_form,1,1.0,1,hoeren_dunkle_spannung,1,1.0,1,fuehlen_hohe_spannung,1,1.0,1,inner_consequence_quiet,1,1.0,1,observed_without_action,1,1.0,1,multisensory_quiet_observation,1,1.0,1,WAIT,1,1.0,1,NO_TRADE,1,1.0,1,1.0,8,multisensory_stable_repeat,"dio_0vc8: multisensory_stable_repeat; Bindung=multisensory_quiet_observation; Sehen=sehen_bewegte_form, Hoeren=hoeren_dunkle_spannung, Fuehlen=fuehlen_hohe_spannung; Runs=161.",1
dio_1g7l,3,3,"159,160,161","8,8,8",0.0,0.0,0.0,sehen_stabile_form,3,1.0,1,hoeren_dunkle_spannung,3,1.0,1,fuehlen_inkoharent,3,1.0,1,inner_consequence_quiet,3,1.0,1,observed_without_action,3,1.0,1,multisensory_quiet_observation,3,1.0,1,WAIT,3,1.0,1,NO_TRADE,3,1.0,1,1.0,8,multisensory_stable_repeat,"dio_1g7l: multisensory_stable_repeat; Bindung=multisensory_quiet_observation; Sehen=sehen_stabile_form, Hoeren=hoeren_dunkle_spannung, Fuehlen=fuehlen_inkoharent; Runs=159,160,161.",1
dio_1jo7,3,3,"159,160,161","17,17,17",0.0,0.0,0.0,sehen_stabile_form,3,1.0,1,hoeren_helle_spannung,3,1.0,1,fuehlen_inkoharent,3,1.0,1,inner_consequence_quiet,3,1.0,1,observed_without_action,3,1.0,1,multisensory_quiet_observation,3,1.0,1,WAIT,3,1.0,1,NO_TRADE,3,1.0,1,1.0,8,multisensory_stable_repeat,"dio_1jo7: multisensory_stable_repeat; Bindung=multisensory_quiet_observation; Sehen=sehen_stabile_form, Hoeren=hoeren_helle_spannung, Fuehlen=fuehlen_inkoharent; Runs=159,160,161.",1
dio_1k0r,3,3,"159,160,161","9,9,9",-3.0,-3.0,-1.0,sehen_teilform,3,1.0,1,hoeren_mittlere_spannung,3,1.0,1,fuehlen_offen,3,1.0,1,inner_consequence_conflicted,3,1.0,1,real_contact_burdened,3,1.0,1,multisensory_conflicted_burden,3,1.0,1,LONG,3,1.0,1,SL,3,1.0,1,1.0,8,multisensory_stable_repeat,"dio_1k0r: multisensory_stable_repeat; Bindung=multisensory_conflicted_burden; Sehen=sehen_teilform, Hoeren=hoeren_mittlere_spannung, Fuehlen=fuehlen_offen; Runs=159,160,161.",1
dio_1q9b,3,3,"159,160,161","15,15,15",0.0,0.0,0.0,sehen_stabile_form,3,1.0,1,hoeren_mittlere_spannung,3,1.0,1,fuehlen_inkoharent,3,1.0,1,inner_consequence_quiet,3,1.0,1,observed_without_action,3,1.0,1,multisensory_quiet_observation,3,1.0,1,WAIT,3,1.0,1,NO_TRADE,3,1.0,1,1.0,8,multisensory_stable_repeat,"dio_1q9b: multisensory_stable_repeat; Bindung=multisensory_quiet_observation; Sehen=sehen_stabile_form, Hoeren=hoeren_mittlere_spannung, Fuehlen=fuehlen_inkoharent; Runs=159,160,161.",1
dio_1qig,3,3,"159,160,161","6,6,6",0.0,0.0,0.0,sehen_geformte_bewegung,3,1.0,1,hoeren_leise,3,1.0,1,fuehlen_koharent_gespannt,3,1.0,1,inner_consequence_quiet,3,1.0,1,observed_without_action,3,1.0,1,multisensory_quiet_observation,3,1.0,1,WAIT,3,1.0,1,NO_TRADE,3,1.0,1,1.0,8,multisensory_stable_repeat,"dio_1qig: multisensory_stable_repeat; Bindung=multisensory_quiet_observation; Sehen=sehen_geformte_bewegung, Hoeren=hoeren_leise, Fuehlen=fuehlen_koharent_gespannt; Runs=159,160,161.",1
dio_1t73,3,3,"159,160,161","14,14,14",0.0,0.0,0.0,sehen_teilform,3,1.0,1,hoeren_dunkle_spannung,3,1.0,1,fuehlen_offen,3,1.0,1,inner_consequence_quiet,3,1.0,1,observed_without_action,3,1.0,1,multisensory_quiet_observation,3,1.0,1,WAIT,3,1.0,1,NO_TRADE,3,1.0,1,1.0,8,multisensory_stable_repeat,"dio_1t73: multisensory_stable_repeat; Bindung=multisensory_quiet_observation; Sehen=sehen_teilform, Hoeren=hoeren_dunkle_spannung, Fuehlen=fuehlen_offen; Runs=159,160,161.",1
dio_1w4m,3,3,"159,160,161","18,18,18",0.0,0.0,0.0,sehen_teilform,3,1.0,1,hoeren_helle_spannung,3,1.0,1,fuehlen_offen,3,1.0,1,inner_consequence_quiet,3,1.0,1,observed_without_action,3,1.0,1,multisensory_quiet_observation,3,1.0,1,WAIT,3,1.0,1,NO_TRADE,3,1.0,1,1.0,8,multisensory_stable_repeat,"dio_1w4m: multisensory_stable_repeat; Bindung=multisensory_quiet_observation; Sehen=sehen_teilform, Hoeren=hoeren_helle_spannung, Fuehlen=fuehlen_offen; Runs=159,160,161.",1
