symbol_family,field,count,min,max,range,avg,stability,passive_only,influences_action
dio_0hd3,sehen_form_stability,8,1.0,1.0,0.0,1.0,stable,True,False
dio_0hd3,hoeren_energy_tone,8,0.079878,0.099036,0.019158,0.093211,stable,True,False
dio_0hd3,fuehlen_mcm_coherence,8,0.97227,0.977634,0.005364,0.973901,stable,True,False
dio_0hd3,fuehlen_mcm_tension,8,0.372455,0.399844,0.027389,0.383602,soft_variant,True,False
dio_0hd3,reflection_context_carry,8,0.138334,0.311274,0.17294,0.261488,variant,True,False
dio_0hd3,reflection_context_strain,8,0.246675,0.292074,0.045399,0.26042,soft_variant,True,False
dio_0hd3,reflection_context_alignment,8,0.728176,0.98081,0.252634,0.910578,variant,True,False
