target_family,related_family,cluster_drift_reading,source_count,first_cluster_state,latest_cluster_state,first_cluster_symbol,latest_cluster_symbol,relation_score_delta,field_overlap_delta,persistent_shared_core,latest_target_only_fragments,latest_related_only_fragments,whole_nearness_vs_fragment_reading,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_0x52,dio_0szn,target_sign_expanded_beyond_shared_core,4,single_relation_not_cluster,passive_cluster_candidate_mixed_field_relation,dio_cluster_13xk8mk,dio_cluster_18u8wxs,-0.076333,-0.178571,fuehlen_mcm_coherence|sehen_form_stability,fuehlen_mcm_tension|hoeren_energy_tone|reflection_context_alignment|reflection_context_carry|reflection_context_strain,,"Ganzheitsnaehe bleibt lesbar, aber Detailnaehe ist fragmentiert.",True,False,False,False,False,False,False,False
