text_island_symbol,trajectory_state,family_change_state,state_path,maturity_path,score_path,family_count_path,score_delta,reorganization_history_note,labels,first_score,last_score,max_score,max_stability_pressure,max_variation_bearing,max_drift_pressure,first_families,last_families,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_text_1a4tj06,late_text_island_emergence,family_basis_thinned,absent -> inner_unconfirmed_raw_space -> inner_drift_watch_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.213333 -> 0.238245,0 -> 2 -> 1,0.2382452,"dio_text_1a4tj06: late_text_island_emergence; states=absent -> inner_unconfirmed_raw_space -> inner_drift_watch_space; families=family_basis_thinned; passiv, keine Handlung.",D|E|F,0.0,0.2382452,0.2382452,0.55,0.39529808,0.5,dio_1rl5|dio_1si6,dio_1si6,True,False,False,False,False,False,False,False
dio_text_1a7yl1w,late_text_island_emergence,family_basis_thinned,absent -> inner_unconfirmed_raw_space -> inner_drift_watch_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.213333 -> 0.238280,0 -> 2 -> 1,0.2382796,"dio_text_1a7yl1w: late_text_island_emergence; states=absent -> inner_unconfirmed_raw_space -> inner_drift_watch_space; families=family_basis_thinned; passiv, keine Handlung.",D|E|F,0.0,0.2382796,0.2382796,0.55,0.39531184,0.5,dio_0ww2|dio_17y0,dio_0ww2,True,False,False,False,False,False,False,False
dio_text_1a8y6fr,late_text_island_emergence,family_basis_thinned,absent -> inner_unconfirmed_raw_space -> inner_drift_watch_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.213333 -> 0.238250,0 -> 2 -> 1,0.2382502,"dio_text_1a8y6fr: late_text_island_emergence; states=absent -> inner_unconfirmed_raw_space -> inner_drift_watch_space; families=family_basis_thinned; passiv, keine Handlung.",D|E|F,0.0,0.2382502,0.2382502,0.55,0.39530008,0.5,dio_0pni|dio_12wo,dio_0pni,True,False,False,False,False,False,False,False
dio_text_1jvav3f,late_text_island_emergence,family_basis_thinned,absent -> inner_unconfirmed_raw_space -> inner_drift_watch_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.213333 -> 0.238240,0 -> 2 -> 1,0.2382404,"dio_text_1jvav3f: late_text_island_emergence; states=absent -> inner_unconfirmed_raw_space -> inner_drift_watch_space; families=family_basis_thinned; passiv, keine Handlung.",D|E|F,0.0,0.2382404,0.2382404,0.55,0.39529616,0.5,dio_12tp|dio_1p0n,dio_12tp,True,False,False,False,False,False,False,False
dio_text_1p0qoj5,late_text_island_emergence,family_basis_fragmented,absent -> inner_unconfirmed_raw_space -> inner_soft_variation_space,absent -> new_unconfirmed_text_island -> variant_resilient_text_island,0.000000 -> 0.226667 -> 0.465258,0 -> 4 -> 3,0.465258133,"dio_text_1p0qoj5: late_text_island_emergence; states=absent -> inner_unconfirmed_raw_space -> inner_soft_variation_space; families=family_basis_fragmented; passiv, keine Handlung.",D|E|F,0.0,0.465258133,0.465258133,0.6127932,0.486103253,0.0,dio_05pr|dio_0b8a|dio_1ffn|dio_1i05,dio_0b8a|dio_1i05|dio_1xfl,True,False,False,False,False,False,False,False
dio_text_1s2vma8,late_text_island_emergence,family_basis_expanded,absent -> inner_unconfirmed_raw_space -> inner_soft_variation_space,absent -> new_unconfirmed_text_island -> variant_resilient_text_island,0.000000 -> 0.206667 -> 0.386345,0 -> 1 -> 2,0.386344667,"dio_text_1s2vma8: late_text_island_emergence; states=absent -> inner_unconfirmed_raw_space -> inner_soft_variation_space; families=family_basis_expanded; passiv, keine Handlung.",D|E|F,0.0,0.386344667,0.386344667,0.55,0.454537867,0.0,dio_093t,dio_093t|dio_0ghz,True,False,False,False,False,False,False,False
dio_text_1t05b7v,late_text_island_emergence,family_basis_thinned,absent -> inner_unconfirmed_raw_space -> inner_drift_watch_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.266667 -> 0.306698,0 -> 10 -> 6,0.306697933,"dio_text_1t05b7v: late_text_island_emergence; states=absent -> inner_unconfirmed_raw_space -> inner_drift_watch_space; families=family_basis_thinned; passiv, keine Handlung.",D|E|F,0.0,0.306697933,0.306697933,0.56175265,0.422679173,0.5,dio_0bde|dio_0nwm|dio_0w05|dio_0z2v|dio_106w|dio_16ry|dio_1a1a|dio_1ahw|dio_1b5c|dio_1vz0,dio_0bde|dio_0z2v|dio_106w|dio_16ry|dio_1a1a|dio_1vz0,True,False,False,False,False,False,False,False
dio_text_1xb2hkl,late_text_island_emergence,family_basis_thinned,absent -> inner_unconfirmed_raw_space -> inner_drift_watch_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.213333 -> 0.238313,0 -> 2 -> 1,0.2383132,"dio_text_1xb2hkl: late_text_island_emergence; states=absent -> inner_unconfirmed_raw_space -> inner_drift_watch_space; families=family_basis_thinned; passiv, keine Handlung.",D|E|F,0.0,0.2383132,0.2383132,0.55,0.39532528,0.5,dio_1f2s|dio_1t9x,dio_1f2s,True,False,False,False,False,False,False,False
dio_text_2kinwe,late_text_island_emergence,family_basis_fragmented,absent -> inner_unconfirmed_raw_space -> inner_soft_variation_space,absent -> new_unconfirmed_text_island -> variant_resilient_text_island,0.000000 -> 0.226667 -> 0.474295,0 -> 4 -> 3,0.474295133,"dio_text_2kinwe: late_text_island_emergence; states=absent -> inner_unconfirmed_raw_space -> inner_soft_variation_space; families=family_basis_fragmented; passiv, keine Handlung.",D|E|F,0.0,0.474295133,0.474295133,0.63764495,0.489718053,0.0,dio_08e1|dio_0eck|dio_0ug0|dio_11i7,dio_08e1|dio_0eck|dio_1jtk,True,False,False,False,False,False,False,False
dio_text_3cksnx,late_text_island_emergence,family_basis_expanded,absent -> inner_unconfirmed_raw_space -> inner_soft_variation_space,absent -> new_unconfirmed_text_island -> variant_resilient_text_island,0.000000 -> 0.206667 -> 0.386331,0 -> 1 -> 2,0.386331467,"dio_text_3cksnx: late_text_island_emergence; states=absent -> inner_unconfirmed_raw_space -> inner_soft_variation_space; families=family_basis_expanded; passiv, keine Handlung.",D|E|F,0.0,0.386331467,0.386331467,0.55,0.454532587,0.0,dio_0t7r,dio_0s6o|dio_0t7r,True,False,False,False,False,False,False,False
dio_text_5c0370,late_text_island_emergence,family_basis_thinned,absent -> inner_unconfirmed_raw_space -> inner_drift_watch_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.213333 -> 0.238251,0 -> 2 -> 1,0.2382506,"dio_text_5c0370: late_text_island_emergence; states=absent -> inner_unconfirmed_raw_space -> inner_drift_watch_space; families=family_basis_thinned; passiv, keine Handlung.",D|E|F,0.0,0.2382506,0.2382506,0.55,0.39530024,0.5,dio_02s2|dio_1o2b,dio_02s2,True,False,False,False,False,False,False,False
dio_text_5k2p2w,late_text_island_emergence,family_basis_fragmented,absent -> inner_unconfirmed_raw_space -> inner_soft_variation_space,absent -> new_unconfirmed_text_island -> variant_resilient_text_island,0.000000 -> 0.213333 -> 0.464212,0 -> 2 -> 2,0.464211867,"dio_text_5k2p2w: late_text_island_emergence; states=absent -> inner_unconfirmed_raw_space -> inner_soft_variation_space; families=family_basis_fragmented; passiv, keine Handlung.",D|E|F,0.0,0.464211867,0.464211867,0.6282493,0.485684747,0.0,dio_0mod|dio_1215,dio_03em|dio_0mod,True,False,False,False,False,False,False,False
dio_text_bm60e1,late_text_island_emergence,family_basis_thinned,absent -> inner_unconfirmed_raw_space -> inner_drift_watch_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.213333 -> 0.238304,0 -> 2 -> 1,0.2383036,"dio_text_bm60e1: late_text_island_emergence; states=absent -> inner_unconfirmed_raw_space -> inner_drift_watch_space; families=family_basis_thinned; passiv, keine Handlung.",D|E|F,0.0,0.2383036,0.2383036,0.55,0.39532144,0.5,dio_0bzr|dio_0u87,dio_0bzr,True,False,False,False,False,False,False,False
dio_text_ica3lu,late_text_island_emergence,family_basis_expanded,absent -> inner_unconfirmed_raw_space -> inner_soft_variation_space,absent -> new_unconfirmed_text_island -> variant_resilient_text_island,0.000000 -> 0.206667 -> 0.386339,0 -> 1 -> 2,0.386339267,"dio_text_ica3lu: late_text_island_emergence; states=absent -> inner_unconfirmed_raw_space -> inner_soft_variation_space; families=family_basis_expanded; passiv, keine Handlung.",D|E|F,0.0,0.386339267,0.386339267,0.55,0.454535707,0.0,dio_0wsp,dio_0wsp|dio_1t1w,True,False,False,False,False,False,False,False
dio_text_jhwfk5,late_text_island_emergence,family_basis_thinned,absent -> inner_unconfirmed_raw_space -> inner_drift_watch_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.220000 -> 0.235866,0 -> 3 -> 1,0.2358664,"dio_text_jhwfk5: late_text_island_emergence; states=absent -> inner_unconfirmed_raw_space -> inner_drift_watch_space; families=family_basis_thinned; passiv, keine Handlung.",D|E|F,0.0,0.2358664,0.2358664,0.55,0.39434656,0.5,dio_0pl4|dio_0t8k|dio_1pkn,dio_0pl4,True,False,False,False,False,False,False,False
dio_text_okhqjp,late_text_island_emergence,family_basis_thinned,absent -> inner_unconfirmed_raw_space -> inner_drift_watch_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.220000 -> 0.235844,0 -> 3 -> 1,0.235844,"dio_text_okhqjp: late_text_island_emergence; states=absent -> inner_unconfirmed_raw_space -> inner_drift_watch_space; families=family_basis_thinned; passiv, keine Handlung.",D|E|F,0.0,0.235844,0.235844,0.55,0.3943376,0.5,dio_0pam|dio_0zaq|dio_1azw,dio_0pam,True,False,False,False,False,False,False,False
dio_text_q3unp1,late_text_island_emergence,family_basis_fragmented,absent -> inner_unconfirmed_raw_space -> inner_soft_variation_space,absent -> new_unconfirmed_text_island -> variant_resilient_text_island,0.000000 -> 0.213333 -> 0.476132,0 -> 2 -> 3,0.476131733,"dio_text_q3unp1: late_text_island_emergence; states=absent -> inner_unconfirmed_raw_space -> inner_soft_variation_space; families=family_basis_fragmented; passiv, keine Handlung.",D|E|F,0.0,0.476131733,0.476131733,0.6426956,0.490452693,0.0,dio_11vr|dio_1yvr,dio_0v3a|dio_11vr|dio_1mni,True,False,False,False,False,False,False,False
dio_text_ue0eq,late_text_island_emergence,family_basis_thinned,absent -> inner_unconfirmed_raw_space -> inner_drift_watch_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.213333 -> 0.238360,0 -> 2 -> 1,0.2383598,"dio_text_ue0eq: late_text_island_emergence; states=absent -> inner_unconfirmed_raw_space -> inner_drift_watch_space; families=family_basis_thinned; passiv, keine Handlung.",D|E|F,0.0,0.2383598,0.2383598,0.55,0.39534392,0.5,dio_0n61|dio_0wdq,dio_0wdq,True,False,False,False,False,False,False,False
dio_text_vbhktz,late_text_island_emergence,family_basis_thinned,absent -> inner_unconfirmed_raw_space -> inner_drift_watch_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.226667 -> 0.240101,0 -> 4 -> 1,0.2401012,"dio_text_vbhktz: late_text_island_emergence; states=absent -> inner_unconfirmed_raw_space -> inner_drift_watch_space; families=family_basis_thinned; passiv, keine Handlung.",D|E|F,0.0,0.2401012,0.2401012,0.55,0.39604048,0.5,dio_0hi9|dio_11iy|dio_1di2|dio_1kdl,dio_1di2,True,False,False,False,False,False,False,False
dio_text_y8bf0y,late_text_island_emergence,family_basis_expanded,absent -> inner_unconfirmed_raw_space -> inner_soft_variation_space,absent -> new_unconfirmed_text_island -> variant_resilient_text_island,0.000000 -> 0.206667 -> 0.386339,0 -> 1 -> 2,0.386338867,"dio_text_y8bf0y: late_text_island_emergence; states=absent -> inner_unconfirmed_raw_space -> inner_soft_variation_space; families=family_basis_expanded; passiv, keine Handlung.",D|E|F,0.0,0.386338867,0.386338867,0.55,0.454535547,0.0,dio_0rwa,dio_0ka4|dio_0rwa,True,False,False,False,False,False,False,False
dio_text_183mg8v,mixed_reorganization_history,family_basis_stable,inner_drift_watch_space -> inner_soft_variation_space -> inner_soft_variation_space,new_unconfirmed_text_island -> variant_resilient_text_island -> variant_resilient_text_island,0.230907 -> 0.474241 -> 0.474241,1 -> 1 -> 1,0.243333333,"dio_text_183mg8v: mixed_reorganization_history; states=inner_drift_watch_space -> inner_soft_variation_space -> inner_soft_variation_space; families=family_basis_stable; passiv, keine Handlung.",D|E|F,0.2309072,0.474240533,0.474240533,0.6699948,0.39236288,0.5,dio_00wl,dio_00wl,True,False,False,False,False,False,False,False
dio_text_18ku4h1,mixed_reorganization_history,family_basis_expanded,inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_soft_variation_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> variant_resilient_text_island,0.206667 -> 0.206667 -> 0.398658,1 -> 1 -> 3,0.191991466,"dio_text_18ku4h1: mixed_reorganization_history; states=inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space -> inner_soft_variation_space; families=family_basis_expanded; passiv, keine Handlung.",D|E|F,0.206666667,0.398658133,0.398658133,0.55,0.459463253,0.0,dio_05ws,dio_05ws|dio_1ekr|dio_1tsz,True,False,False,False,False,False,False,False
dio_text_1ccct8g,mixed_reorganization_history,family_basis_thinned,inner_soft_variation_space -> inner_soft_variation_space -> inner_unconfirmed_raw_space,variant_resilient_text_island -> variant_resilient_text_island -> new_unconfirmed_text_island,0.614831 -> 0.553750 -> 0.206667,4 -> 1 -> 1,-0.408164333,"dio_text_1ccct8g: mixed_reorganization_history; states=inner_soft_variation_space -> inner_soft_variation_space -> inner_unconfirmed_raw_space; families=family_basis_thinned; passiv, keine Handlung.",D|E|F,0.614831,0.206666667,0.614831,0.8132288,0.521499947,0.25,dio_0b1z|dio_0bm2|dio_1wnr|dio_1wxr,dio_1wnr,True,False,False,False,False,False,False,False
dio_text_1e5ksaf,mixed_reorganization_history,family_basis_expanded,inner_unconfirmed_raw_space -> inner_soft_variation_space -> inner_soft_variation_space,new_unconfirmed_text_island -> variant_resilient_text_island -> variant_resilient_text_island,0.206667 -> 0.401809 -> 0.551199,1 -> 2 -> 3,0.344532266,"dio_text_1e5ksaf: mixed_reorganization_history; states=inner_unconfirmed_raw_space -> inner_soft_variation_space -> inner_soft_variation_space; families=family_basis_expanded; passiv, keine Handlung.",D|E|F,0.206666667,0.551198933,0.551198933,0.55,0.620479573,0.0,dio_19mp,dio_0oah|dio_10mi|dio_19mp,True,False,False,False,False,False,False,False
dio_text_1fz9hf9,mixed_reorganization_history,family_basis_stable,inner_unconfirmed_raw_space -> inner_soft_variation_space -> inner_unconfirmed_raw_space,new_unconfirmed_text_island -> variant_resilient_text_island -> new_unconfirmed_text_island,0.206667 -> 0.399308 -> 0.206667,1 -> 2 -> 1,0.0,"dio_text_1fz9hf9: mixed_reorganization_history; states=inner_unconfirmed_raw_space -> inner_soft_variation_space -> inner_unconfirmed_raw_space; families=family_basis_stable; passiv, keine Handlung.",D|E|F,0.206666667,0.206666667,0.399308267,0.55,0.459723307,0.0,dio_1hs5,dio_1hs5,True,False,False,False,False,False,False,False
dio_text_1l453hl,mixed_reorganization_history,family_basis_fragmented,inner_unconfirmed_raw_space -> inner_soft_variation_space -> inner_soft_variation_space,new_unconfirmed_text_island -> variant_resilient_text_island -> variant_resilient_text_island,0.240000 -> 0.495069 -> 0.609918,6 -> 5 -> 4,0.3699184,"dio_text_1l453hl: mixed_reorganization_history; states=inner_unconfirmed_raw_space -> inner_soft_variation_space -> inner_soft_variation_space; families=family_basis_fragmented; passiv, keine Handlung.",D|E|F,0.24,0.6099184,0.6099184,0.6922756,0.64396736,0.0,dio_005q|dio_00fq|dio_05k3|dio_0vu0|dio_1del|dio_1dok,dio_00fq|dio_05k3|dio_0wnz|dio_1del,True,False,False,False,False,False,False,False
dio_text_1u9hanc,mixed_reorganization_history,family_basis_stable,inner_unconfirmed_raw_space -> inner_soft_variation_space -> inner_unconfirmed_raw_space,new_unconfirmed_text_island -> variant_resilient_text_island -> new_unconfirmed_text_island,0.206667 -> 0.422969 -> 0.206667,1 -> 5 -> 1,0.0,"dio_text_1u9hanc: mixed_reorganization_history; states=inner_unconfirmed_raw_space -> inner_soft_variation_space -> inner_unconfirmed_raw_space; families=family_basis_stable; passiv, keine Handlung.",D|E|F,0.206666667,0.206666667,0.422969467,0.55,0.469187787,0.0,dio_0vqe,dio_0vqe,True,False,False,False,False,False,False,False
dio_text_1uxeoe2,mixed_reorganization_history,family_basis_thinned,inner_unconfirmed_raw_space -> inner_soft_variation_space -> inner_soft_variation_space,new_unconfirmed_text_island -> variant_resilient_text_island -> variant_resilient_text_island,0.213333 -> 0.470866 -> 0.440546,2 -> 3 -> 1,0.2272124,"dio_text_1uxeoe2: mixed_reorganization_history; states=inner_unconfirmed_raw_space -> inner_soft_variation_space -> inner_soft_variation_space; families=family_basis_thinned; passiv, keine Handlung.",D|E|F,0.213333333,0.440545733,0.470866133,0.6282152,0.576218293,0.333333333,dio_07t9|dio_19bg,dio_07t9,True,False,False,False,False,False,False,False
dio_text_adbiwk,mixed_reorganization_history,family_basis_thinned,inner_unconfirmed_raw_space -> inner_drift_watch_space -> inner_drift_watch_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.226667 -> 0.309134 -> 0.309134,4 -> 2 -> 2,0.0824676,"dio_text_adbiwk: mixed_reorganization_history; states=inner_unconfirmed_raw_space -> inner_drift_watch_space -> inner_drift_watch_space; families=family_basis_thinned; passiv, keine Handlung.",D|E|F,0.226666667,0.309134267,0.309134267,0.6417859,0.423653707,0.5,dio_00b7|dio_118t|dio_1ekr|dio_1onm,dio_00b7|dio_1ekr,True,False,False,False,False,False,False,False
dio_text_phi2x5,mixed_reorganization_history,family_basis_thinned,inner_unconfirmed_raw_space -> inner_soft_variation_space -> inner_soft_variation_space,new_unconfirmed_text_island -> variant_resilient_text_island -> variant_resilient_text_island,0.253333 -> 0.493944 -> 0.443622,8 -> 5 -> 1,0.1902888,"dio_text_phi2x5: mixed_reorganization_history; states=inner_unconfirmed_raw_space -> inner_soft_variation_space -> inner_soft_variation_space; families=family_basis_thinned; passiv, keine Handlung.",D|E|F,0.253333333,0.443622133,0.493943667,0.65501175,0.577448853,0.333333333,dio_03sc|dio_0eq2|dio_0mlx|dio_0vtu|dio_0wxw|dio_0x86|dio_1bnp|dio_1k59,dio_0vtu,True,False,False,False,False,False,False,False
dio_text_1big7bt,persistent_drift_history,family_basis_expanded,inner_drift_watch_space -> inner_drift_watch_space -> inner_drift_watch_space,new_unconfirmed_text_island -> new_unconfirmed_text_island -> drifting_unstable_text_island,0.223870 -> 0.223870 -> 0.436691,1 -> 1 -> 4,0.212821133,"dio_text_1big7bt: persistent_drift_history; states=inner_drift_watch_space -> inner_drift_watch_space -> inner_drift_watch_space; families=family_basis_expanded; passiv, keine Handlung.",D|E|F,0.2238698,0.436690933,0.436690933,0.5092334,0.574676373,0.5,dio_0892,dio_0892|dio_0r5x|dio_1hzg|dio_1pen,True,False,False,False,False,False,False,False
dio_text_1l642s7,persistent_drift_history,family_basis_stable,inner_drift_watch_space -> inner_drift_watch_space -> inner_drift_watch_space,drifting_unstable_text_island -> drifting_unstable_text_island -> drifting_unstable_text_island,0.217831 -> 0.217831 -> 0.217831,1 -> 1 -> 1,0.0,"dio_text_1l642s7: persistent_drift_history; states=inner_drift_watch_space -> inner_drift_watch_space -> inner_drift_watch_space; families=family_basis_stable; passiv, keine Handlung.",D|E|F,0.217831,0.217831,0.217831,0.40903525,0.3871324,0.5,dio_14c1,dio_14c1,True,False,False,False,False,False,False,False
dio_text_10tdlgu,persistent_raw_history,family_basis_single_or_absent,absent -> absent -> inner_unconfirmed_raw_space,absent -> absent -> new_unconfirmed_text_island,0.000000 -> 0.000000 -> 0.206667,0 -> 0 -> 1,0.206666667,"dio_text_10tdlgu: persistent_raw_history; states=absent -> absent -> inner_unconfirmed_raw_space; families=family_basis_single_or_absent; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_1h6s,dio_1h6s,True,False,False,False,False,False,False,False
dio_text_11omkek,persistent_raw_history,family_basis_stable,absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space,absent -> new_unconfirmed_text_island -> new_unconfirmed_text_island,0.000000 -> 0.206667 -> 0.206667,0 -> 1 -> 1,0.206666667,"dio_text_11omkek: persistent_raw_history; states=absent -> inner_unconfirmed_raw_space -> inner_unconfirmed_raw_space; families=family_basis_stable; passiv, keine Handlung.",D|E|F,0.0,0.206666667,0.206666667,0.55,0.082666667,0.0,dio_1ujh,dio_1ujh,True,False,False,False,False,False,False,False
