compare_state,count,reward_delta,episode_delta,before_reward,after_reward,before_episode_count,after_episode_count,families
same_variant_state,10,0.0,0,6.0,6.0,30,30,"dio_0120:WAIT,dio_0n9e:LONG,dio_10dk:WAIT,dio_143d:WAIT,dio_1c6b:WAIT,dio_1d1z:WAIT,dio_1d3r:WAIT,dio_1f9y:WAIT,dio_1k7y:LONG,dio_1m4n:WAIT"
