neighbor_state,pair_count,family_count,families,max_meaning_similarity,avg_meaning_similarity,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
passive_same_meaning_island,12,23,dio_02rt|dio_0gx0|dio_0j34|dio_0jty|dio_0lu5|dio_0nvd|dio_0ocp|dio_0p12|dio_0reg|dio_0udt|dio_0w16|dio_0yk9|dio_0zkk|dio_101q|dio_10qz|dio_114i|dio_12x0|dio_15e5|dio_17ea|dio_1a18|dio_1gwl|dio_1n79|dio_1ytc,0.99992,0.999825,True,False,False,False,False,False,False,False
