symbol_family,field,count,min,max,range,avg,stability,passive_only,influences_action
dio_15ms,sehen_form_stability,4,0.0,0.0,0.0,0.0,stable,True,False
dio_15ms,hoeren_energy_tone,4,-0.037218,-0.02905,0.008168,-0.033134,stable,True,False
dio_15ms,fuehlen_mcm_coherence,4,0.389579,0.391866,0.002287,0.390722,stable,True,False
dio_15ms,fuehlen_mcm_tension,4,0.274687,0.275862,0.001175,0.275274,stable,True,False
dio_15ms,reflection_context_carry,4,0.25808,0.271189,0.013109,0.264635,stable,True,False
dio_15ms,reflection_context_strain,4,0.247557,0.250922,0.003365,0.249239,stable,True,False
dio_15ms,reflection_context_alignment,4,0.878658,0.902926,0.024268,0.890791,soft_variant,True,False
