family,first_role,last_role,first_degree,last_degree,first_center_candidates,last_center_candidates,center_shift_state,center_shift_reading,passive_only,controlled_dataset_scope,long_run_claim,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_10qz,center_candidate,center_candidate,2.0,2.0,dio_10qz,dio_10qz|dio_1ytc,role_stable,Rolle bleibt ueber die Stufen stabil.,True,True,False,False,False,False,False,False,False,False
dio_114i,center_near_partner,center_near_partner,1.0,1.0,dio_10qz,dio_10qz|dio_1ytc,role_stable,Rolle bleibt ueber die Stufen stabil.,True,True,False,False,False,False,False,False,False,False
dio_1ytc,center_near_partner,center_candidate,1.0,2.0,dio_10qz,dio_10qz|dio_1ytc,shifted_into_center_candidate,Rand- oder Partnerfamilie wird im letzten Kontakt selbst zentrumsnaher Pol.,True,True,False,False,False,False,False,False,False,False
dio_0325,single_trace,center_near_partner,0.0,1.0,-,dio_10qz|dio_1ytc,shifted_center_near,"Familie bewegt sich in Richtung Zentrum, bleibt aber noch nicht Zentrumskandidat.",True,True,False,False,False,False,False,False,False,False
