phase,phase_run,global_run,data_path,candles,episodes,trades,long_trades,short_trades,waits,total_reward,avg_reward,unique_symbols,avg_trade_readiness,max_trade_readiness,avg_associative_trade,max_associative_trade,avg_maturity_gap,max_maturity_gap,avg_mature_transfer,max_mature_transfer,avg_observation_trade_signal,max_observation_trade_signal,avg_observation_trade_readiness,max_observation_trade_readiness,observation_learning_events,avg_observation_learning_pressure,max_observation_learning_pressure,top_long_family,top_long_trust,top_short_family,top_short_trust
sensor_relation_probe3,1,60,data\kontrolliert_sensor_relation_probe3_2episoden_5m_SOLUSDT.csv,24,10,2,1,1,8,2.533118,0.253312,10,0.017365,0.065402,0.064314,0.074171,0.046949,0.068979,0.017365,0.065402,0.002319,0.010292,0.000255,0.001132,8,0.057687,0.070796,dio_1lam,1.0,dio_0t45,1.0
sensor_relation_probe3,2,61,data\kontrolliert_sensor_relation_probe3_2episoden_5m_SOLUSDT.csv,24,10,2,1,1,8,2.533118,0.253312,10,0.05059,0.224943,0.063679,0.072579,0.03569,0.05493,0.027989,0.072579,0.00508,0.010292,0.000559,0.001132,8,0.050629,0.061105,dio_1lam,1.0,dio_0t45,1.0
sensor_relation_probe3,3,62,data\kontrolliert_sensor_relation_probe3_2episoden_5m_SOLUSDT.csv,24,7,3,1,2,4,4.121267,0.588752,7,0.089759,0.442674,0.064245,0.074844,0.0275,0.058639,0.036745,0.071574,0.005592,0.010292,0.000615,0.001132,4,0.046272,0.060184,dio_1lam,1.0,dio_0t45,1.0
sensor_relation_probe3,4,63,data\kontrolliert_sensor_relation_probe3_2episoden_5m_SOLUSDT.csv,24,7,3,1,2,4,3.683175,0.526168,7,0.071155,0.180337,0.062912,0.076545,0.026013,0.054309,0.036899,0.076545,0.004866,0.009544,0.000535,0.00105,4,0.049948,0.057666,dio_1lam,1.0,dio_0t45,1.0
