stage_order,stage_label,family,found,match_count,text_islands,text_changed_from_previous,inner_map_states,maturity_states,semantic_maturity_score,score_delta_from_previous,stability_pressure,variation_bearing,drift_pressure,lineage_motion_state,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
1,L_FOLGEKONTAKT3,dio_10qz,True,1,dio_text_1q6p,False,inner_unconfirmed_raw_space,new_unconfirmed_text_island,0.226666667,0.0,0.55,0.090666667,0.0,family_carried_phase,True,False,False,False,False,False,False,False
1,L_FOLGEKONTAKT3,dio_114i,True,1,dio_text_1q6p,False,inner_unconfirmed_raw_space,new_unconfirmed_text_island,0.226666667,0.0,0.55,0.090666667,0.0,family_carried_phase,True,False,False,False,False,False,False,False
1,L_FOLGEKONTAKT3,dio_1ytc,True,1,dio_text_1q6p,False,inner_unconfirmed_raw_space,new_unconfirmed_text_island,0.226666667,0.0,0.55,0.090666667,0.0,family_carried_phase,True,False,False,False,False,False,False,False
1,L_FOLGEKONTAKT3,dio_0325,True,1,dio_text_1q6p,False,inner_unconfirmed_raw_space,new_unconfirmed_text_island,0.226666667,0.0,0.55,0.090666667,0.0,family_carried_phase,True,False,False,False,False,False,False,False
2,VARIANTE_M_folgekontakt4,dio_10qz,True,1,dio_text_lzxisi,True,inner_unconfirmed_raw_space,new_unconfirmed_text_island,0.213333333,-0.013333334,0.55,0.085333333,0.0,family_carried_phase,True,False,False,False,False,False,False,False
2,VARIANTE_M_folgekontakt4,dio_114i,True,1,dio_text_lzxisi,True,inner_unconfirmed_raw_space,new_unconfirmed_text_island,0.213333333,-0.013333334,0.55,0.085333333,0.0,family_carried_phase,True,False,False,False,False,False,False,False
2,VARIANTE_M_folgekontakt4,dio_1ytc,False,0,,False,,,0.0,0.0,0.0,0.0,0.0,family_not_visible,True,False,False,False,False,False,False,False
2,VARIANTE_M_folgekontakt4,dio_0325,True,1,dio_text_1x39ndk,True,inner_unconfirmed_raw_space,new_unconfirmed_text_island,0.206666667,-0.02,0.55,0.082666667,0.0,family_carried_phase,True,False,False,False,False,False,False,False
