left_family,right_family,left_episodes,right_episodes,left_reife_state,right_reife_state,reife_state_relation,left_neuro_tone,right_neuro_tone,neuro_tone_relation,left_action,right_action,action_relation,sense_distance,sense_similarity,mcm_distance,mcm_similarity,hearing_distance,hearing_similarity,temporal_distance,temporal_similarity,neuro_distance,neuro_similarity,reflection_distance,reflection_similarity,reife_distance,reife_similarity,meaning_distance,meaning_similarity,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal,neighbor_state,dio_neighbor_sentence
dio_08l0,dio_0brc,4,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.015796,0.998008,0.015768,0.998015,0.021382,0.996356,0.0,1.0,0.004206,0.999858,0.001228,0.999988,0.0,1.0,0.010513,0.999117,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_08l0+dio_0brc: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1k1o,dio_1tsz,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.017766,0.997481,0.006174,0.999695,0.042197,0.985955,0.0,1.0,0.001182,0.999989,0.00036,0.999999,0.0,1.0,0.01088,0.999054,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1k1o+dio_1tsz: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1t1w,dio_0wsp,6,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.0159,0.997982,0.009688,0.99925,0.042814,0.985548,0.0,1.0,0.001419,0.999984,0.000424,0.999999,0.0,1.0,0.011318,0.998976,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1t1w+dio_0wsp: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0p55,dio_0q96,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.020821,0.996544,0.011211,0.998995,0.031945,0.991902,0.0,1.0,0.000208,1.0,0.000895,0.999994,0.0,1.0,0.011398,0.998962,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0p55+dio_0q96: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0hd3,dio_1ldo,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.019215,0.997055,0.022959,0.995801,0.008864,0.999372,0.0,1.0,0.005397,0.999767,0.002162,0.999963,0.0,1.0,0.011655,0.998914,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0hd3+dio_1ldo: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_11ex,dio_1nvu,4,4,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.017597,0.997529,0.01709,0.997669,0.027589,0.993948,0.0,1.0,0.004531,0.999836,0.001387,0.999985,0.0,1.0,0.012039,0.998842,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_11ex+dio_1nvu: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_17ao,dio_0m7w,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.019583,0.996941,0.014369,0.998351,0.031927,0.991911,0.0,1.0,0.002808,0.999937,0.000896,0.999994,0.0,1.0,0.012157,0.998819,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_17ao+dio_0m7w: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0m7w,dio_0td9,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.01709,0.997669,0.012351,0.998781,0.041631,0.986324,0.0,1.0,0.003176,0.999919,0.001018,0.999992,0.0,1.0,0.012341,0.998783,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0m7w+dio_0td9: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0u8f,dio_0q96,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.016968,0.997702,0.004989,0.999801,0.05938,0.972566,0.0,1.0,0.000293,0.999999,9.8e-05,1.0,0.0,1.0,0.012344,0.998782,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0u8f+dio_0q96: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1rv1,dio_1jgc,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.016813,0.997744,0.009948,0.999209,0.052321,0.978569,0.0,1.0,0.001563,0.99998,0.000612,0.999997,0.0,1.0,0.01277,0.998697,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1rv1+dio_1jgc: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1935,dio_1ldo,6,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.021106,0.996449,0.020207,0.996744,0.01906,0.997102,0.0,1.0,0.005701,0.99974,0.00227,0.999959,0.0,1.0,0.012778,0.998696,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1935+dio_1ldo: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1yvr,dio_0xo2,4,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.016218,0.9979,0.015135,0.998171,0.041013,0.986722,0.0,1.0,0.004981,0.999802,0.001913,0.999971,0.0,1.0,0.012994,0.998651,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1yvr+dio_0xo2: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0kjn,dio_0azl,6,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.023334,0.995663,0.007843,0.999508,0.045627,0.983618,0.0,1.0,0.001639,0.999978,0.000468,0.999998,0.0,1.0,0.013068,0.998636,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0kjn+dio_0azl: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0brc,dio_1ff0,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.021731,0.996236,0.008028,0.999485,0.050756,0.979806,0.0,1.0,0.000223,1.0,0.000387,0.999999,0.0,1.0,0.013135,0.998622,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0brc+dio_1ff0: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0x0x,dio_1k5p,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.017097,0.997667,0.013311,0.998585,0.045314,0.983839,0.0,1.0,0.004352,0.999848,0.001638,0.999979,0.0,1.0,0.01321,0.998606,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0x0x+dio_1k5p: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0nwm,dio_1k5p,4,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.018628,0.997232,0.012406,0.99877,0.045646,0.983605,0.0,1.0,0.004813,0.999815,0.001826,0.999973,0.0,1.0,0.013498,0.998545,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0nwm+dio_1k5p: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0jhl,dio_0s84,10,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.023116,0.995743,0.01249,0.998753,0.040785,0.986868,0.0,1.0,0.001907,0.999971,0.000634,0.999997,0.0,1.0,0.013508,0.998543,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0jhl+dio_0s84: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0q96,dio_1jba,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.021405,0.996348,0.012863,0.998678,0.048624,0.981437,0.0,1.0,0.001,0.999992,0.000433,0.999999,0.0,1.0,0.013976,0.99844,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0q96+dio_1jba: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1d0v,dio_1ff0,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.020576,0.996624,0.012638,0.998724,0.053764,0.977398,0.0,1.0,0.002852,0.999935,0.000962,0.999993,0.0,1.0,0.014647,0.998287,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1d0v+dio_1ff0: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0doc,dio_1m86,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.022518,0.99596,0.01878,0.997186,0.041046,0.986701,0.0,1.0,0.00312,0.999922,0.001217,0.999988,0.0,1.0,0.014996,0.998204,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0doc+dio_1m86: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0ic5,dio_1k5p,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.021511,0.996312,0.018729,0.997202,0.039288,0.987802,0.0,1.0,0.005526,0.999756,0.003008,0.999928,0.0,1.0,0.015012,0.9982,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0ic5+dio_1k5p: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1nvu,dio_12xn,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.032172,0.991788,0.016833,0.997738,0.02401,0.995409,0.0,1.0,0.005108,0.999791,0.002391,0.999954,0.0,1.0,0.015212,0.998152,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1nvu+dio_12xn: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_11ex,dio_12xn,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.032995,0.991366,0.00464,0.999828,0.050995,0.97962,0.0,1.0,0.00063,0.999997,0.001858,0.999972,0.0,1.0,0.015296,0.998132,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_11ex+dio_12xn: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_08l0,dio_1ff0,4,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.026965,0.994217,0.009644,0.999256,0.051117,0.979524,0.0,1.0,0.003985,0.999873,0.001282,0.999987,0.0,1.0,0.015388,0.998109,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_08l0+dio_1ff0: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1r1g,dio_0doc,6,4,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.021679,0.996254,0.013345,0.998577,0.064538,0.967753,0.0,1.0,0.002032,0.999967,0.000935,0.999993,0.0,1.0,0.016243,0.997894,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1r1g+dio_0doc: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0wvp,dio_1vlc,6,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.023459,0.995617,0.013743,0.998491,0.072943,0.959173,0.0,1.0,0.002085,0.999965,0.000828,0.999995,0.0,1.0,0.017765,0.997482,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0wvp+dio_1vlc: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_13p1,dio_1qpi,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.031314,0.992217,0.028506,0.993541,0.026339,0.99448,0.0,1.0,0.007954,0.999494,0.002499,0.99995,0.0,1.0,0.018261,0.997339,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_13p1+dio_1qpi: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1ff0,dio_1w3j,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.025604,0.994783,0.021944,0.996162,0.057451,0.974274,0.0,1.0,0.007284,0.999576,0.003008,0.999928,0.0,1.0,0.019127,0.997082,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1ff0+dio_1w3j: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0kjn,dio_09od,6,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.027005,0.9942,0.01873,0.997201,0.069967,0.962313,0.0,1.0,0.004809,0.999815,0.001628,0.999979,0.0,1.0,0.019801,0.996873,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0kjn+dio_09od: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_09od,dio_0azl,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.03081,0.992463,0.026573,0.994383,0.049859,0.9805,0.0,1.0,0.006448,0.999667,0.002042,0.999967,0.0,1.0,0.02029,0.996717,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_09od+dio_0azl: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_00ha,dio_08ng,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.042008,0.986079,0.012355,0.99878,0.062459,0.969736,0.0,1.0,0.000163,1.0,0.000847,0.999994,0.0,1.0,0.020385,0.996686,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_00ha+dio_08ng: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1t1w,dio_13p1,6,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.028616,0.993492,0.022459,0.995981,0.065243,0.967068,0.0,1.0,0.00584,0.999727,0.001846,0.999973,0.0,1.0,0.020603,0.996616,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1t1w+dio_13p1: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0sg3,dio_1k1o,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.028506,0.993541,0.019737,0.996893,0.072279,0.959883,0.0,1.0,0.007163,0.99959,0.002603,0.999946,0.0,1.0,0.021068,0.996462,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0sg3+dio_1k1o: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_09dp,dio_0xo2,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.038652,0.988189,0.003647,0.999894,0.090888,0.938011,0.0,1.0,0.001034,0.999991,0.000818,0.999995,0.0,1.0,0.021196,0.996419,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_09dp+dio_0xo2: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_12xn,dio_13p1,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.037648,0.988788,0.024213,0.995332,0.059004,0.972902,0.0,1.0,0.003693,0.999891,0.003465,0.999904,0.0,1.0,0.022237,0.99606,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_12xn+dio_13p1: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1935,dio_11ex,6,4,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.049659,0.980653,0.014762,0.99826,0.059667,0.972307,0.0,1.0,0.001245,0.999988,0.002485,0.999951,0.0,1.0,0.022699,0.995895,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1935+dio_11ex: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_09dp,dio_1kg8,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.03771,0.988752,0.008634,0.999404,0.093511,0.934619,0.0,1.0,0.003236,0.999916,0.001875,0.999972,0.0,1.0,0.022774,0.995868,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_09dp+dio_1kg8: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_08ng,dio_0td9,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.031496,0.992126,0.014376,0.998349,0.09981,0.926186,0.0,1.0,0.000905,0.999993,0.000534,0.999998,0.0,1.0,0.022868,0.995834,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_08ng+dio_0td9: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0brc,dio_1w3j,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.030794,0.992471,0.023933,0.995438,0.075198,0.956721,0.0,1.0,0.00706,0.999601,0.002621,0.999945,0.0,1.0,0.022878,0.99583,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0brc+dio_1w3j: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_00ha,dio_0td9,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.04541,0.983771,0.02633,0.994484,0.056009,0.975518,0.0,1.0,0.000911,0.999993,0.00055,0.999998,0.0,1.0,0.023584,0.99557,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_00ha+dio_0td9: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0xt4,dio_1k1o,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.044097,0.984682,0.01391,0.998454,0.081289,0.949791,0.0,1.0,0.001047,0.999991,0.001975,0.999969,0.0,1.0,0.023703,0.995526,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0xt4+dio_1k1o: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_14c1,dio_0z8c,4,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.040021,0.987349,0.043219,0.985277,0.024265,0.995312,0.0,1.0,0.011541,0.998935,0.003419,0.999907,0.0,1.0,0.023914,0.995446,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_14c1+dio_0z8c: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_17ao,dio_0td9,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.03466,0.990481,0.02672,0.994321,0.073559,0.958509,0.0,1.0,0.005985,0.999714,0.001914,0.999971,0.0,1.0,0.024015,0.995408,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_17ao+dio_0td9: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0p55,dio_1jba,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.04121,0.986596,0.023174,0.995722,0.077855,0.953751,0.0,1.0,0.000798,0.999995,0.001206,0.999988,0.0,1.0,0.02454,0.995206,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0p55+dio_1jba: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1d0v,dio_1w3j,2,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.03116,0.992292,0.029314,0.993172,0.078205,0.953354,0.0,1.0,0.010136,0.999179,0.00397,0.999874,0.0,1.0,0.025049,0.995006,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1d0v+dio_1w3j: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0u8f,dio_1jba,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.037052,0.989137,0.016444,0.997841,0.105291,0.918535,0.0,1.0,0.000707,0.999996,0.000428,0.999999,0.0,1.0,0.025278,0.994914,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0u8f+dio_1jba: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_12xn,dio_1qpi,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.043857,0.984846,0.040111,0.987292,0.043919,0.984803,0.0,1.0,0.004278,0.999854,0.004029,0.99987,0.0,1.0,0.025542,0.994808,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_12xn+dio_1qpi: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_08l0,dio_1w3j,4,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.037589,0.988823,0.029712,0.992987,0.075558,0.956323,0.0,1.0,0.011265,0.998986,0.003576,0.999898,0.0,1.0,0.026488,0.994418,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_08l0+dio_1w3j: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_11ex,dio_0hd3,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.055514,0.975939,0.011755,0.998896,0.086106,0.944008,0.0,1.0,0.001387,0.999985,0.002589,0.999946,0.0,1.0,0.026643,0.994353,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_11ex+dio_0hd3: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0wsp,dio_1qpi,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.041673,0.986297,0.041277,0.986553,0.046789,0.982788,0.0,1.0,0.012373,0.998777,0.00365,0.999893,0.0,1.0,0.026721,0.99432,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0wsp+dio_1qpi: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1nvu,dio_13p1,4,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.057826,0.973947,0.030241,0.992737,0.051244,0.979425,0.0,1.0,0.001715,0.999976,0.004453,0.999841,0.0,1.0,0.027277,0.994083,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1nvu+dio_13p1: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0sg3,dio_1tsz,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.037766,0.988718,0.021724,0.996239,0.111012,0.910258,0.0,1.0,0.005981,0.999714,0.002369,0.999955,0.0,1.0,0.028192,0.993682,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0sg3+dio_1tsz: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1r1g,dio_1m86,6,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.041792,0.98622,0.025711,0.994739,0.105584,0.918119,0.0,1.0,0.001091,0.99999,0.001363,0.999985,0.0,1.0,0.028618,0.993491,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1r1g+dio_1m86: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_0wsp,dio_12xn,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.044024,0.984731,0.033767,0.990961,0.079454,0.951924,0.0,1.0,0.008114,0.999474,0.004858,0.999811,0.0,1.0,0.029054,0.993292,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_0wsp+dio_12xn: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1yvr,dio_09dp,4,2,,,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.048134,0.981802,0.018774,0.997188,0.105896,0.917674,0.0,1.0,0.006016,0.999711,0.002731,0.99994,0.0,1.0,0.029451,0.993109,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1yvr+dio_09dp: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1935,dio_1nvu,6,4,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.057276,0.974427,0.020281,0.99672,0.087257,0.942587,0.0,1.0,0.004256,0.999855,0.003449,0.999905,0.0,1.0,0.02955,0.993063,True,False,False,False,False,False,False,False,passive_same_meaning_island,"dio_1935+dio_1nvu: gleiche passive Bedeutungsinsel, ohne Handlung."
dio_1ldo,dio_1lno,2,2,,instabil_neuordnend,state_missing,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.019292,0.997031,0.008624,0.999405,0.024434,0.995247,0.0,1.0,0.003474,0.999903,0.001264,0.999987,0.333334,0.529412,0.030047,0.992829,True,False,False,False,False,False,False,False,passive_near_meaning_neighbor,"dio_1ldo+dio_1lno: nahe Sinnspur; Form, Feld und Energie liegen beieinander."
