timestamp,candidate_timestamp,candidate_bars_open,side,entry,candidate_price,actual_exit_price,actual_reason,actual_pnl,hypothetical_pnl,delta_pnl,confirmation_score,exit_decision_pressure,plan_trust,holding_stability,intervention_fitness,intervention_unfit_state,exit_evidence,current_r,candidate_mfe_r,candidate_mae_r,target_expectation_context,tp_reachability,target_path_integrity,expectation_deviation,expectation_break_pressure,expectation_hold_support,target_recovery_potential,target_recovery_momentum,target_recovery_confirmation,break_to_recovery_delta,prior_target_hold_support,prior_tp_reachability,expectation_break_persistence,deep_retrace_recovery_watch,recovery_after_break_watch,entry_route_familiarity,entry_transfer_bearing,current_route_familiarity,current_semantic_shift_pressure,current_transfer_bearing,current_interpretation_quality,current_adaptation_phase,route_familiarity_delta,transfer_bearing_delta,semantic_transfer_stress
1767422400000000,1767397500000000,19,LONG,132.27,132.13,131.33406206362378,sl_hit,-1.0941003736144086,-0.2986400000000148,0.7954603736143938,0.3973531869460627,0.3802200141150594,0.5023406668822646,0.4746788112415134,0.28724097842809115,0.3890313070308014,0.38445934820386485,-0.14958256798743189,0.9936556302020981,0.17095150627132905,target_retrace_observe,0.4399417034552914,0.554069128766318,0.3780100285653114,0.3878828339391206,0.4963801973813765,0.547218178263153,0.0,0.3238789592193861,0.32604076716366126,0.5074185331150659,0.4523066191354927,0.25883969922241956,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1767453000000000,1767451500000000,1,LONG,131.938,131.82,131.6502824230911,sl_hit,-0.44587054636272977,-0.27625479999999497,0.1696157463627348,0.3452663159785986,0.2928937216088493,0.5410419758718533,0.5227953675606619,0.23286655858244726,0.3293034872000725,0.29628570359287726,-0.4101244048686241,0.0,0.6881748488473088,target_retrace_observe,0.4934025342155049,0.48453679307414327,0.3801050799833787,0.38842393172781653,0.509159989405759,0.18349701560423884,0.0,0.25732888924582104,0.3166558144374341,0.0,0.0,0.25428554685594473,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1767488100000000,1767487800000000,4,SHORT,134.233,134.57,134.62270450669936,sl_hit,-0.5510179294033795,-0.49828179999998906,0.0527361294033904,0.4272232561045914,0.5007224442082627,0.6365809791922817,0.5127560278433734,0.38050254255908034,0.330838181489219,0.4847442902078514,-0.8647577695578716,1.0084563900185612,0.8904182374973248,target_retrace_observe,0.5053618616264669,0.5842765291571828,0.563553721904772,0.5582138771667481,0.5455257829640336,0.5758593840869497,0.0,0.3255458326477719,0.3294342035173301,0.5782255046249005,0.536788081925722,0.41998556251544905,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1767506700000000,1767506100000000,18,SHORT,134.49,134.57,134.7647977851354,sl_hit,-0.43635066380648635,-0.24143599999998408,0.19491466380650227,0.3246110749312867,0.31956402518143184,0.6237841799484656,0.5525802601645771,0.2277953666119833,0.32391753437430154,0.2885481374021175,-0.29112316156611134,0.9097598798942789,0.9461502750900169,target_retrace_observe,0.5417839110724215,0.5582027889323743,0.3786258816036783,0.36104549622440607,0.5666270373466245,0.5848194059227109,0.0,0.3501726491751019,0.3528882698659796,0.5744514860106777,0.5425451135899708,0.2407225531787168,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1767521100000000,1767519300000000,35,SHORT,134.29,134.38,134.6757669918635,sl_hit,-0.5471464520586234,-0.25120200000000337,0.2959444520586201,0.4908287156464976,0.5291016315820272,0.43443074758089056,0.4004584963509719,0.35579622307031566,0.45224761949682346,0.5039327844788406,-0.23330145372273792,2.8255398284197275,0.3888357562045632,target_retrace_observe,0.36909403641395144,0.4562885363871392,0.541798931006992,0.506643502259538,0.41518185306518735,0.5423674174347236,0.0,0.27050578084161414,0.271380369480804,0.4730593112258685,0.42671971973841455,0.5342245096222179,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1767532500000000,1767530400000000,5,LONG,134.36,134.22,134.03695395238898,sl_hit,-0.48408421998246287,-0.3011480000000148,0.18293621998244808,0.4668182353402012,0.49239037438402516,0.459794385306625,0.43195407487256554,0.3594933245602213,0.38513061079842903,0.4795385607929551,-0.43337474962264444,1.6715883199728558,0.43337474962264444,target_retrace_observe,0.3899090227773497,0.4645062626571324,0.5404819449781691,0.5169943593957602,0.4326091112694122,0.5936236000540722,0.0,0.2970774187831671,0.27708208261867406,0.6272985178891093,0.5941612106975193,0.4248049996651158,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1767550800000000,1767537000000000,7,LONG,134.43,134.37,134.07578673534184,sl_hit,-0.5153167366993757,-0.22128000000000225,0.29403673669937347,0.43532943865250334,0.42717606469351166,0.4615417639272992,0.4474806566828277,0.32329177351946103,0.3899918414355068,0.43307364621692374,-0.169389477996835,1.0728000273132348,0.5081684339905049,target_retrace_observe,0.4116578649502157,0.47480157415486685,0.4224956530859464,0.42331058252580606,0.4515201555232035,0.5413240587200123,0.0,0.29569344519946617,0.2946833309264769,0.5447082400556436,0.5019750228637828,0.3840472828790526,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1767573900000000,1767555600000000,1,LONG,133.536,133.37,134.99360009583955,tp_hit,1.2964823357820487,-0.3261435999999968,-1.6226259357820456,0.2961556633457168,0.28257921837820305,0.6938252256269934,0.5970692873809904,0.2270869707811022,0.28916260803477023,0.27964849878893266,-0.6075908878645835,0.014640744285859738,0.6441927485792849,target_retrace_observe,0.5999430017495793,0.6318885801085656,0.37180285430725296,0.3847463932408185,0.6244827100868272,0.23596332878622786,0.0,0.30388893438193487,0.38108623176898593,0.0,0.0,0.23383071284803364,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1767592500000000,1767592200000000,11,LONG,135.58,135.44,135.27807077370733,sl_hit,-0.46444406875690974,-0.30261200000001476,0.161832068756895,0.4315580642869975,0.4967003858920031,0.5739420359020602,0.48268255927717596,0.3502897481903226,0.35262973391096913,0.45445509459280753,-0.4636848234900619,2.4509054955900047,0.7948882688400524,target_retrace_observe,0.47036890956340244,0.5751989298472522,0.5276312511460683,0.49290120904761636,0.5199744463060574,0.6786299654098799,0.0,0.34488202042839433,0.3307062960786842,0.6385669555711107,0.5613608728616166,0.4040185101281989,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1767619200000000,1767604200000000,31,LONG,135.04,134.86,134.44917983867887,sl_hit,-0.7525136692243264,-0.3419399999999784,0.410573669224348,0.3534527153750669,0.3629988761464622,0.5928568417830287,0.5226860382719029,0.253505209547603,0.3549375474705936,0.32953114398811034,-0.3046612349813599,1.5402317990726095,0.4908431008033475,target_retrace_observe,0.5138336582420413,0.5753569010094477,0.428239466722076,0.3988530432927797,0.5500049590949672,0.6047923176594201,0.008731764224804027,0.3546305216179235,0.3513501929240808,0.549418505490733,0.5102659099261211,0.26013787229612034,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1767633600000000,1767628800000000,1,SHORT,135.982,136.18,134.59486410681907,tp_hit,1.2247897747168341,-0.3612972000000075,-1.5860869747168416,0.30692576446909176,0.3039640862830274,0.7001691644766843,0.5950462885839355,0.24084492025864393,0.2898749538029315,0.29676007343381133,-0.6028740495831333,0.06698600550920819,0.8769077084845575,target_retrace_observe,0.5992895508178339,0.6216601748767452,0.3803516759237141,0.3913194358506174,0.6217483330715703,0.24261577402986995,0.0,0.30369616797608784,0.3777058685478956,0.0,0.0,0.23734009596090833,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1767639300000000,1767636900000000,3,LONG,136.01579999999998,135.82,137.44274973767006,tp_hit,1.2628746078274693,-0.3589014799999913,-1.6217760878274605,0.37552864460980995,0.37061771519814096,0.5423565128048216,0.5050932047070547,0.28074937655905874,0.3257846834652444,0.3561724757948706,-0.4415557739150604,1.0693858426483238,0.5092098761492427,target_retrace_observe,0.46030823864969944,0.516294595653135,0.4559145243254267,0.4402025524967869,0.5004556909335744,0.6379786468654292,0.0,0.33672489540638717,0.31430364371227293,0.7286856067563064,0.685238759627137,0.27887502472092435,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
