trade,current_equity,pnl_netto,pnl_tp,pnl_sl
1,98.90589962638559,-1.0941003736144086,0.0,-1.0941003736144086
2,99.89507541884574,-0.10492458115426406,0.9891757924601445,-1.0941003736144086
3,101.1099479131284,1.1099479131284007,2.2040482867428093,-1.0941003736144086
4,100.66407736676567,0.664077366765671,2.2040482867428093,-1.5399709199771383
5,101.90266998102942,1.9026699810294154,3.4426409010065537,-1.5399709199771383
6,101.35165205162603,1.351652051626036,3.4426409010065537,-2.0909888493805178
7,100.79834789118358,0.7983478911835884,3.4426409010065537,-2.6442930098229653
8,100.3619972273771,0.36199722737710205,3.4426409010065537,-3.0806436736294516
9,99.81485077531848,-0.1851492246815214,3.4426409010065537,-3.627790125688075
10,99.33076655533601,-0.6692334446639843,3.4426409010065537,-4.111874345670538
11,98.81544981863664,-1.18455018136336,3.4426409010065537,-4.627191082369913
12,100.11193215441868,0.11193215441868865,4.739123236788602,-4.627191082369913
13,101.36895357492264,1.3689535749226356,5.996144657292549,-4.627191082369913
14,100.90450950616572,0.9045095061657258,5.996144657292549,-5.091635151126823
15,100.1519958369414,0.1519958369413994,5.996144657292549,-5.844148820351149
16,99.65159461639766,-0.34840538360234774,5.996144657292549,-6.344550040894896
17,98.93261622075698,-1.0673837792430154,5.996144657292549,-7.063528436535564
18,100.15740599547382,0.15740599547381873,7.220934432009384,-7.063528436535564
19,101.4202806033013,1.420280603301288,8.483809039836853,-7.063528436535564
20,100.72733339229542,0.7273333922954164,8.483809039836853,-7.756475647541436
21,101.90434777760015,1.9043477776001563,9.660823425141594,-7.756475647541436
22,101.39775314978797,1.3977531497879692,9.660823425141594,-8.263070275353623
23,100.90730225029412,0.9073022502941207,9.660823425141594,-8.753521174847473
24,100.44117308319267,0.441173083192667,9.660823425141594,-9.219650341948926
25,99.9774437527227,-0.022556247277286667,9.660823425141594,-9.68337967241888
26,99.51638189007082,-0.4836181099291887,9.660823425141594,-10.144441535070783
27,98.91206822692624,-1.0879317730737688,9.660823425141594,-10.748755198215363
28,100.22645322872678,0.22645322872678375,10.975208426942146,-10.748755198215363
29,99.66438882780415,-0.3356111721958567,10.975208426942146,-11.310819599138004
30,98.81364295934932,-1.186357040650682,10.975208426942146,-12.16156546759283
31,98.29053642259463,-1.7094635774053661,10.975208426942146,-12.684672004347513
32,97.61469415347308,-2.385305846526919,10.975208426942146,-13.360514273469066
33,98.8137370734473,-1.1862629265526934,12.174251346916371,-13.360514273469066
34,97.95941282490763,-2.040587175092365,12.174251346916371,-14.214838522008739
35,97.5061885121788,-2.4938114878212074,12.174251346916371,-14.668062834737581
36,96.63098666293057,-3.36901333706943,12.174251346916371,-15.543264683985804
37,96.13586049111261,-3.864139508887386,12.174251346916371,-16.03839085580376
38,97.5193863531293,-2.4806136468706974,13.557777208933059,-16.03839085580376
39,96.5174988498964,-3.482501150103608,13.557777208933059,-17.04027835903667
40,96.0011858949911,-3.998814105008903,13.557777208933059,-17.556591313941965
41,97.99047986663014,-2.009520133369864,15.547071180572098,-17.556591313941965
42,97.40543072175558,-2.5945692782444247,15.547071180572098,-18.141640458816525
43,96.58699431181851,-3.413005688181488,15.547071180572098,-18.96007686875359
44,97.9884215021709,-2.0115784978291007,16.948498370924487,-18.96007686875359
45,97.5113269067029,-2.4886730932970895,16.948498370924487,-19.437171464221578
46,96.92007059624156,-3.0799294037584373,16.948498370924487,-20.028427774682925
47,98.27693129745319,-1.7230687025468072,18.305359072136117,-20.028427774682925
48,97.7520741155691,-2.2479258844308982,18.305359072136117,-20.553284956567015
49,97.01821281796036,-2.981787182039634,18.305359072136117,-21.287146254175752
50,95.94125435476715,-4.058745645232845,18.305359072136117,-22.364104717368964
51,95.48398624359895,-4.516013756401053,18.305359072136117,-22.82137282853717
52,94.97083961234111,-5.029160387658898,18.305359072136117,-23.33451945979502
53,96.31711484895767,-3.6828851510423286,19.651634308752687,-23.33451945979502
54,93.83995972904151,-6.160040270958483,19.651634308752687,-25.811674579711173
55,93.20013959902205,-6.799860400977953,19.651634308752687,-26.451494709730643
56,92.5144547432655,-7.485545256734492,19.651634308752687,-27.13717956548718
57,92.00286960236222,-7.997130397637777,19.651634308752687,-27.648764706390466
58,93.36123667422086,-6.638763325779143,21.01000138061132,-27.648764706390466
59,92.4877958510401,-7.512204148959894,21.01000138061132,-28.522205529571217
60,91.95677940678844,-8.043220593211561,21.01000138061132,-29.053221973822883
61,93.31257059046027,-6.687429409539732,22.36579256428315,-29.053221973822883
62,94.41469612065995,-5.585303879340042,23.46791809448284,-29.053221973822883
63,95.67738923216456,-4.3226107678354495,24.730611205987433,-29.053221973822883
64,94.68235129407987,-5.317648705920135,24.730611205987433,-30.048259911907568
65,93.7590269528811,-6.240973047118902,24.730611205987433,-30.971584253106336
66,95.05571847170606,-4.944281528293946,26.02730272481239,-30.971584253106336
67,96.23017156765698,-3.7698284323430133,27.201755820763324,-30.971584253106336
68,97.401832930027,-2.5981670699730026,28.373417183133334,-30.971584253106336
69,98.78301647344426,-1.2169835265557312,29.754600726550606,-30.971584253106336
70,98.28699974880702,-1.7130002511929816,29.754600726550606,-31.467600977743587
71,99.49837849124567,-0.5016215087543283,30.96597946898926,-31.467600977743587
72,99.00661741350413,-0.9933825864958699,30.96597946898926,-31.95936205548513
73,98.05361569338135,-1.9463843066186586,30.96597946898926,-32.91236377560792
74,97.59060570101394,-2.4093942989860597,30.96597946898926,-33.375373767975326
75,97.11397981199633,-2.8860201880036715,30.96597946898926,-33.85199965699294
76,96.55260258547709,-3.447397414522911,30.96597946898926,-34.41337688351218
77,98.06265027200344,-1.9373497279965581,32.47602715551562,-34.41337688351218
78,99.65374891934016,-0.34625108065984,34.06712580285233,-34.41337688351218
79,99.1700667076349,-0.829933292365102,34.06712580285233,-34.89705909521744
80,98.67611754913204,-1.3238824508679585,34.06712580285233,-35.3910082537203
81,98.19595207728587,-1.8040479227141286,34.06712580285233,-35.87117372556647
82,97.68951320878588,-2.310486791214112,34.06712580285233,-36.377612594066456
83,97.1532368024903,-2.8467631975096968,34.06712580285233,-36.91388900036204
84,96.56443458496688,-3.435565415033128,34.06712580285233,-37.50269121788547
85,97.78771963636183,-2.2122803636381647,35.29041085424729,-37.50269121788547
86,97.08436081115605,-2.91563918884395,35.29041085424729,-38.20605004309125
87,96.58803884099657,-3.4119611590034284,35.29041085424729,-38.70237201325073
