neighbor_state,pair_count,family_count,families,max_meaning_similarity,avg_meaning_similarity,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
passive_same_meaning_island,120,159,dio_005k|dio_005q|dio_010h|dio_015b|dio_0192|dio_01w7|dio_02rt|dio_0325|dio_03yz|dio_049c|dio_065c|dio_07lp|dio_07mw|dio_095l|dio_09ow|dio_09u3|dio_0azl|dio_0bde|dio_0cxr|dio_0d83|dio_0dos|dio_0g2u|dio_0g9z|dio_0haj|dio_0hl8|dio_0hlx|dio_0ic6|dio_0icm|dio_0ink|dio_0iou|dio_0j34|dio_0j8d|dio_0jcg|dio_0jg9|dio_0jp7|dio_0jx1|dio_0kae|dio_0kom|dio_0ksa|dio_0kw1|dio_0l06|dio_0lf6|dio_0m9e|dio_0n6e|dio_0nvd|dio_0o73|dio_0ocp|dio_0omt|dio_0q3d|dio_0q96|dio_0qfc|dio_0qjm|dio_0qs0|dio_0r61|dio_0rt8|dio_0t61|dio_0t8k|dio_0u61|dio_0v3a|dio_0w16|dio_0x52|dio_0x9y|dio_0xkp|dio_0xyz|dio_0yco|dio_0yk9|dio_0z2v|dio_0zkk|dio_0zmy|dio_0zq7|dio_108f|dio_10gp|dio_10q6|dio_10qz|dio_10xx|dio_114i|dio_11e2|dio_11ex|dio_11vr|dio_1204|dio_1287|dio_12sg|dio_12x0|dio_13v0|dio_140n|dio_14ai|dio_14eb|dio_14zz|dio_151h|dio_155e|dio_155k|dio_1575|dio_159y|dio_15e5|dio_15lu|dio_15rg|dio_15u1|dio_1640|dio_169q|dio_16kq|dio_16l1|dio_16ry|dio_171c|dio_17xf|dio_19p7|dio_19x7|dio_1a18|dio_1aqj|dio_1bi7|dio_1cdk|dio_1cln|dio_1dkd|dio_1dl4|dio_1ee7|dio_1ekr|dio_1f9y|dio_1ffn|dio_1fzx|dio_1gad|dio_1gig|dio_1gsg|dio_1gwl|dio_1i05|dio_1im7|dio_1iox|dio_1ipn|dio_1j58|dio_1jfw|dio_1jgc|dio_1k9e|dio_1knc|dio_1lg2|dio_1m7i|dio_1mrs|dio_1mwc|dio_1mym|dio_1n5f|dio_1n79|dio_1o2b|dio_1ocs|dio_1p8y|dio_1pbz|dio_1pel|dio_1q4u|dio_1qd9|dio_1qnu|dio_1qst|dio_1reh|dio_1sdh|dio_1tsz|dio_1ubq|dio_1uff|dio_1vg2|dio_1wgb|dio_1wr5|dio_1yc2|dio_1yeo|dio_1yob|dio_1ytc,0.99996,0.999417,True,False,False,False,False,False,False,False
