text_island_symbol,text_island_maturity_state,observations,family_count,recurrence_count,density_stability,variation_tolerance,foreign_separation,reorganization_quality,drift_pressure,semantic_density,semantic_maturity_score,maturity_note,semantic_vorticity,first_seen_source,last_seen_source,state_counts,source_counts,families,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_text_14jzt6i,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_14jzt6i: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_1qt4,True,False,False,False,False,False,False,False
dio_text_14mirbg,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_14mirbg: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_1rl5,True,False,False,False,False,False,False,False
dio_text_14toz1i,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_14toz1i: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_15r6,True,False,False,False,False,False,False,False
dio_text_153gn8y,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_153gn8y: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_1jba,True,False,False,False,False,False,False,False
dio_text_15mffid,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_15mffid: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_12im,True,False,False,False,False,False,False,False
dio_text_15qhj13,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_15qhj13: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_1x64,True,False,False,False,False,False,False,False
dio_text_165ur45,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_165ur45: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_0bm2,True,False,False,False,False,False,False,False
dio_text_1667btn,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1667btn: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_1omn,True,False,False,False,False,False,False,False
dio_text_16g4hvy,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_16g4hvy: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_17qa,True,False,False,False,False,False,False,False
dio_text_16inwym,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_16inwym: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_0fvb,True,False,False,False,False,False,False,False
dio_text_16jvunu,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_16jvunu: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_0inm,True,False,False,False,False,False,False,False
dio_text_16mtr49,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_16mtr49: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_05pr,True,False,False,False,False,False,False,False
dio_text_16qwab5,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_16qwab5: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_1jgc,True,False,False,False,False,False,False,False
dio_text_16u5ej1,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_16u5ej1: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_0rur,True,False,False,False,False,False,False,False
dio_text_176pb39,stable_recurrent_text_island,2,2,2,1.0,0.0,0.0,0.5,0.0,0.86,0.49,"dio_text_176pb39: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.490; passiv, keine Handlung.",0.74,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_1mrs|dio_1n1s,True,False,False,False,False,False,False,False
dio_text_17x3wj4,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_17x3wj4: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_0fsw,True,False,False,False,False,False,False,False
dio_text_18ckkbk,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_18ckkbk: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_19uu,True,False,False,False,False,False,False,False
dio_text_18ku4h1,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_18ku4h1: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_05ws,True,False,False,False,False,False,False,False
dio_text_1994dnl,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1994dnl: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_1jdz,True,False,False,False,False,False,False,False
dio_text_19hwb5v,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_19hwb5v: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_0ui7,True,False,False,False,False,False,False,False
dio_text_19oc9d7,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_19oc9d7: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_0o3g,True,False,False,False,False,False,False,False
dio_text_1aaucmc,stable_recurrent_text_island,2,2,2,1.0,0.0,0.0,0.5,0.0,0.86,0.49,"dio_text_1aaucmc: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.490; passiv, keine Handlung.",0.74,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_0unf|dio_0uxe,True,False,False,False,False,False,False,False
dio_text_1asaq5b,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1asaq5b: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_0a00,True,False,False,False,False,False,False,False
dio_text_1axxr0j,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1axxr0j: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_1si6,True,False,False,False,False,False,False,False
dio_text_1b90j5d,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1b90j5d: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_0lx3,True,False,False,False,False,False,False,False
dio_text_1bd2xl5,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1bd2xl5: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_1pvr,True,False,False,False,False,False,False,False
dio_text_1c0lkzn,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1c0lkzn: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_1jhd,True,False,False,False,False,False,False,False
dio_text_1cgwgm,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1cgwgm: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_0jhl,True,False,False,False,False,False,False,False
dio_text_1cy0nv8,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1cy0nv8: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_1s88,True,False,False,False,False,False,False,False
dio_text_1d10jqz,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1d10jqz: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_1pvx,True,False,False,False,False,False,False,False
dio_text_1dbp4ph,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1dbp4ph: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_19rg,True,False,False,False,False,False,False,False
dio_text_1dddc9a,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1dddc9a: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_1jtk,True,False,False,False,False,False,False,False
dio_text_1ddxgru,stable_recurrent_text_island,2,2,2,1.0,0.0,0.0,0.5,0.0,0.85999,0.49,"dio_text_1ddxgru: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.490; passiv, keine Handlung.",0.739994,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_0jfb|dio_0jpa,True,False,False,False,False,False,False,False
dio_text_1dm1pbm,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1dm1pbm: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_0ycr,True,False,False,False,False,False,False,False
dio_text_1dmfjko,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1dmfjko: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_0ocv,True,False,False,False,False,False,False,False
dio_text_1dt6aka,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1dt6aka: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_0u87,True,False,False,False,False,False,False,False
dio_text_1e5ksaf,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1e5ksaf: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_19mp,True,False,False,False,False,False,False,False
dio_text_1e68fyo,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1e68fyo: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_0oah,True,False,False,False,False,False,False,False
dio_text_1e700b9,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1e700b9: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_12dn,True,False,False,False,False,False,False,False
dio_text_1es4uh3,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1es4uh3: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_0fon,True,False,False,False,False,False,False,False
dio_text_1ezb880,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1ezb880: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_0mod,True,False,False,False,False,False,False,False
dio_text_1fi99b2,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1fi99b2: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_0pkw,True,False,False,False,False,False,False,False
dio_text_1fmhwrb,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1fmhwrb: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_140n,True,False,False,False,False,False,False,False
dio_text_1fyttxu,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1fyttxu: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_1tj7,True,False,False,False,False,False,False,False
dio_text_1fz9hf9,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1fz9hf9: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_1hs5,True,False,False,False,False,False,False,False
dio_text_1gg2suu,stable_recurrent_text_island,2,1,2,1.0,0.0,0.0,0.5,0.0,0.12,0.483333333,"dio_text_1gg2suu: stable_recurrent_text_island; recur=2; var=0.000; foreign=0.000; score=0.483; passiv, keine Handlung.",0.58,varianteG_repro_check,varianteG_repro_check,"{""densifying_text_island"": 1, ""emerging_text_island"": 1}","{""varianteG_repro_check"": 2}",dio_17u5,True,False,False,False,False,False,False,False
