symbol_family,count,debug_root_count,debug_roots,best_actions,inner_states,reflection_states,stable_fields,variant_fields,direction_stable,inner_stable,reflection_stable,interpretation,passive_only,influences_action,is_gate,is_motoric,is_entry_signal
dio_0x52,10,5,debug\dio_mini_candidate_validation_probe7|debug\dio_mini_candidate_validation_probe8|debug\dio_mini_candidate_validation_probe9|debug\dio_mini_inner_awareness_trace_probe12_with_world|debug\dio_mini_inner_awareness_trace_probe15_with_world,LONG|SHORT,inner_overcautious_carrying_pressure,reflection_context_carried|reflection_context_unloaded,sehen_form_stability|fuehlen_mcm_coherence,reflection_context_carry|reflection_context_alignment,False,True,False,stable_inner_state_with_direction_variance,True,False,False,False,False
