left_label,right_label,left_family,right_family,edge_transition,left_meaning_similarity,right_meaning_similarity,left_mcm_similarity,right_mcm_similarity,left_hearing_similarity,right_hearing_similarity,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
M_FOLGEKONTAKT4,N_FOLGEKONTAKT5,dio_0325,dio_10qz,edge_absent,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False
M_FOLGEKONTAKT4,N_FOLGEKONTAKT5,dio_0325,dio_114i,edge_absent,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False
M_FOLGEKONTAKT4,N_FOLGEKONTAKT5,dio_0325,dio_1ytc,edge_absent,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False
M_FOLGEKONTAKT4,N_FOLGEKONTAKT5,dio_10qz,dio_114i,edge_carried,0.999874,0.999927,0.999623,0.999709,0.999743,0.999969,True,False,False,False,False,False,False,False
M_FOLGEKONTAKT4,N_FOLGEKONTAKT5,dio_10qz,dio_1ytc,edge_absent,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False
M_FOLGEKONTAKT4,N_FOLGEKONTAKT5,dio_114i,dio_1ytc,edge_absent,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False
