timestamp,candidate_timestamp,candidate_bars_open,side,entry,candidate_price,actual_exit_price,actual_reason,actual_pnl,hypothetical_pnl,delta_pnl,confirmation_score,exit_decision_pressure,plan_trust,holding_stability,intervention_fitness,intervention_unfit_state,exit_evidence,current_r,candidate_mfe_r,candidate_mae_r,target_expectation_context,tp_reachability,target_path_integrity,expectation_deviation,expectation_break_pressure,expectation_hold_support,target_recovery_potential,target_recovery_momentum,target_recovery_confirmation,break_to_recovery_delta,prior_target_hold_support,prior_tp_reachability,expectation_break_persistence,deep_retrace_recovery_watch,recovery_after_break_watch,entry_route_familiarity,entry_transfer_bearing,current_route_familiarity,current_semantic_shift_pressure,current_transfer_bearing,current_interpretation_quality,current_adaptation_phase,route_familiarity_delta,transfer_bearing_delta,semantic_transfer_stress
1767624600000000,1767624000000000,1,SHORT,134.41,134.59,135.06924709884947,sl_hit,-0.8209346471087864,-0.3414000000000068,0.4795346471087796,0.3672418894239708,0.33021824555344925,0.5459949879702637,0.5163340120868902,0.2594895369886708,0.34106658958086034,0.33340266940615343,-0.2730387442191922,0.5309086693150673,0.5764151266849327,target_retrace_observe,0.46640362840137795,0.5280622783992731,0.3701463403870377,0.38056336835815835,0.5115762941684996,0.23967508199787058,0.0,0.2680038323309154,0.3246263356509241,0.0,0.0,0.25178293785260797,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1767633300000000,1767632700000000,2,LONG,135.33499999999998,135.11,135.05745031271653,sl_hit,-0.43978515747108365,-0.3872669999999659,0.052518157471117766,0.5016892527427524,0.5459338095231556,0.49509254797256286,0.4344438283062958,0.41392288784186065,0.39180756436425285,0.5553588590969322,-0.8106656584706567,0.8106656584708616,0.8106656584706567,target_retrace_observe,0.38564652312373243,0.47230494445143745,0.5954354154231636,0.6062975435990349,0.4337612776898443,0.5534368621420007,0.0,0.2841615557055832,0.2665893497291312,0.6515268930944216,0.596461480895245,0.4533344648063459,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1767639300000000,1767636900000000,2,LONG,136.09,135.82,137.4218158117008,tp_hit,1.1677087222137863,-0.43314600000001025,-1.6008547222137965,0.36628986584322737,0.35258358015642877,0.548861161453436,0.5086401789910466,0.26893843039630105,0.33598762446743224,0.34408349866369964,-0.5103566851039495,0.6048671823453857,0.5670629834488328,target_retrace_observe,0.47484355079463964,0.5218225266691799,0.44350492107107653,0.440404721030591,0.5089811808189734,0.6123109882194953,0.0,0.33537714036752536,0.31841179281553045,0.7231524714086379,0.6789894524217622,0.2754675594873279,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1767657000000000,1767656100000000,14,LONG,138.51,138.12,138.08414618637227,sl_hit,-0.5918103013395486,-0.5559779999999863,0.03583230133956228,0.49838159738836485,0.5861744797963303,0.5438478097132929,0.4428235096175044,0.4190569828652859,0.3881854785273019,0.5604768046714258,-0.915807226610675,1.5263453776845253,0.986253936349963,target_retrace_observe,0.4316389240161556,0.5049522052132597,0.6566130230786769,0.6339413873274331,0.4675273960544333,0.5448406352364712,0.0,0.2978946697543829,0.28475619459470103,0.5345641559249434,0.48677278859057016,0.4633512168490792,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1767663900000000,1767663600000000,4,LONG,138.06,137.73,137.6547758892277,sl_hit,-0.5706529763058457,-0.4954740000000125,0.07517897630583315,0.5724738387883458,0.6548480930368916,0.43634689757235195,0.37540420960607646,0.4736033769293298,0.4452209886605628,0.6664778213943143,-0.8143641783088168,1.1598520115306923,0.9624303925467835,expectation_break_observe,0.336930744087367,0.42260228877141726,0.6630475184038609,0.6710396330717221,0.38096395438919844,0.5328842301861817,0.0,0.26580509351703974,0.23589130066641956,0.6025077529110167,0.5626706166948433,0.48679470116207785,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1767678600000000,1767666600000000,1,LONG,137.7,137.54,139.34155033075376,tp_hit,1.4753254005553211,-0.32514399999999655,-1.8004694005553177,0.4555860022281636,0.45330365020613705,0.5074540492196237,0.46167302422227763,0.34237164278123006,0.3909189201478058,0.45900308700762454,-0.5201244693462376,0.4551089106780157,0.9752333800241608,target_retrace_observe,0.4302685404003796,0.4763725415844206,0.4787853138413708,0.4939125823902755,0.46384501283417856,0.21107131850231264,0.0,0.2362493110822941,0.2905003056685142,0.0,0.0,0.40573845550697935,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1767683700000000,1767682800000000,9,LONG,138.94,138.74,138.48797550711083,sl_hit,-0.6184812781934321,-0.3666079999999886,0.2518732781934435,0.4282578235142133,0.45566233182652727,0.518116423916818,0.46803140222884465,0.3373798853316741,0.3635588215200775,0.44177783398487624,-0.4424539004992097,1.5043432616974135,0.4645765955242142,target_retrace_observe,0.42079425394111647,0.5288369191077072,0.5012672648054348,0.48727945394523936,0.47780178270522017,0.6046158179439699,0.0,0.3122794466063248,0.3048518249489178,0.6083496253257783,0.563861383012191,0.4059400688444457,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1767704700000000,1767703800000000,3,LONG,139.08,138.99,138.7803863797613,sl_hit,-0.46632985206657307,-0.2568420000000034,0.20948785206656967,0.3651664992413719,0.3380086538693804,0.5482217293516877,0.5144579534427658,0.26356499323786897,0.33624920682740095,0.33728202108039573,-0.3003868780341033,0.5006447967234106,0.734279035194443,target_retrace_observe,0.47482825581870114,0.5131526803739358,0.38170753845055394,0.3874583276221519,0.5103204191678813,0.5263161469406957,0.0,0.31978619048230994,0.32179510688184054,0.550414939501038,0.504128387149004,0.2552256401363769,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1767719700000000,1767719400000000,3,LONG,138.8,138.48,138.45847341466433,sl_hit,-0.5078816693844843,-0.48636800000002156,0.021513669384462752,0.4625117410961923,0.5323288111126034,0.5828064228440589,0.4771849153501588,0.3946175956091698,0.35738458658978584,0.5140257730732511,-0.9369695178648958,1.0833710050311427,0.9369695178648958,target_retrace_observe,0.47472123041488296,0.52831050187366,0.6086993246271108,0.5946800506187171,0.5031514225422258,0.557082186428872,0.0,0.3104868204686259,0.30377990901868385,0.5854872255339946,0.5558069488829734,0.4408910500660761,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1767802800000000,1767801000000000,2,SHORT,135.83,136.06,136.5223557961574,sl_hit,-0.8557672096350808,-0.39313399999998977,0.462633209635091,0.3410007568514847,0.3021535029046252,0.5603240469951312,0.5246960850718596,0.22997332369967718,0.3380245384241606,0.2947302635399462,-0.33219913991693684,0.43330322597864895,0.5055204303083964,target_retrace_observe,0.49538580978877134,0.5397183577140793,0.37179169245241134,0.3750477278467332,0.5294802619367155,0.5278072829529934,0.0,0.32709234175189794,0.33441846396006353,0.5512961469001885,0.5169268768421067,0.2475958846889027,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1767922500000000,1767916200000000,15,LONG,138.31,138.27,137.9397928169529,sl_hit,-0.5359570587372858,-0.20594799999999203,0.3300090587372938,0.48411563677192915,0.5162821419969118,0.45001606720157167,0.4109375912923203,0.35015788203463677,0.43765852624448304,0.48937405504956943,-0.1080476063990943,2.3770473407805355,0.18908331119843425,target_retrace_observe,0.3796905018715565,0.515825374987623,0.49473110386801794,0.4654880213881995,0.4420992961317639,0.6546336121434189,0.0,0.3151328903698777,0.2955735660235232,0.6228015537996434,0.5623212251138154,0.40743429041030427,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1767945600000000,1767939900000000,5,LONG,139.79,139.67,139.41834361461815,sl_hit,-0.5391813915506108,-0.28767600000000454,0.2515053915506063,0.3772979042655427,0.3554012005838286,0.538220878380447,0.4981957694609308,0.2698592100770441,0.36613795679189215,0.35414114498307225,-0.32287888684252386,0.6995709214921605,0.349785460746042,target_retrace_observe,0.4662831850566441,0.56066887495258,0.39440588448404007,0.4035186286148742,0.5158626104675379,0.5571584929871535,0.0,0.33039103870191144,0.331651042175497,0.5647012140109853,0.5071128358095082,0.25991811872637227,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1767972000000000,1767971700000000,3,SHORT,137.27,137.34,137.74257130311693,sl_hit,-0.6375788458987922,-0.23476599999999317,0.40281284589879907,0.4576308233767172,0.4851721102195998,0.48296228441213607,0.4347009014827853,0.32468926910629103,0.4088963983933345,0.44222500744052307,-0.14812579506689597,2.412334376804001,0.3174124180004742,target_retrace_observe,0.41205214331079204,0.5341294861066644,0.4876650775072363,0.44907259114197523,0.4686297887833245,0.6943172012664238,0.0,0.3320082846602499,0.3102034187659445,0.6766259599110847,0.6399865650368137,0.3968924648691466,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1767976200000000,1767975900000000,2,LONG,139.94,139.66,139.317580494372,sl_hit,-0.7899740539246114,-0.44776000000000116,0.34221405392461024,0.3400186323118584,0.31498118831976885,0.5783180377656053,0.5284235774425818,0.2346005296602551,0.3382929597729006,0.30072766292496234,-0.449857367046195,0.28919402167256375,0.7711840577934577,target_retrace_observe,0.5113582225641098,0.5450580459742905,0.39421029009153513,0.39772579426685134,0.5390105451267586,0.5391435134140602,0.0,0.3339786481364452,0.33786796976871036,0.5824880102007057,0.5516659292053441,0.25382613333026827,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1768032900000000,1768023300000000,3,SHORT,136.065,136.26,136.34943821297423,sl_hit,-0.44788687590202164,-0.35839499999999314,0.0894918759020285,0.4112742035238307,0.41828229616146506,0.5306084853732173,0.48010709434594234,0.3222664422411558,0.3674566307373048,0.4233923557915715,-0.6855618939557016,0.2988346717243186,0.7207189141586272,target_retrace_observe,0.4389698201146764,0.4987737081494549,0.4964489521467095,0.5109362680704109,0.4783192028224275,0.5350619907089832,0.0,0.2952983679969125,0.29508062717231776,0.64018585345383,0.595269228752572,0.4099541602832654,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1768080900000000,1768068300000000,37,LONG,136.14,136.06,135.80317650158082,sl_hit,-0.49998940432011296,-0.24331999999998405,0.2566694043201289,0.3845944735718086,0.3956363268594285,0.5327475927755198,0.4757602074397076,0.2574009907003656,0.4100863925291477,0.35094846388803386,-0.23751312000336455,1.6922809800243732,0.5640936600080962,target_retrace_observe,0.4846426443137355,0.518447204842106,0.45522880418696954,0.4156369869233069,0.5067220427164588,0.5731022359940151,0.021522049277521587,0.34311284514181917,0.33247868196942887,0.506919885119882,0.4685011073555943,0.2754181680793989,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1768090200000000,1768084200000000,4,SHORT,135.73,135.84,136.11559356915723,sl_hit,-0.5487009252987313,-0.2729420000000136,0.27575892529871765,0.5029135631264012,0.517239465356625,0.40127187665403813,0.38518529936260404,0.3737251910068991,0.4620423372238187,0.5341430472971747,-0.28527446720761557,0.9076914865695586,0.44087872204811973,target_retrace_observe,0.35439192524342616,0.4211181759808781,0.4911918449844033,0.504614654305699,0.3927308777969645,0.5383891958047035,0.0,0.2720443432366797,0.2553424358473836,0.601774961384184,0.5657385090562439,0.42338371330228924,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1768099800000000,1768094400000000,5,LONG,136.37,136.19,136.05718600244336,sl_hit,-0.4762703091581115,-0.34353600000000684,0.1327343091581047,0.39446803486591625,0.3904198546727581,0.5237253697859248,0.48078878390803403,0.29854581435831873,0.36754388499677054,0.3922575182805303,-0.5754218206536993,0.3196787892520249,0.6073896995788746,target_retrace_observe,0.4596763599017921,0.5013645062685985,0.464875836763684,0.47368502512976435,0.48812869024481476,0.5321771488706235,0.0,0.30165504741237803,0.3047853512247678,0.6156024517502656,0.5820450239274833,0.3951534388317002,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1768169100000000,1768151700000000,9,LONG,140.18,139.32,137.8958766903276,sl_hit,-2.450968835686592,-1.0277000000000136,1.4232688356865784,0.415909036462043,0.4000765866141427,0.49082831171694435,0.46225231542607803,0.3063028436410199,0.3985372305421103,0.41339160924044027,-0.3765120719876374,0.5253656818432018,0.4027803560797988,target_retrace_observe,0.42626822606880255,0.5015167706000104,0.43146564911393837,0.4482301526563716,0.46951562024060606,0.4977083658332253,0.0,0.2895714463802766,0.3002643036247191,0.5240416147985073,0.4809448718328974,0.3886271351061748,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1768174500000000,1768173900000000,1,LONG,139.472,139.24,138.9884441402799,sl_hit,-0.6506321262042666,-0.39922719999999934,0.25140492620426724,0.33220526194517586,0.30223477065317744,0.5940448179885462,0.5312583323959948,0.21844105266812175,0.36168277007510324,0.2855788759783256,-0.4797791099756089,0.0,0.8106612547863676,target_retrace_observe,0.5293570915059249,0.5736067693634171,0.3775669752894,0.3911573518583953,0.5570943198481915,0.22693823920116935,0.0,0.2851789210787608,0.3502373067708798,0.0,0.0,0.24704773923233786,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1768223100000000,1768222200000000,3,LONG,139.899,139.77,139.60362553435067,sl_hit,-0.4630760409699417,-0.29680139999999067,0.16627464096995104,0.41052056197318765,0.40839877871508035,0.5146475531431689,0.47040842131236704,0.3077438102723226,0.3875667029583464,0.41137730503115116,-0.4367337566448263,0.6466368024741779,0.4367337566448263,target_retrace_observe,0.4405174229299859,0.5346078727009366,0.4443161292817231,0.4570378379549887,0.4884571738527486,0.5872062269125424,0.0,0.3134927308581548,0.3124915863175127,0.6527731403834609,0.611110503176854,0.3887270178897671,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1768238700000000,1768236300000000,4,LONG,143.17,142.87,142.31833253095087,sl_hit,-1.0229604685676892,-0.47162399999998295,0.5513364685677062,0.4297835759572732,0.4390014635860622,0.4915247888824611,0.4528964639150436,0.31296431472804015,0.3873455187450122,0.4182754412875184,-0.3522501573706121,1.3620339418331402,0.5753419237053431,target_retrace_observe,0.4349375353282413,0.48878767385554317,0.4843569998565158,0.4634887401935628,0.46731902958366905,0.5909952852272115,0.0,0.31001870842818313,0.29947833344926156,0.608345354864686,0.5748447281539402,0.3989689328463245,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1768269600000000,1768268700000000,1,SHORT,138.67,138.84,139.1595676621148,sl_hit,-0.6562654027120772,-0.3365060000000159,0.3197594027120613,0.36335620579600125,0.3185605538363987,0.5334956313769322,0.4980128223683443,0.239081419168911,0.3880905676822894,0.3197382212305089,-0.34724515762674957,0.12255711445643497,0.40852371485499606,target_retrace_observe,0.47672741031913407,0.5334236348919599,0.3722420340667505,0.39109185887709524,0.5121703618629045,0.21485230989304308,0.0,0.26471196158726,0.325317386185041,0.0,0.0,0.25474061933311876,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1768293900000000,1768290900000000,20,LONG,140.01,139.97,141.50789752832557,tp_hit,1.3289867898085854,-0.207987999999992,-1.5369747898085775,0.40278246098198,0.415791606001643,0.508415008497951,0.4600396203190811,0.2744740932408575,0.4070221417424592,0.3732129506711958,-0.11710287954282435,2.1956789914283936,0.11710287954282435,target_retrace_observe,0.44396920577184557,0.5706122196211513,0.44467833345935825,0.40748609026990945,0.500581710068991,0.6527062898158084,0.0,0.3483934925775294,0.3316360850382115,0.5803245924925037,0.5221783194154592,0.2720084738520236,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1768306200000000,1768305300000000,3,LONG,141.93,141.84,141.57228531488917,sl_hit,-0.5278160562997687,-0.26026200000000344,0.26755405629976525,0.33776464698448416,0.29369854813022017,0.548527659349874,0.514581562089808,0.2180032027807189,0.3646847733278223,0.28573537379687364,-0.2515971631752204,0.44728384564480983,0.33546288423362725,target_retrace_observe,0.49614489961110414,0.5618924067184314,0.3488898154213982,0.35614859592158976,0.5340102329248418,0.5529873253964733,0.0,0.3363677234608634,0.3431448540504882,0.5733980818517824,0.5166452027221311,0.2393031605846629,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1768314900000000,1768310100000000,3,LONG,141.945,141.8,143.61962606113838,tp_hit,1.5032872855017,-0.3152469999999818,-1.818534285501682,0.3626563874985177,0.3593012837159302,0.5771186329596288,0.50957430459194,0.25574595155798163,0.3668298749704226,0.3358182629827723,-0.4817787926822797,0.74758778174844,0.5150049163156087,target_retrace_observe,0.5016628852912068,0.580210505411051,0.43245745486969006,0.42883469120895445,0.540848654277789,0.567350591471865,0.0,0.3411590908615786,0.34221450127663144,0.5671025632183672,0.524509219341933,0.266620468380866,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1768333800000000,1768324500000000,1,LONG,142.89,142.76,144.23959952359849,tp_hit,1.17732176388434,-0.30138999999999544,-1.4787117638843355,0.34291150993751396,0.31467579364840265,0.5804371633865801,0.5298338680661665,0.2303345766901951,0.346356030678443,0.2972563123835185,-0.25379163158415413,0.5271056963671278,0.8980319271439214,target_retrace_observe,0.5020547524442922,0.5505045690522234,0.355329419392067,0.3585261999324518,0.5398605235772993,0.2607624058342138,0.0,0.28397130740456855,0.34232261890096427,0.0,0.0,0.2398875520262492,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1768341900000000,1768341000000000,10,LONG,143.58,143.48,145.02746377206665,tp_hit,1.2742992938034008,-0.27223600000002274,-1.5465352938034236,0.4290522349210785,0.4250499389120407,0.48523699411426097,0.45424891338581613,0.3103770557534669,0.39676689675810695,0.4182406969916203,-0.19157686360862675,1.3793534179817968,0.3448383544954628,target_retrace_observe,0.4237047087038914,0.5137309175792583,0.4342575950423077,0.42598426337782724,0.4714411790915811,0.5380569963972195,0.0,0.3015313354791419,0.307706615935547,0.4813557578559279,0.4327414543441111,0.3837784066493749,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1768347300000000,1768347000000000,1,LONG,145.87,145.74,145.45910799126233,sl_hit,-0.5856894735324334,-0.3049659999999954,0.280723473532438,0.44356655009589985,0.418682534625139,0.4779778349790249,0.45383352707854296,0.31841482827037887,0.4045506173327149,0.4320171518254208,-0.3163848340574343,0.7301188478248324,0.3893967188399245,target_retrace_observe,0.4147212509980892,0.4947203629403215,0.43370182760853193,0.4478403489874414,0.4601818329093866,0.23110626182343308,0.0,0.2394378024260874,0.29642335382113605,0.0,0.0,0.3897925846327437,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1768389000000000,1768388400000000,28,LONG,144.64,144.47,144.25151741440533,sl_hit,-0.561817496043302,-0.3434659999999875,0.2183514960433145,0.42761081009231916,0.46680156873018724,0.532009506657793,0.46358435071434223,0.31893555675686064,0.3932382085914551,0.42844925921471566,-0.43760005288207393,2.8830121131056523,0.43760005288207393,target_retrace_observe,0.44102222214445175,0.5402018273319051,0.533820405294342,0.4953970856298415,0.4898727740810026,0.5894566578675816,0.047760065735209134,0.3368377207313056,0.33122480336622895,0.5160660993474012,0.45408634279434995,0.41211004637936877,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1768393200000000,1768392600000000,1,SHORT,144.1486,144.29,144.4638123720822,sl_hit,-0.48837981950546394,-0.3144631600000044,0.17391665950545954,0.3475141679611259,0.31513053173127265,0.5878742771314835,0.5346627399418307,0.24955668335824116,0.34062399450723935,0.3205220615687488,-0.4485864532091527,0.0,0.7658328840501097,target_retrace_observe,0.49271071444069464,0.5537969286912988,0.37324662406893755,0.3975345686372736,0.5366605505368484,0.21830631570183479,0.0,0.2700674688075375,0.33460040937878505,0.0,0.0,0.2522782425210555,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
1768398300000000,1768397700000000,1,LONG,144.692,144.61,144.38342401977636,sl_hit,-0.48202123463551677,-0.2555811999999936,0.22644003463552315,0.3337119920994029,0.2865861074651638,0.5645544658513011,0.5285036532582067,0.21984027744016071,0.3518781389208365,0.2850333247349629,-0.2657368209300067,0.2203671197955794,0.5898061147471869,target_retrace_observe,0.49652498366255116,0.5529825528599753,0.33636227297547705,0.35176988812919846,0.5361575682320036,0.2349025559144402,0.0,0.2772159856484472,0.3411732655843718,0.0,0.0,0.23614474516389827,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.4
