source,tick,timestamp_ms,symbol,symbol_family,action,raw_action,outcome_event,best_action_training,mini_temporal_state,mini_neuro_dominant_tone,reflection_context_state,reward,observation_learning_pressure,sehen_form_flow,sehen_form_stability,sehen_form_change,hoeren_energy_tone,hoeren_energy_shift,fuehlen_mcm_coherence,fuehlen_mcm_tension,fuehlen_mcm_asymmetry,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_mini_repro_semantic_matrix_6episoden_varianteC_20260606_probe20/dio_mini_lauf_1,26,1770207800000000,dio_002s17r,dio_002s,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.388681,0.1485,0.0,-0.259707,-0.09131,0.087209,0.374433,0.142273,0.038272,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteC_20260606_probe20/dio_mini_lauf_2,26,1770207800000000,dio_002s17r,dio_002s,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.388681,0.1485,0.0,-0.259707,-0.09131,0.087209,0.374433,0.142273,0.038272,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteC_20260606_probe22/dio_mini_lauf_1,26,1770227800000000,dio_002s17r,dio_002s,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.386634,0.13748,0.0,-0.262113,-0.098749,0.072639,0.37235,0.141154,0.028609,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteC_20260606_probe22/dio_mini_lauf_1,50,1770235000000000,dio_002s17r,dio_002s,WAIT,WAIT,NO_TRADE,SHORT,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.386251,0.135755,0.0,-0.258834,-0.101526,0.070258,0.371573,0.141072,0.027954,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteC_20260606_probe22/dio_mini_lauf_2,26,1770227800000000,dio_002s17r,dio_002s,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.386634,0.13748,0.0,-0.262113,-0.098749,0.072639,0.37235,0.141154,0.028609,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteC_20260606_probe22/dio_mini_lauf_2,50,1770235000000000,dio_002s17r,dio_002s,WAIT,WAIT,NO_TRADE,SHORT,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.386251,0.135755,0.0,-0.258834,-0.101526,0.070258,0.371573,0.141072,0.027954,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteC_20260606_probe20/dio_mini_lauf_1,5,1770201500000000,dio_00b7v1b,dio_00b7,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.62759,-0.781926,1.0,0.179588,-0.019047,-0.617284,0.994667,0.365143,-0.518234,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteC_20260606_probe20/dio_mini_lauf_1,29,1770208700000000,dio_00b7v1b,dio_00b7,WAIT,WAIT,NO_TRADE,LONG,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.629903,-0.799991,1.0,0.18099,-0.016992,-0.62,0.995242,0.372091,-0.528557,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteC_20260606_probe20/dio_mini_lauf_1,53,1770215900000000,dio_00b7v1b,dio_00b7,WAIT,WAIT,NO_TRADE,LONG,temporal_far_return,focus_tone,reflection_context_unloaded,0.0,0.630156,-0.800762,1.0,0.185965,-0.013962,-0.625,0.996091,0.371938,-0.528795,True,False,False,False,False,False,False,False
dio_mini_repro_semantic_matrix_6episoden_varianteC_20260606_probe20/dio_mini_lauf_2,5,1770201500000000,dio_00b7v1b,dio_00b7,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.62759,-0.781926,1.0,0.179588,-0.019047,-0.617284,0.994667,0.365143,-0.518234,True,False,False,False,False,False,False,False
