left_family,right_family,left_episodes,right_episodes,left_reife_state,right_reife_state,reife_state_relation,left_neuro_tone,right_neuro_tone,neuro_tone_relation,left_action,right_action,action_relation,sense_distance,sense_similarity,mcm_distance,mcm_similarity,hearing_distance,hearing_similarity,temporal_distance,temporal_similarity,neuro_distance,neuro_similarity,reflection_distance,reflection_similarity,reife_distance,reife_similarity,meaning_distance,meaning_similarity,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal,neighbor_state,dio_neighbor_sentence
dio_1ekt,dio_1bwy,4,2,sinnnah_variantenfaehig,sinnnah_variantenfaehig,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.102624,0.922294,0.048593,0.98146,0.123883,0.89065,0.0,1.0,0.001072,0.999991,0.003606,0.999896,0.416666,0.418605,0.075625,0.956249,True,False,False,False,False,False,False,False,passive_near_meaning_neighbor,"dio_1ekt+dio_1bwy: nahe Sinnspur; Form, Feld und Energie liegen beieinander."
dio_067m,dio_17ao,2,2,sinnnah_variantenfaehig,,state_missing,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.050178,0.980255,0.0333,0.991207,0.108785,0.913515,0.0,1.0,0.007349,0.999568,0.002951,0.99993,0.75,0.181818,0.078688,0.952803,True,False,False,False,False,False,False,False,passive_near_meaning_neighbor,"dio_067m+dio_17ao: nahe Sinnspur; Form, Feld und Energie liegen beieinander."
dio_04kx,dio_1noq,2,2,zeitfragil_aber_richtungserhaltend,sinnnah_variantenfaehig,state_drift,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.143706,0.858213,0.028996,0.993319,0.236781,0.690358,0.0,1.0,0.006014,0.999711,0.00183,0.999973,0.166666,0.818182,0.080271,0.95098,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_04kx+dio_1noq: schwache Verwandtschaft im Bedeutungsraum.
dio_1ull,dio_1noq,4,2,sinnnah_variantenfaehig,sinnnah_variantenfaehig,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.152549,0.84305,0.09741,0.929446,0.175657,0.802026,0.0,1.0,0.013399,0.998566,0.004364,0.999848,0.083334,0.947368,0.086346,0.943713,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_1ull+dio_1noq: schwache Verwandtschaft im Bedeutungsraum.
dio_1mrs,dio_1t1w,2,2,sinnnah_variantenfaehig,,state_missing,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.080469,0.950749,0.032309,0.991718,0.118074,0.899659,0.0,1.0,0.002544,0.999948,0.006403,0.999672,0.75,0.181818,0.086458,0.943575,True,False,False,False,False,False,False,False,passive_near_meaning_neighbor,"dio_1mrs+dio_1t1w: nahe Sinnspur; Form, Feld und Energie liegen beieinander."
dio_1215,dio_1nvu,2,2,sinnnah_variantenfaehig,,state_missing,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.072131,0.96004,0.040604,0.986982,0.119869,0.896902,0.0,1.0,0.012461,0.998759,0.007658,0.999531,0.75,0.181818,0.087986,0.94168,True,False,False,False,False,False,False,False,passive_near_meaning_neighbor,"dio_1215+dio_1nvu: nahe Sinnspur; Form, Feld und Energie liegen beieinander."
dio_1hs5,dio_1noq,4,2,sinnnah_variantenfaehig,sinnnah_variantenfaehig,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.176837,0.79989,0.087703,0.942033,0.166592,0.818315,0.0,1.0,0.004031,0.99987,0.001734,0.999976,0.166667,0.818182,0.09243,0.936026,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_1hs5+dio_1noq: schwache Verwandtschaft im Bedeutungsraum.
dio_1ekt,dio_0s84,4,2,sinnnah_variantenfaehig,,state_missing,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.09631,0.930921,0.040247,0.987207,0.12515,0.888651,0.0,1.0,0.001668,0.999978,0.003062,0.999925,0.75,0.181818,0.092465,0.93598,True,False,False,False,False,False,False,False,passive_near_meaning_neighbor,"dio_1ekt+dio_0s84: nahe Sinnspur; Form, Feld und Energie liegen beieinander."
dio_1lno,dio_1t1w,2,2,instabil_neuordnend,,state_missing,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.150905,0.845895,0.044429,0.984454,0.24113,0.682525,0.0,1.0,0.002298,0.999958,0.010122,0.999181,0.333334,0.529412,0.096059,0.931256,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_1lno+dio_1t1w: schwache Verwandtschaft im Bedeutungsraum.
dio_19mp,dio_1bwy,4,2,sinnnah_variantenfaehig,sinnnah_variantenfaehig,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.184396,0.786154,0.123772,0.890824,0.162705,0.825231,0.0,1.0,0.022696,0.995896,0.008099,0.999475,0.083334,0.947368,0.099835,0.926152,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_19mp+dio_1bwy: schwache Verwandtschaft im Bedeutungsraum.
dio_19mp,dio_1ekt,4,4,sinnnah_variantenfaehig,sinnnah_variantenfaehig,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.149832,0.847748,0.080228,0.95103,0.1891,0.777563,0.0,1.0,0.022909,0.995819,0.006945,0.999614,0.333333,0.529412,0.100064,0.925837,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_19mp+dio_1ekt: schwache Verwandtschaft im Bedeutungsraum.
dio_12dn,dio_1jba,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.247675,0.670806,0.126748,0.886117,0.106845,0.916316,0.0,1.0,0.016674,0.997781,0.005048,0.999796,0.0,1.0,0.102886,0.921927,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_12dn+dio_1jba: schwache Verwandtschaft im Bedeutungsraum.
dio_1215,dio_1lno,2,2,sinnnah_variantenfaehig,instabil_neuordnend,state_drift,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.150106,0.847275,0.051558,0.979177,0.237665,0.688763,0.0,1.0,0.008615,0.999407,0.011335,0.998973,0.416666,0.418605,0.103001,0.921767,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_1215+dio_1lno: schwache Verwandtschaft im Bedeutungsraum.
dio_04kx,dio_1ff0,2,2,zeitfragil_aber_richtungserhaltend,,state_missing,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.144375,0.857079,0.025418,0.994858,0.228921,0.704602,0.0,1.0,0.007138,0.999593,0.002508,0.99995,0.583333,0.268657,0.103912,0.920486,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_04kx+dio_1ff0: schwache Verwandtschaft im Bedeutungsraum.
dio_1aqj,dio_1xfw,2,2,sinnnah_variantenfaehig,sinnnah_variantenfaehig,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.254156,0.659299,0.135584,0.871791,0.10509,0.918822,0.0,1.0,0.016389,0.997856,0.004929,0.999806,0.0,1.0,0.106125,0.917346,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_1aqj+dio_1xfw: schwache Verwandtschaft im Bedeutungsraum.
dio_1ull,dio_04kx,4,2,sinnnah_variantenfaehig,zeitfragil_aber_richtungserhaltend,state_drift,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.213964,0.731934,0.091084,0.93776,0.219416,0.721946,0.0,1.0,0.007489,0.999552,0.002534,0.999949,0.166666,0.818182,0.108971,0.913244,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_1ull+dio_04kx: schwache Verwandtschaft im Bedeutungsraum.
dio_17ao,dio_1nvu,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.160771,0.828653,0.129115,0.882327,0.31959,0.550326,0.0,1.0,0.024549,0.995202,0.007843,0.999508,0.0,1.0,0.109405,0.912612,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_17ao+dio_1nvu: schwache Verwandtschaft im Bedeutungsraum.
dio_17ao,dio_1t1w,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.182727,0.789196,0.132526,0.876805,0.284124,0.607603,0.0,1.0,0.018436,0.997288,0.01037,0.99914,0.0,1.0,0.110516,0.910988,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_17ao+dio_1t1w: schwache Verwandtschaft im Bedeutungsraum.
dio_1hs5,dio_04kx,4,2,sinnnah_variantenfaehig,zeitfragil_aber_richtungserhaltend,state_drift,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.259492,0.649905,0.090683,0.938274,0.233522,0.696252,0.0,1.0,0.009958,0.999207,0.002994,0.999928,0.083333,0.947369,0.116885,0.901473,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_1hs5+dio_04kx: schwache Verwandtschaft im Bedeutungsraum.
dio_1215,dio_1ldo,2,2,sinnnah_variantenfaehig,,state_missing,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.135431,0.872042,0.055247,0.976164,0.213231,0.733277,0.0,1.0,0.012084,0.998833,0.011396,0.998962,0.75,0.181818,0.117849,0.900003,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_1215+dio_1ldo: schwache Verwandtschaft im Bedeutungsraum.
dio_0ic5,dio_1noq,2,2,,sinnnah_variantenfaehig,state_missing,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.151171,0.845437,0.031788,0.991981,0.241897,0.681147,0.0,1.0,0.00931,0.999307,0.002826,0.999936,0.75,0.181818,0.118831,0.898499,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_0ic5+dio_1noq: schwache Verwandtschaft im Bedeutungsraum.
dio_0s84,dio_1jba,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.299873,0.581601,0.145612,0.854976,0.126822,0.885999,0.0,1.0,0.015901,0.997981,0.007814,0.999512,0.0,1.0,0.122074,0.893482,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_0s84+dio_1jba: schwache Verwandtschaft im Bedeutungsraum.
dio_1hs5,dio_1ff0,4,2,sinnnah_variantenfaehig,,state_missing,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.179471,0.795116,0.089145,0.940225,0.163014,0.824682,0.0,1.0,0.00309,0.999924,0.002172,0.999962,0.666667,0.219512,0.122853,0.892265,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_1hs5+dio_1ff0: schwache Verwandtschaft im Bedeutungsraum.
dio_1aqj,dio_1bwy,2,2,sinnnah_variantenfaehig,sinnnah_variantenfaehig,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.301785,0.578505,0.139506,0.86528,0.103759,0.920703,0.0,1.0,0.012955,0.998659,0.008683,0.999397,0.083334,0.947368,0.123079,0.891911,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_1aqj+dio_1bwy: schwache Verwandtschaft im Bedeutungsraum.
dio_067m,dio_1215,2,2,sinnnah_variantenfaehig,sinnnah_variantenfaehig,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.192552,0.771242,0.14017,0.864168,0.364361,0.484949,0.0,1.0,0.019459,0.99698,0.009074,0.999342,0.0,1.0,0.124223,0.890114,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_067m+dio_1215: schwache Verwandtschaft im Bedeutungsraum.
dio_05k3,dio_1xfw,4,2,sinnnah_variantenfaehig,sinnnah_variantenfaehig,same_state,observation_tone,focus_tone,state_drift,WAIT,WAIT,same_state,0.141025,0.862735,0.131035,0.879229,0.24788,0.670441,0.0,1.0,0.044341,0.984515,0.012211,0.998809,0.416667,0.418605,0.124604,0.889514,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_05k3+dio_1xfw: schwache Verwandtschaft im Bedeutungsraum.
dio_17ao,dio_1ldo,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.184371,0.7862,0.132365,0.877066,0.412953,0.422969,0.0,1.0,0.02415,0.995356,0.007418,0.99956,0.0,1.0,0.126898,0.885877,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_17ao+dio_1ldo: schwache Verwandtschaft im Bedeutungsraum.
dio_1ull,dio_1ff0,4,2,sinnnah_variantenfaehig,,state_missing,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.155677,0.837604,0.103026,0.921732,0.167797,0.816162,0.0,1.0,0.014523,0.998316,0.005042,0.999797,0.75,0.181818,0.1276,0.884756,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_1ull+dio_1ff0: schwache Verwandtschaft im Bedeutungsraum.
dio_0s84,dio_12dn,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.290017,0.597772,0.217514,0.725427,0.104461,0.919712,0.0,1.0,0.001347,0.999985,0.005788,0.999732,0.0,1.0,0.130644,0.879861,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_0s84+dio_12dn: schwache Verwandtschaft im Bedeutungsraum.
dio_1nvu,dio_1rv1,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.223432,0.714605,0.22466,0.712363,0.173529,0.805868,0.0,1.0,0.063247,0.968991,0.02119,0.996421,0.0,1.0,0.134422,0.873702,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_1nvu+dio_1rv1: schwache Verwandtschaft im Bedeutungsraum.
dio_067m,dio_1mrs,2,2,sinnnah_variantenfaehig,sinnnah_variantenfaehig,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.196231,0.764494,0.149358,0.848563,0.423115,0.411148,0.0,1.0,0.028285,0.99364,0.008357,0.999442,0.0,1.0,0.135357,0.872165,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_067m+dio_1mrs: schwache Verwandtschaft im Bedeutungsraum.
dio_1bwy,dio_1xfw,2,2,sinnnah_variantenfaehig,sinnnah_variantenfaehig,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.292508,0.593652,0.230604,0.701545,0.080892,0.950256,0.0,1.0,0.003471,0.999904,0.006682,0.999643,0.083334,0.947368,0.136662,0.87001,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_1bwy+dio_1xfw: schwache Verwandtschaft im Bedeutungsraum.
dio_1ekt,dio_1aqj,4,2,sinnnah_variantenfaehig,sinnnah_variantenfaehig,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.311658,0.562733,0.111287,0.909853,0.086241,0.943841,0.0,1.0,0.013164,0.998616,0.005124,0.99979,0.416666,0.418605,0.136883,0.869644,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_1ekt+dio_1aqj: schwache Verwandtschaft im Bedeutungsraum.
dio_05k3,dio_12dn,4,2,sinnnah_variantenfaehig,,state_missing,observation_tone,focus_tone,state_drift,WAIT,WAIT,same_state,0.137686,0.868311,0.129848,0.881147,0.236413,0.691024,0.0,1.0,0.043553,0.985052,0.011945,0.99886,0.666667,0.219512,0.137034,0.869394,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_05k3+dio_12dn: schwache Verwandtschaft im Bedeutungsraum.
dio_1ldo,dio_1rv1,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.250279,0.666171,0.22141,0.718298,0.147918,0.851037,0.0,1.0,0.063648,0.968609,0.023596,0.995566,0.0,1.0,0.137326,0.86891,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_1ldo+dio_1rv1: schwache Verwandtschaft im Bedeutungsraum.
dio_19mp,dio_0s84,4,2,sinnnah_variantenfaehig,,state_missing,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.185873,0.783459,0.118818,0.89852,0.150603,0.846417,0.0,1.0,0.024573,0.995193,0.007977,0.999491,0.75,0.181818,0.1379,0.867956,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_19mp+dio_0s84: schwache Verwandtschaft im Bedeutungsraum.
dio_1rv1,dio_1t1w,2,2,,,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.208825,0.741366,0.237652,0.688787,0.205287,0.747863,0.0,1.0,0.06936,0.96294,0.020032,0.9968,0.0,1.0,0.138349,0.86721,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_1rv1+dio_1t1w: schwache Verwandtschaft im Bedeutungsraum.
dio_1ull,dio_0ic5,4,2,sinnnah_variantenfaehig,,state_missing,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.205713,0.747081,0.080662,0.950525,0.214996,0.73004,0.0,1.0,0.004089,0.999866,0.001539,0.999981,0.75,0.181818,0.138612,0.866772,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_1ull+dio_0ic5: schwache Verwandtschaft im Bedeutungsraum.
dio_05k3,dio_15gs,4,2,sinnnah_variantenfaehig,sinnnah_variantenfaehig,same_state,observation_tone,observation_tone,same_state,WAIT,WAIT,same_state,0.218898,0.722892,0.174288,0.804499,0.240659,0.683371,0.0,1.0,0.019908,0.996839,0.016062,0.99794,0.25,0.666666,0.13883,0.866408,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_05k3+dio_15gs: schwache Verwandtschaft im Bedeutungsraum.
dio_1ekt,dio_1xfw,4,2,sinnnah_variantenfaehig,sinnnah_variantenfaehig,same_state,focus_tone,focus_tone,same_state,WAIT,WAIT,same_state,0.238394,0.68745,0.183645,0.787523,0.148595,0.849875,0.0,1.0,0.003239,0.999916,0.00319,0.999919,0.416666,0.418605,0.141156,0.862514,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_1ekt+dio_1xfw: schwache Verwandtschaft im Bedeutungsraum.
dio_12dn,dio_14c1,2,2,,,same_state,focus_tone,observation_tone,state_drift,WAIT,WAIT,same_state,0.2263,0.709374,0.160732,0.828721,0.391771,0.448859,0.0,1.0,0.034189,0.990735,0.022014,0.996138,0.0,1.0,0.143233,0.859013,True,False,False,False,False,False,False,False,weak_meaning_kinship,dio_12dn+dio_14c1: schwache Verwandtschaft im Bedeutungsraum.
