neighbor_state,pair_count,family_count,families,max_meaning_similarity,avg_meaning_similarity,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
passive_same_meaning_island,360,163,dio_002s|dio_01ug|dio_023r|dio_02cr|dio_03r6|dio_03yz|dio_04kx|dio_05c5|dio_05k3|dio_06e2|dio_06rg|dio_06v3|dio_0710|dio_07bp|dio_07kj|dio_07wz|dio_085n|dio_088b|dio_095l|dio_09a8|dio_09dp|dio_09ed|dio_09u3|dio_0a0v|dio_0a6g|dio_0a9m|dio_0bhg|dio_0bm2|dio_0bzr|dio_0chc|dio_0d5i|dio_0fa9|dio_0fs6|dio_0fvj|dio_0g9z|dio_0gh3|dio_0gmg|dio_0h67|dio_0hd3|dio_0hsr|dio_0ic5|dio_0irs|dio_0jhl|dio_0jpo|dio_0kjn|dio_0ksa|dio_0lci|dio_0liz|dio_0n61|dio_0nwm|dio_0p55|dio_0pl4|dio_0pni|dio_0q71|dio_0q96|dio_0r6d|dio_0rwq|dio_0s84|dio_0sg3|dio_0t27|dio_0t5z|dio_0t8k|dio_0u8f|dio_0ug0|dio_0uzt|dio_0v77|dio_0vh7|dio_0wnz|dio_0wsp|dio_0x0x|dio_0x52|dio_0xo2|dio_0xt4|dio_1001|dio_108f|dio_11bp|dio_11ex|dio_11i7|dio_1215|dio_12dn|dio_12fo|dio_12k8|dio_12tp|dio_12xn|dio_13c2|dio_13p1|dio_140n|dio_14c1|dio_14eb|dio_151h|dio_1534|dio_157f|dio_15e5|dio_15gs|dio_15lu|dio_15s8|dio_168n|dio_16mu|dio_16qb|dio_171b|dio_17se|dio_17xt|dio_18vh|dio_18zc|dio_1935|dio_19bg|dio_19mp|dio_1a0t|dio_1a3i|dio_1am3|dio_1b8t|dio_1bmi|dio_1bo9|dio_1bwy|dio_1c08|dio_1c1b|dio_1ckq|dio_1fdl|dio_1gol|dio_1gv7|dio_1hjm|dio_1hs5|dio_1hse|dio_1hzg|dio_1jba|dio_1jgc|dio_1k4r|dio_1k5p|dio_1k9b|dio_1ka9|dio_1kf1|dio_1kg8|dio_1lno|dio_1lp1|dio_1mhq|dio_1mrs|dio_1mvf|dio_1mxa|dio_1n5f|dio_1n7v|dio_1nu7|dio_1nvu|dio_1nxp|dio_1pel|dio_1puj|dio_1qpi|dio_1s87|dio_1t1w|dio_1t2d|dio_1tln|dio_1tsz|dio_1uf1|dio_1ull|dio_1vg2|dio_1vnw|dio_1wxr|dio_1xfw|dio_1xpi|dio_1xvd|dio_1xvh|dio_1yc2|dio_1yff|dio_1yuk,0.999926,0.993502,True,False,False,False,False,False,False,False
