neighbor_state,pair_count,family_count,families,max_meaning_similarity,avg_meaning_similarity,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
passive_same_meaning_island,120,140,dio_002s|dio_00fq|dio_00mq|dio_01sj|dio_01w7|dio_02s2|dio_03yz|dio_05k3|dio_06e2|dio_06oz|dio_07bo|dio_095l|dio_09u3|dio_09xu|dio_0b1z|dio_0bde|dio_0bkt|dio_0bm2|dio_0cyg|dio_0fsw|dio_0g9z|dio_0h3x|dio_0hd3|dio_0ia8|dio_0j6l|dio_0jfb|dio_0jjr|dio_0jpo|dio_0jr8|dio_0jx1|dio_0l9d|dio_0lx3|dio_0lxp|dio_0mod|dio_0mtm|dio_0n61|dio_0nyz|dio_0o3g|dio_0o73|dio_0oah|dio_0p4k|dio_0p55|dio_0r5x|dio_0rur|dio_0rwa|dio_0t1p|dio_0ui7|dio_0us2|dio_0uxe|dio_0uzt|dio_0v3a|dio_0vu0|dio_0w16|dio_0w94|dio_0wnz|dio_0x52|dio_0xkp|dio_0xn0|dio_0z2v|dio_1001|dio_105u|dio_106w|dio_11bp|dio_11f5|dio_11vr|dio_11xf|dio_1215|dio_12dn|dio_12im|dio_130c|dio_13cn|dio_13di|dio_13ek|dio_13hp|dio_13p1|dio_140n|dio_14eb|dio_14iy|dio_14ls|dio_14w8|dio_15lu|dio_15r6|dio_168n|dio_16qb|dio_16ry|dio_17qa|dio_17se|dio_17ud|dio_17xt|dio_1958|dio_19b6|dio_19mp|dio_19rg|dio_19uu|dio_1a3i|dio_1b8t|dio_1d3k|dio_1del|dio_1eas|dio_1ebv|dio_1f2s|dio_1f9y|dio_1fbp|dio_1ffn|dio_1gyr|dio_1hjm|dio_1i05|dio_1ing|dio_1k59|dio_1ka9|dio_1ldu|dio_1lg2|dio_1lno|dio_1m6t|dio_1mdw|dio_1mhq|dio_1mrs|dio_1nuj|dio_1nvu|dio_1o2b|dio_1ocs|dio_1og2|dio_1omn|dio_1pen|dio_1pvx|dio_1qt4|dio_1r1o|dio_1szd|dio_1t1w|dio_1t9x|dio_1tj7|dio_1uf1|dio_1ull|dio_1vg2|dio_1vz0|dio_1wx6|dio_1x64|dio_1xfl|dio_1yai|dio_1yff,0.999984,0.999365,True,False,False,False,False,False,False,False
