trade,current_equity,pnl_netto,pnl_tp,pnl_sl
1,99.42860442354886,-0.5713955764511397,0.0,-0.5713955764511397
2,98.72697208213529,-1.2730279178647146,0.0,-1.2730279178647146
3,97.621006212825,-2.3789937871750126,0.0,-2.3789937871750126
4,98.5951460151794,-1.4048539848206008,0.9741398023544119,-2.3789937871750126
5,99.807735623438,-0.19226437656199735,2.1867294106130153,-2.3789937871750126
6,99.36042243706004,-0.6395775629399592,2.1867294106130153,-2.8263069735529744
7,100.68279755617296,0.682797556172958,3.5091045297259322,-2.8263069735529744
8,100.24293328008685,0.24293328008684045,3.5091045297259322,-3.266171249639092
9,99.61089248056427,-0.3891075194357312,3.5091045297259322,-3.8982120491616636
10,99.09096024704029,-0.909039752959714,3.5091045297259322,-4.418144282685646
11,98.63960668845687,-1.3603933115431404,3.5091045297259322,-4.869497841269073
12,98.19089878819504,-1.8091012118049625,3.5091045297259322,-5.318205741530895
13,99.42530911616777,-0.5746908838322347,4.74351485769866,-5.318205741530895
14,98.98960443977137,-1.0103955602286279,4.74351485769866,-5.753910417927289
15,100.28289103538859,0.2828910353885905,6.036801453315878,-5.753910417927289
16,99.81903716141105,-0.18096283858894896,6.036801453315878,-6.217764291904828
17,99.36520107536101,-0.63479892463899,6.036801453315878,-6.671600377954869
18,98.90969100947154,-1.0903089905284575,6.036801453315878,-7.1271104438443365
19,98.34638991058442,-1.653610089415574,6.036801453315878,-7.690411542731453
20,97.52545526347564,-2.4745447365243605,6.036801453315878,-8.51134618984024
21,97.08567010600456,-2.9143298939954443,6.036801453315878,-8.951131347311323
22,98.25337882821835,-1.746621171781658,7.2045101755296646,-8.951131347311323
23,97.6615685268788,-2.3384314731212066,7.2045101755296646,-9.54294164865087
24,97.09091555057294,-2.909084449427052,7.2045101755296646,-10.113594624956717
25,98.56624095112826,-1.433759048871731,8.679835576084987,-10.113594624956717
26,97.94775967293484,-2.052240327065163,8.679835576084987,-10.732075903150148
27,99.2862069061155,-0.7137930938844979,10.018282809265651,-10.732075903150148
28,98.81987705404893,-1.180122945951071,10.018282809265651,-11.198405755216722
29,98.03824287466814,-1.9617571253318613,10.018282809265651,-11.980039934597512
30,97.53036120528365,-2.469638794716346,10.018282809265651,-12.487921603981997
31,97.0928566561962,-2.9071433438037957,10.018282809265651,-12.925426153069447
32,98.2820725979468,-1.7179274020532014,11.207498751016246,-12.925426153069447
33,97.63320795970185,-2.3667920402981473,11.207498751016246,-13.574290791314393
34,97.12208883682881,-2.8779111631711976,11.207498751016246,-14.085409914187444
35,96.26632162719372,-3.7336783728062786,11.207498751016246,-14.941177123822525
36,95.75192715692033,-4.248072843079663,11.207498751016246,-15.45557159409591
37,95.21597009818305,-4.7840299018169485,11.207498751016246,-15.991528652833194
38,96.57002358131898,-3.4299764186810178,12.561552234152176,-15.991528652833194
39,96.03084218976838,-3.9691578102316285,12.561552234152176,-16.530710044383806
40,95.39326334386958,-4.606736656130421,12.561552234152176,-17.168288890282597
41,94.60328928994497,-5.396710710055032,12.561552234152176,-17.958262944207206
42,94.15540241404295,-5.844597585957054,12.561552234152176,-18.406149820109228
43,93.65541300972284,-6.3445869902771665,12.561552234152176,-18.906139224429342
44,93.1067120844241,-6.893287915575898,12.561552234152176,-19.454840149728074
45,92.630441775266,-7.369558224734009,12.561552234152176,-19.931110458886184
46,93.97065403112929,-6.029345968870708,13.901764490015477,-19.931110458886184
47,91.5196851954427,-8.4803148045573,13.901764490015477,-22.382079294572776
48,90.86905306923843,-9.130946930761567,13.901764490015477,-23.032711420777044
49,92.31496630028076,-7.685033699719245,15.3476777210578,-23.032711420777044
50,91.8518902593108,-8.148109740689186,15.3476777210578,-23.495787461746986
51,90.82892979074313,-9.171070209256875,15.3476777210578,-24.518747930314674
52,90.17266438803105,-9.827335611968952,15.3476777210578,-25.17501333302675
53,91.6230707214614,-8.376929278538599,16.79808405448815,-25.17501333302675
54,92.95205751126998,-7.047942488730014,18.127070844296735,-25.17501333302675
55,92.42424145497021,-7.575758545029783,18.127070844296735,-25.70282938932652
56,93.92752874047191,-6.072471259528083,19.630358129798434,-25.70282938932652
57,93.41590760698836,-6.584092393011647,19.630358129798434,-26.214450522810086
58,94.57811817793475,-5.421881822065252,20.79256870074483,-26.214450522810086
59,95.75543994181909,-4.244560058180912,21.96989046462917,-26.214450522810086
60,97.02973923562249,-2.9702607643775116,23.244189758432572,-26.214450522810086
61,96.44404976209006,-3.5559502379099452,23.244189758432572,-26.80013999634252
62,97.66520388030652,-2.334796119693474,24.465343876649044,-26.80013999634252
63,97.17652775454609,-2.823472245453911,24.465343876649044,-27.288816122102958
64,96.22037323431339,-3.779626765686621,24.465343876649044,-28.244970642335666
65,95.74388176697433,-4.2561182330256795,24.465343876649044,-28.721462109674725
66,95.26809849770882,-4.731901502291184,24.465343876649044,-29.19724537894023
67,94.70628100166552,-5.293718998334486,24.465343876649044,-29.759062874983535
68,94.21790118216005,-5.78209881783995,24.465343876649044,-30.247442694489
69,93.73587994752454,-6.264120052475467,24.465343876649044,-30.729463929124517
70,95.27913347652564,-4.720866523474359,26.00859740565015,-30.729463929124517
71,94.59095378826382,-5.409046211736186,26.00859740565015,-31.417643617386343
72,93.73907890244045,-6.260921097559547,26.00859740565015,-32.2695185032097
73,93.10981821863848,-6.890181781361516,26.00859740565015,-32.89877918701167
74,92.522772364403,-7.477227635597002,26.00859740565015,-33.48582504124715
75,92.04003912679264,-7.959960873207367,26.00859740565015,-33.968558278857515
76,91.54112999840072,-8.45887000159928,26.00859740565015,-34.46746740724943
