symbol_family,field,count,min,max,range,avg,stability,passive_only,influences_action
dio_0cgn,sehen_form_stability,6,1.0,1.0,0.0,1.0,stable,True,False
dio_0cgn,hoeren_energy_tone,6,0.055143,0.055644,0.000501,0.05531,stable,True,False
dio_0cgn,fuehlen_mcm_coherence,6,0.98442,0.98456,0.00014,0.984513,stable,True,False
dio_0cgn,fuehlen_mcm_tension,6,0.063445,0.067689,0.004244,0.06486,stable,True,False
dio_0cgn,reflection_context_carry,6,0.177343,0.317162,0.139819,0.266324,variant,True,False
dio_0cgn,reflection_context_strain,6,0.219029,0.271658,0.052629,0.23755,soft_variant,True,False
dio_0cgn,reflection_context_alignment,6,0.826733,0.94352,0.116787,0.89685,variant,True,False
