timestamp;tick;open;high;low;close;area_profile_id;area_profile_state;area_price_low;area_price_high;area_price_mid;area_multisensory_coherence;area_attention_need;area_felt_depth;area_overcoupling_risk;sensory_sync;sensory_desync_pressure;visual_hearing_fit;visual_felt_fit;hearing_felt_fit;temporal_visual_fit;multisensory_binding_state;visual_object;visual_label;visual_side;visual_score;hearing_tone;hearing_loudness;hearing_frequency_hz;temporal_score;felt_depth;profile_role
1767453300000000;33;131.60000000;131.60000000;131.44000000;131.57000000;ap_48ff5388e9;coherent_multisensory_area;131.44000000;131.60000000;131.57000000;0.323074;0.291140;0.232444;0.212466;0.623011;0.306121;0.465046;0.938587;0.403632;0.962270;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.293858;clear_tone;0.951033;5188.9575;0.256127;0.232444;perception_only
1767453900000000;35;131.64000000;131.69000000;131.61000000;131.69000000;ap_8c9242d071;coherent_multisensory_area;131.61000000;131.69000000;131.69000000;0.412991;0.312925;0.348995;0.221965;0.666532;0.275728;0.546528;0.945195;0.491723;0.854030;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.403800;clear_tone;1.000000;6027.9480;0.257830;0.348995;perception_only
1767455400000000;40;131.68000000;131.71000000;131.64000000;131.69000000;ap_8c9242d071;coherent_multisensory_area;131.64000000;131.71000000;131.69000000;0.414542;0.257535;0.341900;0.191355;0.762610;0.173349;0.784463;0.943705;0.728168;0.857958;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.398196;clear_tone;0.642748;2781.5628;0.256154;0.341900;perception_only
1767455700000000;41;131.70000000;131.70000000;131.23000000;131.47000000;ap_76dd324b02;coherent_multisensory_area;131.23000000;131.70000000;131.47000000;0.306428;0.302336;0.225221;0.228719;0.618598;0.310577;0.481936;0.932507;0.414443;0.963165;bound_multisensory_area;break_object;unformed_visual_background;lower_area;0.292714;clear_tone;0.925382;4967.6963;0.255879;0.225221;perception_only
1767456000000000;42;131.48000000;131.77000000;131.47000000;131.76000000;ap_e64b33ae0e;coherent_multisensory_area;131.47000000;131.77000000;131.76000000;0.459752;0.314749;0.450757;0.258435;0.712711;0.244803;0.595724;0.995216;0.600508;0.809855;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.445973;bright_tone;1.000000;6872.2948;0.255828;0.450757;perception_only
1767476100000000;43;132.58000000;132.75000000;132.53000000;132.72000000;ap_79917b936d;coherent_multisensory_area;132.53000000;132.75000000;132.72000000;0.489698;0.325246;0.472828;0.224990;0.724065;0.220993;0.616086;0.998843;0.614929;0.780745;bound_multisensory_area;trend_object;unformed_visual_background;upper_area;0.473985;clear_tone;1.000000;5977.6405;0.254729;0.472828;perception_only
1767477900000000;44;132.60000000;132.84000000;132.59000000;132.84000000;ap_dd898ce882;coherent_multisensory_area;132.59000000;132.84000000;132.84000000;0.509695;0.354304;0.547026;0.270692;0.733301;0.227436;0.654915;0.957103;0.697812;0.753658;bound_multisensory_area;trend_object;forming_visual_object;upper_area;0.504129;bright_tone;1.000000;7093.3744;0.257787;0.547026;perception_only
1767479700000000;45;133.02000000;133.99000000;133.02000000;133.35000000;ap_2c1de53326;coherent_multisensory_area;133.02000000;133.99000000;133.35000000;0.393520;0.315964;0.388166;0.265083;0.674183;0.272105;0.530595;0.999709;0.530303;0.868260;bound_multisensory_area;break_object;unformed_visual_background;center_area;0.388457;clear_tone;1.000000;5980.4927;0.256718;0.388166;perception_only
1767480000000000;46;133.34000000;133.40000000;133.02000000;133.11000000;ap_204b751ed2;coherent_multisensory_area;133.02000000;133.40000000;133.11000000;0.414093;0.304020;0.345374;0.221299;0.667924;0.279293;0.555564;0.930513;0.486077;0.842291;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.414860;clear_tone;1.000000;5873.3354;0.257152;0.345374;perception_only
1767482400000000;49;133.47000000;133.76000000;133.47000000;133.60000000;ap_8fd5de97fe;coherent_multisensory_area;133.47000000;133.76000000;133.60000000;0.473776;0.325230;0.471794;0.225026;0.737417;0.203396;0.661161;0.989668;0.671493;0.798932;bound_multisensory_area;range_object;unformed_visual_background;upper_area;0.461462;clear_tone;0.910463;4840.6917;0.260394;0.471794;perception_only
1767482700000000;50;133.60000000;133.76000000;133.57000000;133.65000000;ap_e9cadba7d9;coherent_multisensory_area;133.57000000;133.76000000;133.65000000;0.482517;0.313470;0.479106;0.216749;0.785205;0.154430;0.782510;0.991113;0.791398;0.791188;bound_multisensory_area;range_object;unformed_visual_background;upper_area;0.470219;clear_tone;0.749383;3550.3359;0.261407;0.479106;perception_only
1767483000000000;51;133.64000000;133.70000000;133.48000000;133.50000000;ap_57635e09ce;coherent_multisensory_area;133.48000000;133.70000000;133.50000000;0.475654;0.342488;0.446598;0.233207;0.709174;0.240025;0.625627;0.964116;0.589743;0.779570;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.482482;clear_tone;1.000000;6062.9208;0.262051;0.446598;perception_only
1767485100000000;52;133.69000000;134.97000000;133.66000000;134.35000000;ap_e65a1c404f;coherent_multisensory_area;133.66000000;134.97000000;134.35000000;0.405591;0.331179;0.412326;0.261020;0.674623;0.267376;0.536093;0.982188;0.553905;0.866738;bound_multisensory_area;trend_object;unformed_visual_background;upper_area;0.394514;clear_tone;1.000000;5937.4498;0.261252;0.412326;perception_only
1767485700000000;54;134.56000000;134.64000000;134.17000000;134.29000000;ap_d593422a30;coherent_multisensory_area;134.17000000;134.64000000;134.29000000;0.437147;0.309204;0.402692;0.222372;0.694034;0.248161;0.550343;0.992249;0.542592;0.851155;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.410443;clear_tone;1.000000;5817.7200;0.261597;0.402692;perception_only
1767486000000000;55;134.28000000;134.46000000;134.14000000;134.46000000;ap_25d78b025e;coherent_multisensory_area;134.14000000;134.46000000;134.46000000;0.479996;0.333752;0.481740;0.241550;0.718718;0.230250;0.609888;0.984406;0.625482;0.795160;bound_multisensory_area;trend_object;unformed_visual_background;upper_area;0.466146;clear_tone;1.000000;6114.8151;0.261307;0.481740;perception_only
1767486300000000;56;134.45000000;134.46000000;133.91000000;133.93000000;ap_bcd2a77f4b;coherent_multisensory_area;133.91000000;134.46000000;133.93000000;0.459083;0.320527;0.393907;0.242071;0.695907;0.267121;0.617388;0.927744;0.545132;0.794407;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.466162;bright_tone;1.000000;7207.7823;0.260570;0.393907;perception_only
1767486600000000;57;133.94000000;134.38000000;133.94000000;134.32000000;ap_0e705cb088;coherent_multisensory_area;133.94000000;134.38000000;134.32000000;0.490656;0.321552;0.486716;0.248549;0.728560;0.229476;0.621773;0.986040;0.635733;0.786983;bound_multisensory_area;compression_object;unformed_visual_background;center_area;0.472756;bright_tone;1.000000;6742.5363;0.259739;0.486716;perception_only
1767486900000000;58;134.32000000;134.33000000;134.08000000;134.09000000;ap_3bff3739d8;coherent_multisensory_area;134.08000000;134.33000000;134.09000000;0.455302;0.316628;0.406434;0.241428;0.698610;0.259128;0.603002;0.952901;0.555903;0.805465;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.453533;bright_tone;1.000000;6820.3107;0.258997;0.406434;perception_only
1767487200000000;59;134.09000000;134.19000000;133.84000000;134.08000000;ap_d723de5841;coherent_multisensory_area;133.84000000;134.19000000;134.08000000;0.370866;0.264136;0.299142;0.201612;0.728677;0.204904;0.690909;0.960001;0.650909;0.918996;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.339141;clear_tone;0.692563;3131.8918;0.258137;0.299142;perception_only
1767487500000000;60;134.08000000;134.36000000;133.92000000;134.27000000;ap_92a87e0f63;coherent_multisensory_area;133.92000000;134.36000000;134.27000000;0.398819;0.308471;0.377648;0.225488;0.680418;0.253413;0.531434;0.986279;0.545155;0.894077;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.363926;clear_tone;0.956265;5234.5252;0.258004;0.377648;perception_only
1767487800000000;61;134.27000000;134.58000000;134.14000000;134.57000000;ap_d87490581e;coherent_multisensory_area;134.14000000;134.58000000;134.57000000;0.487558;0.352028;0.533507;0.263931;0.716566;0.235832;0.624214;0.944024;0.680190;0.781069;bound_multisensory_area;compression_object;unformed_visual_background;upper_area;0.477531;clear_tone;1.000000;6417.0653;0.258600;0.533507;perception_only
1767488100000000;62;134.57000000;134.85000000;134.56000000;134.57000000;ap_d87490581e;coherent_multisensory_area;134.56000000;134.85000000;134.57000000;0.421002;0.350502;0.460051;0.254016;0.674129;0.261476;0.545095;0.948099;0.596996;0.850373;bound_multisensory_area;range_object;unformed_visual_background;upper_area;0.408150;clear_tone;1.000000;5635.2209;0.258523;0.460051;perception_only
1767488400000000;63;134.57000000;134.70000000;134.25000000;134.70000000;ap_4119e37c11;coherent_multisensory_area;134.25000000;134.70000000;134.70000000;0.439030;0.350620;0.499705;0.268016;0.682735;0.259342;0.566935;0.925392;0.641544;0.833804;bound_multisensory_area;compression_object;unformed_visual_background;upper_area;0.425097;clear_tone;1.000000;5957.2529;0.258900;0.499705;perception_only
1767491100000000;64;133.70000000;133.82000000;133.43000000;133.59000000;ap_8baa3a70e2;coherent_multisensory_area;133.43000000;133.82000000;133.59000000;0.335632;0.248416;0.227058;0.195788;0.691420;0.244715;0.632331;0.921354;0.553684;0.953591;bound_multisensory_area;compression_object;unformed_visual_background;lower_area;0.305705;clear_tone;0.728773;3396.2682;0.259296;0.227058;perception_only
1767491400000000;65;133.60000000;133.83000000;133.57000000;133.82000000;ap_915633998f;coherent_multisensory_area;133.57000000;133.83000000;133.82000000;0.456717;0.322793;0.382330;0.231357;0.689278;0.270415;0.621691;0.909227;0.530918;0.787845;bound_multisensory_area;range_object;unformed_visual_background;lower_area;0.473103;bright_tone;1.000000;6674.1393;0.260948;0.382330;perception_only
1767491700000000;66;133.82000000;134.00000000;133.82000000;133.96000000;ap_384552668f;coherent_multisensory_area;133.82000000;134.00000000;133.96000000;0.452721;0.329957;0.364211;0.215453;0.677534;0.274848;0.622203;0.886608;0.508810;0.783690;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.477603;clear_tone;1.000000;6194.3770;0.261293;0.364211;perception_only
1767492600000000;69;133.84000000;133.85000000;133.66000000;133.68000000;ap_df39708e6a;coherent_multisensory_area;133.66000000;133.85000000;133.68000000;0.471735;0.327450;0.387914;0.217405;0.692926;0.264032;0.637064;0.898183;0.535247;0.771754;bound_multisensory_area;compression_object;forming_visual_object;lower_area;0.489731;clear_tone;1.000000;6497.6718;0.261485;0.387914;perception_only
1767496500000000;70;134.22000000;134.23000000;133.99000000;134.15000000;ap_6398a2be15;coherent_multisensory_area;133.99000000;134.23000000;134.15000000;0.370305;0.279447;0.267291;0.199327;0.667435;0.271204;0.577665;0.911024;0.488689;0.907589;bound_multisensory_area;range_object;unformed_visual_background;upper_area;0.356267;clear_tone;0.879529;4581.3114;0.263856;0.267291;perception_only
1767497100000000;72;134.10000000;134.18000000;133.92000000;133.99000000;ap_bb577eed3d;coherent_multisensory_area;133.92000000;134.18000000;133.99000000;0.391004;0.284338;0.298194;0.200405;0.685891;0.253231;0.617788;0.916577;0.534365;0.883238;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.381618;clear_tone;0.858439;4407.5804;0.264856;0.298194;perception_only
1767498000000000;75;134.04000000;134.25000000;134.03000000;134.19000000;ap_0b04023584;coherent_multisensory_area;134.03000000;134.25000000;134.19000000;0.403770;0.305135;0.314622;0.209269;0.656441;0.287525;0.538530;0.916304;0.454833;0.864388;bound_multisensory_area;compression_object;unformed_visual_background;upper_area;0.398319;clear_tone;1.000000;5838.8895;0.262707;0.314622;perception_only
1767501600000000;77;134.58000000;134.58000000;134.42000000;134.49000000;ap_c7cd6a3ced;coherent_multisensory_area;134.42000000;134.58000000;134.49000000;0.443399;0.297977;0.374513;0.199864;0.702814;0.237696;0.630963;0.935827;0.566789;0.823699;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.438687;clear_tone;0.921034;4930.5566;0.262386;0.374513;perception_only
1767507900000000;78;134.71000000;134.71000000;134.42000000;134.42000000;ap_9b22855c90;coherent_multisensory_area;134.42000000;134.71000000;134.42000000;0.422631;0.323200;0.344245;0.247782;0.670726;0.291357;0.585647;0.909874;0.495521;0.832466;bound_multisensory_area;compression_object;unformed_visual_background;lower_area;0.434371;bright_tone;1.000000;7222.0398;0.266837;0.344245;perception_only
1767508200000000;79;134.41000000;134.59000000;134.30000000;134.36000000;ap_ec20a180bc;coherent_multisensory_area;134.30000000;134.59000000;134.36000000;0.342809;0.265327;0.242431;0.204632;0.673174;0.264084;0.588756;0.922122;0.510878;0.945693;bound_multisensory_area;range_object;unformed_visual_background;lower_area;0.320309;clear_tone;0.812277;4036.2123;0.266001;0.242431;perception_only
1767508500000000;80;134.35000000;134.45000000;134.28000000;134.28000000;ap_9d202acc36;coherent_multisensory_area;134.28000000;134.45000000;134.28000000;0.340235;0.301129;0.253115;0.227531;0.621025;0.318858;0.470497;0.922921;0.393418;0.935245;bound_multisensory_area;compression_object;unformed_visual_background;lower_area;0.330194;clear_tone;1.000000;5845.2245;0.265439;0.253115;perception_only
1767509100000000;82;133.89000000;134.07000000;133.70000000;133.78000000;ap_af44a5e585;coherent_multisensory_area;133.70000000;134.07000000;133.78000000;0.414420;0.363341;0.494711;0.268302;0.700269;0.227624;0.650848;0.907490;0.743358;0.860876;bound_multisensory_area;break_object;unformed_visual_background;lower_area;0.402201;clear_tone;0.840609;4262.6808;0.263077;0.494711;perception_only
1767509400000000;83;133.78000000;133.99000000;133.78000000;133.97000000;ap_574683a4c0;coherent_multisensory_area;133.78000000;133.99000000;133.97000000;0.424294;0.326053;0.434372;0.267657;0.685179;0.266554;0.548653;0.965061;0.583592;0.862685;bound_multisensory_area;compression_object;unformed_visual_background;lower_area;0.399433;bright_tone;1.000000;6776.7059;0.262117;0.434372;perception_only
1767509700000000;84;133.98000000;133.98000000;133.74000000;133.76000000;ap_6b14504532;coherent_multisensory_area;133.74000000;133.98000000;133.76000000;0.454069;0.390489;0.533858;0.298123;0.689378;0.259722;0.603348;0.919860;0.683488;0.807542;bound_multisensory_area;contact_object;unformed_visual_background;lower_area;0.453718;bright_tone;1.000000;6849.4439;0.261260;0.533858;perception_only
1767510000000000;85;133.76000000;133.95000000;133.66000000;133.84000000;ap_5bef291635;coherent_multisensory_area;133.66000000;133.95000000;133.84000000;0.434267;0.299492;0.470811;0.236430;0.758036;0.177247;0.747132;0.937180;0.809953;0.852101;bound_multisensory_area;compression_object;unformed_visual_background;lower_area;0.407990;clear_tone;0.710756;3263.7106;0.260091;0.470811;perception_only
1767510300000000;86;133.83000000;133.97000000;133.75000000;133.91000000;ap_5e6e604cfd;coherent_multisensory_area;133.75000000;133.97000000;133.91000000;0.427591;0.298723;0.438389;0.232037;0.729392;0.206762;0.662999;0.963209;0.699790;0.858171;bound_multisensory_area;range_object;unformed_visual_background;lower_area;0.401598;clear_tone;0.822364;4116.3021;0.259769;0.438389;perception_only
1767513900000000;89;133.30000000;133.56000000;133.29000000;133.53000000;ap_aa8d84ba76;coherent_multisensory_area;133.29000000;133.56000000;133.53000000;0.495637;0.333400;0.500327;0.253540;0.730833;0.226448;0.635016;0.986557;0.648459;0.775200;bound_multisensory_area;compression_object;unformed_visual_background;lower_area;0.486883;bright_tone;1.000000;6606.4756;0.262083;0.500327;perception_only
1767514200000000;90;133.53000000;133.60000000;133.45000000;133.51000000;ap_a58808bcad;coherent_multisensory_area;133.45000000;133.60000000;133.51000000;0.454689;0.265921;0.442190;0.209088;0.826826;0.111944;0.887615;0.991362;0.896253;0.829058;bound_multisensory_area;range_object;unformed_visual_background;lower_area;0.433552;low_tone;0.544410;2137.2467;0.262610;0.442190;perception_only
1767514500000000;91;133.51000000;133.71000000;133.41000000;133.59000000;ap_b5c6ae2440;coherent_multisensory_area;133.41000000;133.71000000;133.59000000;0.425181;0.271641;0.396469;0.213656;0.769375;0.167910;0.743055;0.998806;0.744250;0.867826;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.395275;clear_tone;0.698311;3173.3161;0.263102;0.396469;perception_only
1767514800000000;92;133.59000000;133.70000000;133.46000000;133.48000000;ap_80231e33fd;coherent_multisensory_area;133.46000000;133.70000000;133.48000000;0.402677;0.342367;0.425299;0.251572;0.663961;0.269039;0.519855;0.957174;0.562681;0.880813;bound_multisensory_area;range_object;unformed_visual_background;lower_area;0.382473;clear_tone;1.000000;5660.2774;0.263286;0.425299;perception_only
1767515100000000;93;133.48000000;133.52000000;133.28000000;133.49000000;ap_9285f33b35;coherent_multisensory_area;133.28000000;133.52000000;133.49000000;0.414008;0.335530;0.415296;0.239720;0.700064;0.232025;0.604939;0.984425;0.620514;0.863152;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.399721;clear_tone;0.902600;4774.2504;0.262873;0.415296;perception_only
1767539100000000;95;135.07000000;135.19000000;134.97000000;135.10000000;ap_1cf3e78dc3;coherent_multisensory_area;134.97000000;135.19000000;135.10000000;0.501575;0.286202;0.487156;0.196803;0.841273;0.097222;0.909729;0.994773;0.914956;0.780561;bound_multisensory_area;trend_object;unformed_visual_background;upper_area;0.481929;clear_tone;0.582578;2379.6945;0.262490;0.487156;perception_only
1767540900000000;96;135.05000000;135.15000000;134.72000000;134.77000000;ap_31f30aebcd;coherent_multisensory_area;134.72000000;135.15000000;134.77000000;0.367246;0.316378;0.272428;0.232495;0.633472;0.313595;0.511006;0.907694;0.418700;0.901520;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.364734;clear_tone;1.000000;6369.2852;0.266254;0.272428;perception_only
