source,tick,timestamp_ms,symbol,symbol_family,action,raw_action,outcome_event,best_action_training,mini_temporal_state,mini_neuro_dominant_tone,reflection_context_state,reward,observation_learning_pressure,sehen_form_flow,sehen_form_stability,sehen_form_change,hoeren_energy_tone,hoeren_energy_shift,fuehlen_mcm_coherence,fuehlen_mcm_tension,fuehlen_mcm_asymmetry,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_1,7,1767562100000000,dio_0ic5er6,dio_0ic5,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,observation_tone,reflection_context_unloaded,0.0,0.218907,0.044641,-1.0,0.596166,-0.034092,-0.066313,-0.209546,0.128454,0.154816,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_2,7,1767562100000000,dio_0ic5er6,dio_0ic5,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,observation_tone,reflection_context_unloaded,0.0,0.218907,0.044641,-1.0,0.596166,-0.034092,-0.066313,-0.209546,0.128454,0.154816,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_1,12,1767553600000000,dio_0qymuz6,dio_0qym,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.327778,0.0,0.0,1.0,-0.378987,-0.909091,0.293884,0.319175,0.058182,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_2,12,1767553600000000,dio_0qymuz6,dio_0qym,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.327778,0.0,0.0,1.0,-0.378987,-0.909091,0.293884,0.319175,0.058182,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_1,8,1767562400000000,dio_0s84lnj,dio_0s84,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.4449,0.544167,0.0,0.173334,-0.014832,-0.013369,0.395847,0.262513,0.34366,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_2,8,1767562400000000,dio_0s84lnj,dio_0s84,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.4449,0.544167,0.0,0.173334,-0.014832,-0.013369,0.395847,0.262513,0.34366,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_1,1,1767550300000000,dio_0x52rrz,dio_0x52,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.538898,0.072186,1.0,0.144372,0.070582,0.242424,0.980237,0.083062,0.123558,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_2,1,1767550300000000,dio_0x52rrz,dio_0x52,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.538898,0.072186,1.0,0.144372,0.070582,0.242424,0.980237,0.083062,0.123558,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_1,16,1767554800000000,dio_1215ovx,dio_1215,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.579292,0.655293,1.0,0.182108,0.383958,0.054745,0.892492,0.465623,0.421619,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_2,16,1767554800000000,dio_1215ovx,dio_1215,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.579292,0.655293,1.0,0.182108,0.383958,0.054745,0.892492,0.465623,0.421619,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_1,11,1767563300000000,dio_12dnns3,dio_12dn,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.407381,-0.345689,0.0,-0.395484,0.110496,0.070225,0.369061,0.254875,-0.274457,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_2,11,1767563300000000,dio_12dnns3,dio_12dn,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.407381,-0.345689,0.0,-0.395484,0.110496,0.070225,0.369061,0.254875,-0.274457,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_1,3,1767560900000000,dio_14c1zmg,dio_14c1,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,observation_tone,reflection_context_unloaded,0.0,0.321225,-0.277611,-0.333333,-0.538736,0.365332,0.59893,0.097707,0.356234,-0.164973,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_2,3,1767560900000000,dio_14c1zmg,dio_14c1,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,observation_tone,reflection_context_unloaded,0.0,0.321225,-0.277611,-0.333333,-0.538736,0.365332,0.59893,0.097707,0.356234,-0.164973,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_1,3,1767550900000000,dio_15gsl67,dio_15gs,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,observation_tone,reflection_context_unloaded,0.0,0.318623,-0.288745,-0.333333,-0.527793,0.41146,0.723404,0.084791,0.378533,-0.143686,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_2,3,1767550900000000,dio_15gsl67,dio_15gs,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,observation_tone,reflection_context_unloaded,0.0,0.318623,-0.288745,-0.333333,-0.527793,0.41146,0.723404,0.084791,0.378533,-0.143686,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_1,15,1767564500000000,dio_17aodmp,dio_17ao,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.63297,0.987455,1.0,0.039131,0.26619,0.571956,0.925467,0.532792,0.676757,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_2,15,1767564500000000,dio_17aodmp,dio_17ao,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.63297,0.987455,1.0,0.039131,0.26619,0.571956,0.925467,0.532792,0.676757,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_1,9,1767552700000000,dio_19mpp0p,dio_19mp,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.433069,0.601604,0.0,-0.636854,-0.103193,-0.234604,0.371106,0.397911,0.137132,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_2,9,1767552700000000,dio_19mpp0p,dio_19mp,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.433069,0.601604,0.0,-0.636854,-0.103193,-0.234604,0.371106,0.397911,0.137132,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_1,9,1767562700000000,dio_19mpp0p,dio_19mp,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.431111,0.573317,0.0,-0.588542,-0.09978,-0.221239,0.372062,0.376867,0.13556,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_2,9,1767562700000000,dio_19mpp0p,dio_19mp,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.431111,0.573317,0.0,-0.588542,-0.09978,-0.221239,0.372062,0.376867,0.13556,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_1,6,1767551800000000,dio_1aqjtv9,dio_1aqj,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.41372,-0.433247,0.0,0.933281,0.019383,0.184136,0.394573,0.33943,0.018197,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_2,6,1767551800000000,dio_1aqjtv9,dio_1aqj,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.41372,-0.433247,0.0,0.933281,0.019383,0.184136,0.394573,0.33943,0.018197,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_1,8,1767552400000000,dio_1bwys3u,dio_1bwy,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.450861,0.583614,0.0,0.161897,-0.003998,0.0,0.39888,0.272701,0.365679,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_2,8,1767552400000000,dio_1bwys3u,dio_1bwy,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.450861,0.583614,0.0,0.161897,-0.003998,0.0,0.39888,0.272701,0.365679,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_1,14,1767554200000000,dio_1ektc46,dio_1ekt,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.425268,0.452398,0.0,-0.139913,-0.118815,0.1341,0.366732,0.262296,0.246583,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_2,14,1767554200000000,dio_1ektc46,dio_1ekt,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.425268,0.452398,0.0,-0.139913,-0.118815,0.1341,0.366732,0.262296,0.246583,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_1,14,1767564200000000,dio_1ektc46,dio_1ekt,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.430306,0.486055,0.0,-0.162408,-0.101913,0.148699,0.371464,0.272932,0.262953,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_2,14,1767564200000000,dio_1ektc46,dio_1ekt,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.430306,0.486055,0.0,-0.162408,-0.101913,0.148699,0.371464,0.272932,0.262953,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_1,13,1767563900000000,dio_1ff06cr,dio_1ff0,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,observation_tone,reflection_context_unloaded,0.0,0.232866,0.189154,-1.0,0.07867,-0.202039,0.233813,-0.256571,0.176888,0.171569,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_2,13,1767563900000000,dio_1ff06cr,dio_1ff0,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,observation_tone,reflection_context_unloaded,0.0,0.232866,0.189154,-1.0,0.07867,-0.202039,0.233813,-0.256571,0.176888,0.171569,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_1,10,1767553000000000,dio_1hs5sz6,dio_1hs5,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,observation_tone,reflection_context_unloaded,0.0,0.22284,0.128756,-1.0,-0.694837,0.076494,0.283286,-0.221418,0.197379,-0.038,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_2,10,1767553000000000,dio_1hs5sz6,dio_1hs5,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,observation_tone,reflection_context_unloaded,0.0,0.22284,0.128756,-1.0,-0.694837,0.076494,0.283286,-0.221418,0.197379,-0.038,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_1,10,1767563000000000,dio_1hs5sz6,dio_1hs5,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,observation_tone,reflection_context_unloaded,0.0,0.222348,0.123183,-1.0,-0.706063,0.071732,0.284091,-0.220085,0.194834,-0.043654,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_2,10,1767563000000000,dio_1hs5sz6,dio_1hs5,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,observation_tone,reflection_context_unloaded,0.0,0.222348,0.123183,-1.0,-0.706063,0.071732,0.284091,-0.220085,0.194834,-0.043654,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_1,6,1767561800000000,dio_1jbaunv,dio_1jba,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.417723,-0.460881,0.0,0.876792,0.026012,0.19943,0.392717,0.344782,-0.007777,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_2,6,1767561800000000,dio_1jbaunv,dio_1jba,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.417723,-0.460881,0.0,0.876792,0.026012,0.19943,0.392717,0.344782,-0.007777,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_1,18,1767565400000000,dio_1ldozlb,dio_1ldo,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.634482,0.869527,1.0,-0.094906,0.079991,-0.067751,0.977603,0.413982,0.450607,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_2,18,1767565400000000,dio_1ldozlb,dio_1ldo,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.634482,0.869527,1.0,-0.094906,0.079991,-0.067751,0.977603,0.413982,0.450607,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_1,18,1767555400000000,dio_1lnolaa,dio_1lno,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.639168,0.908567,1.0,-0.135464,0.069474,-0.106101,0.980547,0.432452,0.455066,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_2,18,1767555400000000,dio_1lnolaa,dio_1lno,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.639168,0.908567,1.0,-0.135464,0.069474,-0.106101,0.980547,0.432452,0.455066,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_1,17,1767555100000000,dio_1mrsgr3,dio_1mrs,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.615093,0.793096,1.0,0.030086,0.209484,0.0,0.941344,0.425898,0.451354,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_2,17,1767555100000000,dio_1mrsgr3,dio_1mrs,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.615093,0.793096,1.0,0.030086,0.209484,0.0,0.941344,0.425898,0.451354,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_1,13,1767553900000000,dio_1noq62o,dio_1noq,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,observation_tone,reflection_context_unloaded,0.0,0.228409,0.161305,-1.0,0.082622,-0.213477,0.238095,-0.259774,0.170628,0.157779,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_2,13,1767553900000000,dio_1noq62o,dio_1noq,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,observation_tone,reflection_context_unloaded,0.0,0.228409,0.161305,-1.0,0.082622,-0.213477,0.238095,-0.259774,0.170628,0.157779,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_1,17,1767565100000000,dio_1nvu10y,dio_1nvu,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.610033,0.748503,1.0,0.059817,0.198965,0.0,0.94429,0.407508,0.433518,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_2,17,1767565100000000,dio_1nvu10y,dio_1nvu,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.610033,0.748503,1.0,0.059817,0.198965,0.0,0.94429,0.407508,0.433518,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_1,12,1767563600000000,dio_1r1gnnh,dio_1r1g,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.333483,0.033333,0.0,1.0,-0.360021,-0.887097,0.299194,0.325209,0.081247,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_2,12,1767563600000000,dio_1r1gnnh,dio_1r1g,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.333483,0.033333,0.0,1.0,-0.360021,-0.887097,0.299194,0.325209,0.081247,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_1,1,1767560300000000,dio_1rv13no,dio_1rv1,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.540187,0.077731,1.0,0.155462,0.060862,0.208955,0.982959,0.083083,0.122631,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_2,1,1767560300000000,dio_1rv13no,dio_1rv1,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.540187,0.077731,1.0,0.155462,0.060862,0.208955,0.982959,0.083083,0.122631,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_1,16,1767564800000000,dio_1t1wbqf,dio_1t1w,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.577762,0.616297,1.0,0.163963,0.354057,0.091575,0.900864,0.433783,0.402792,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_2,16,1767564800000000,dio_1t1wbqf,dio_1t1w,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.577762,0.616297,1.0,0.163963,0.354057,0.091575,0.900864,0.433783,0.402792,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_1,5,1767561500000000,dio_1tszbgb,dio_1tsz,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.62276,-0.754047,1.0,0.22082,0.025084,-0.450161,0.992977,0.362566,-0.459302,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_2,5,1767561500000000,dio_1tszbgb,dio_1tsz,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.62276,-0.754047,1.0,0.22082,0.025084,-0.450161,0.992977,0.362566,-0.459302,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_1,2,1767550600000000,dio_1ull2yv,dio_1ull,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,observation_tone,reflection_context_unloaded,0.0,0.215145,-0.016658,-1.0,-0.321831,0.10837,0.190909,-0.230344,0.104005,-0.048386,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_2,2,1767550600000000,dio_1ull2yv,dio_1ull,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,observation_tone,reflection_context_unloaded,0.0,0.215145,-0.016658,-1.0,-0.321831,0.10837,0.190909,-0.230344,0.104005,-0.048386,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_1,2,1767560600000000,dio_1ull2yv,dio_1ull,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,observation_tone,reflection_context_unloaded,0.0,0.212676,-0.005552,-1.0,-0.321796,0.120959,0.238938,-0.233868,0.104622,-0.032553,True,False,False,False,False,False,False,False
dio_mini_variant_probe26_fresh_20260606/dio_mini_lauf_2,2,1767560600000000,dio_1ull2yv,dio_1ull,WAIT,WAIT,NO_TRADE,SHORT,temporal_first_contact,observation_tone,reflection_context_unloaded,0.0,0.212676,-0.005552,-1.0,-0.321796,0.120959,0.238938,-0.233868,0.104622,-0.032553,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_1,11,1767553300000000,dio_1xfw0oi,dio_1xfw,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.408177,-0.345585,0.0,-0.395374,0.101606,0.05618,0.37155,0.25108,-0.277181,True,False,False,False,False,False,False,False
dio_mini_repro_fresh_probe25_20260606/dio_mini_lauf_2,11,1767553300000000,dio_1xfw0oi,dio_1xfw,WAIT,WAIT,NO_TRADE,LONG,temporal_first_contact,focus_tone,reflection_context_unloaded,0.0,0.408177,-0.345585,0.0,-0.395374,0.101606,0.05618,0.37155,0.25108,-0.277181,True,False,False,False,False,False,False,False
