neighbor_state,pair_count,family_count,families,max_meaning_similarity,avg_meaning_similarity,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
passive_same_meaning_island,360,224,dio_000f|dio_005b|dio_00by|dio_00mi|dio_00x2|dio_020m|dio_021j|dio_02ju|dio_02nj|dio_048k|dio_04ek|dio_04is|dio_04ui|dio_04v2|dio_04yv|dio_058j|dio_059n|dio_05bh|dio_05ce|dio_05g5|dio_05s8|dio_06gw|dio_06oq|dio_06rl|dio_06z8|dio_08f8|dio_090n|dio_0930|dio_09lg|dio_09xr|dio_0a7l|dio_0aa1|dio_0afo|dio_0ah3|dio_0ap6|dio_0arh|dio_0b1j|dio_0b44|dio_0bb4|dio_0bhk|dio_0bux|dio_0byk|dio_0c7j|dio_0cip|dio_0d19|dio_0d2y|dio_0d6d|dio_0e6t|dio_0e8y|dio_0ec1|dio_0evw|dio_0fip|dio_0fmr|dio_0gp9|dio_0gqd|dio_0gx7|dio_0h5v|dio_0hfg|dio_0hvo|dio_0i79|dio_0ik2|dio_0ims|dio_0iom|dio_0ivr|dio_0j7e|dio_0jds|dio_0jhq|dio_0jik|dio_0jvf|dio_0k5e|dio_0kvi|dio_0lbg|dio_0lhb|dio_0ll6|dio_0lsl|dio_0m7z|dio_0m9r|dio_0ma9|dio_0mj0|dio_0mni|dio_0mr9|dio_0nff|dio_0nzd|dio_0oqr|dio_0p65|dio_0pcm|dio_0qfg|dio_0qgk|dio_0qif|dio_0qwv|dio_0rar|dio_0skq|dio_0tfu|dio_0tkr|dio_0tsr|dio_0tyz|dio_0u94|dio_0uig|dio_0unl|dio_0uxj|dio_0v3b|dio_0v6x|dio_0vaa|dio_0vsh|dio_0vt3|dio_0vuv|dio_0w5n|dio_0ww9|dio_0xcb|dio_0xq8|dio_0xs8|dio_0xvw|dio_0xwj|dio_0y91|dio_0yez|dio_0yfk|dio_0yqx|dio_0yxr|dio_0zn1|dio_0zzk|dio_10jm|dio_10q2|dio_112y|dio_11nx|dio_11ts|dio_12ay|dio_12hh|dio_12lr|dio_12x7|dio_1386|dio_13le|dio_14ix|dio_14k8|dio_14la|dio_14mq|dio_14mx|dio_14r5|dio_14sg|dio_14z4|dio_15rj|dio_15sa|dio_15uo|dio_15y3|dio_16i3|dio_16m3|dio_16qx|dio_16ss|dio_17c5|dio_17ne|dio_17pp|dio_18f7|dio_18vh|dio_19b1|dio_19fi|dio_19ih|dio_1aog|dio_1bd0|dio_1bvz|dio_1cs4|dio_1d2c|dio_1db2|dio_1dfg|dio_1dvl|dio_1e0b|dio_1eey|dio_1etx|dio_1evj|dio_1fr1|dio_1frv|dio_1fzn|dio_1g11|dio_1gcz|dio_1hvd|dio_1i67|dio_1idy|dio_1ipn|dio_1j5a|dio_1k0g|dio_1km5|dio_1kxj|dio_1l1a|dio_1lj9|dio_1m31|dio_1mhr|dio_1nt1|dio_1o13|dio_1o1w|dio_1ouq|dio_1p0t|dio_1pih|dio_1pn5|dio_1pul|dio_1q11|dio_1r7g|dio_1rct|dio_1riq|dio_1rl5|dio_1rlf|dio_1s03|dio_1s14|dio_1sbp|dio_1ssh|dio_1t2r|dio_1t4c|dio_1tfr|dio_1tle|dio_1tpj|dio_1u20|dio_1u6n|dio_1uat|dio_1ul0|dio_1v8k|dio_1vcq|dio_1vje|dio_1vq3|dio_1w42|dio_1wc6|dio_1wdh|dio_1xe5|dio_1xjn|dio_1xp5|dio_1xyx|dio_1y5n|dio_1ykd,0.999991,0.997367,True,False,False,False,False,False,False,False
