extension_family,extension_found,container_island_id,container_members,base_members,center_members,attached_base_members,extension_degree,base_degree_map,extension_state,extension_reading,passive_only,controlled_dataset_scope,long_run_claim,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_0325,True,dio_semantic_island_1,dio_0325|dio_10qz|dio_114i|dio_1ytc,dio_10qz|dio_114i|dio_1ytc,dio_10qz,dio_1ytc,1,dio_10qz:2|dio_114i:1|dio_1ytc:2,periphery_extension_shifts_center_tension,Neue Spur koppelt an einen Randpartner und macht diesen zentrumsnaeher; offene 0-Form wird zum Multi-Center-Feld.,True,True,False,False,False,False,False,False,False,False
