run,tick,timestamp_ms,symbol,symbol_family,action,raw_action,outcome_event,reward,event_reward,contact_state,inner_state,memory_trust,memory_caution,memory_trust_minus_caution,memory_action_count,consequence_effect,sehen_form_flow,sehen_form_stability,hoeren_energy_tone,fuehlen_mcm_coherence,fuehlen_mcm_tension,inner_sentence,source_file,passive_only
153,1,1767600300000000,dio_1u7v0v3,dio_1u7v,SHORT,SHORT,TP,1.0,1.0,real_contact_carried,inner_consequence_carried,0.804257,0.0,0.804257,15,tp_trust_visible,0.032622,1.0,0.039728,0.988876,0.040826,"dio_1u7v: DIO sieht eine innen getragene Konsequenzspur; Kontakt=real_contact_carried, Aktion=SHORT, Event=TP, trust=0.804257, caution=0.000000.",debug\dio_mini_tp_sl_followup_probe18\dio_mini_lauf_153\episodes.csv,1
153,6,1767601800000000,dio_0arws0q,dio_0arw,LONG,LONG,TP,1.0,1.0,real_contact_carried,inner_consequence_carried,1.0,0.0,1.0,14,tp_trust_visible,-0.447325,0.0,-0.00536,0.398499,0.275533,"dio_0arw: DIO sieht eine innen getragene Konsequenzspur; Kontakt=real_contact_carried, Aktion=LONG, Event=TP, trust=1.000000, caution=0.000000.",debug\dio_mini_tp_sl_followup_probe18\dio_mini_lauf_153\episodes.csv,1
153,11,1767603300000000,dio_14xcnvd,dio_14xc,WAIT,WAIT,NO_TRADE,0.0,0.0,observed_without_action,inner_consequence_quiet,0.0,0.0,0.0,22,no_trade_or_observation,0.822477,1.0,0.010545,0.997047,0.377032,dio_14xc: DIO sieht eine ruhige Beobachtungsspur; Kontakt=observed_without_action.,debug\dio_mini_tp_sl_followup_probe18\dio_mini_lauf_153\episodes.csv,1
153,12,1767603600000000,dio_1vpirj0,dio_1vpi,WAIT,LONG,NO_TRADE,0.0,0.0,held_impulse_without_action,inner_consequence_quiet,0.0,0.0,0.0,10,no_trade_or_observation,0.742634,1.0,-0.052832,0.985207,0.348372,dio_1vpi: DIO sieht eine ruhige Beobachtungsspur; Kontakt=held_impulse_without_action.,debug\dio_mini_tp_sl_followup_probe18\dio_mini_lauf_153\episodes.csv,1
153,13,1767603900000000,dio_00qb6xd,dio_00qb,WAIT,LONG,NO_TRADE,0.0,0.0,held_impulse_without_action,inner_consequence_quiet,0.0,0.0,0.0,9,no_trade_or_observation,0.402576,0.0,-0.078022,0.378154,0.299928,dio_00qb: DIO sieht eine ruhige Beobachtungsspur; Kontakt=held_impulse_without_action.,debug\dio_mini_tp_sl_followup_probe18\dio_mini_lauf_153\episodes.csv,1
153,14,1767604200000000,dio_0t0va9u,dio_0t0v,LONG,LONG,TP,1.0,1.0,real_contact_carried,inner_consequence_carried,0.658765,0.0,0.658765,9,tp_trust_visible,0.043335,-1.0,-0.093547,-0.226193,0.11288,"dio_0t0v: DIO sieht eine innen getragene Konsequenzspur; Kontakt=real_contact_carried, Aktion=LONG, Event=TP, trust=0.658765, caution=0.000000.",debug\dio_mini_tp_sl_followup_probe18\dio_mini_lauf_153\episodes.csv,1
154,1,1767600300000000,dio_1u7v0v3,dio_1u7v,SHORT,SHORT,TP,1.0,1.0,real_contact_carried,inner_consequence_carried,0.804257,0.0,0.804257,15,tp_trust_visible,0.032622,1.0,0.039728,0.988876,0.040826,"dio_1u7v: DIO sieht eine innen getragene Konsequenzspur; Kontakt=real_contact_carried, Aktion=SHORT, Event=TP, trust=0.804257, caution=0.000000.",debug\dio_mini_tp_sl_followup_probe18\dio_mini_lauf_154\episodes.csv,1
154,6,1767601800000000,dio_0arws0q,dio_0arw,LONG,LONG,TP,1.0,1.0,real_contact_carried,inner_consequence_carried,1.0,0.0,1.0,14,tp_trust_visible,-0.447325,0.0,-0.00536,0.398499,0.275533,"dio_0arw: DIO sieht eine innen getragene Konsequenzspur; Kontakt=real_contact_carried, Aktion=LONG, Event=TP, trust=1.000000, caution=0.000000.",debug\dio_mini_tp_sl_followup_probe18\dio_mini_lauf_154\episodes.csv,1
154,11,1767603300000000,dio_14xcnvd,dio_14xc,WAIT,LONG,NO_TRADE,0.0,0.0,held_impulse_without_action,inner_consequence_quiet,0.0,0.0,0.0,22,no_trade_or_observation,0.822477,1.0,0.010545,0.997047,0.377032,dio_14xc: DIO sieht eine ruhige Beobachtungsspur; Kontakt=held_impulse_without_action.,debug\dio_mini_tp_sl_followup_probe18\dio_mini_lauf_154\episodes.csv,1
154,12,1767603600000000,dio_1vpirj0,dio_1vpi,WAIT,LONG,NO_TRADE,0.0,0.0,held_impulse_without_action,inner_consequence_quiet,0.0,0.0,0.0,10,no_trade_or_observation,0.742634,1.0,-0.052832,0.985207,0.348372,dio_1vpi: DIO sieht eine ruhige Beobachtungsspur; Kontakt=held_impulse_without_action.,debug\dio_mini_tp_sl_followup_probe18\dio_mini_lauf_154\episodes.csv,1
154,13,1767603900000000,dio_00qb6xd,dio_00qb,WAIT,LONG,NO_TRADE,0.0,0.0,held_impulse_without_action,inner_consequence_quiet,0.0,0.0,0.0,9,no_trade_or_observation,0.402576,0.0,-0.078022,0.378154,0.299928,dio_00qb: DIO sieht eine ruhige Beobachtungsspur; Kontakt=held_impulse_without_action.,debug\dio_mini_tp_sl_followup_probe18\dio_mini_lauf_154\episodes.csv,1
154,14,1767604200000000,dio_0t0va9u,dio_0t0v,LONG,LONG,TP,1.0,1.0,real_contact_carried,inner_consequence_carried,0.658765,0.0,0.658765,9,tp_trust_visible,0.043335,-1.0,-0.093547,-0.226193,0.11288,"dio_0t0v: DIO sieht eine innen getragene Konsequenzspur; Kontakt=real_contact_carried, Aktion=LONG, Event=TP, trust=0.658765, caution=0.000000.",debug\dio_mini_tp_sl_followup_probe18\dio_mini_lauf_154\episodes.csv,1
155,1,1767600300000000,dio_1u7v0v3,dio_1u7v,SHORT,SHORT,TP,1.0,1.0,real_contact_carried,inner_consequence_carried,0.804257,0.0,0.804257,15,tp_trust_visible,0.032622,1.0,0.039728,0.988876,0.040826,"dio_1u7v: DIO sieht eine innen getragene Konsequenzspur; Kontakt=real_contact_carried, Aktion=SHORT, Event=TP, trust=0.804257, caution=0.000000.",debug\dio_mini_tp_sl_followup_probe18\dio_mini_lauf_155\episodes.csv,1
155,6,1767601800000000,dio_0arws0q,dio_0arw,LONG,LONG,TP,1.0,1.0,real_contact_carried,inner_consequence_carried,1.0,0.0,1.0,14,tp_trust_visible,-0.447325,0.0,-0.00536,0.398499,0.275533,"dio_0arw: DIO sieht eine innen getragene Konsequenzspur; Kontakt=real_contact_carried, Aktion=LONG, Event=TP, trust=1.000000, caution=0.000000.",debug\dio_mini_tp_sl_followup_probe18\dio_mini_lauf_155\episodes.csv,1
155,11,1767603300000000,dio_14xcnvd,dio_14xc,WAIT,LONG,NO_TRADE,0.0,0.0,held_impulse_without_action,inner_consequence_quiet,0.0,0.0,0.0,22,no_trade_or_observation,0.822477,1.0,0.010545,0.997047,0.377032,dio_14xc: DIO sieht eine ruhige Beobachtungsspur; Kontakt=held_impulse_without_action.,debug\dio_mini_tp_sl_followup_probe18\dio_mini_lauf_155\episodes.csv,1
155,12,1767603600000000,dio_1vpirj0,dio_1vpi,SHORT,SHORT,TP,1.0,1.0,real_contact_carried,inner_consequence_carried,0.356248,0.13202,0.224228,12,tp_trust_visible,0.742634,1.0,-0.052832,0.985207,0.348372,"dio_1vpi: DIO sieht eine innen getragene Konsequenzspur; Kontakt=real_contact_carried, Aktion=SHORT, Event=TP, trust=0.356248, caution=0.132020.",debug\dio_mini_tp_sl_followup_probe18\dio_mini_lauf_155\episodes.csv,1
155,17,1767605100000000,dio_02qut94,dio_02qu,LONG,LONG,TP,1.0,1.0,real_contact_carried,inner_consequence_carried,0.199251,0.0,0.199251,6,tp_trust_visible,0.291659,0.0,0.053713,0.38496,0.192154,"dio_02qu: DIO sieht eine innen getragene Konsequenzspur; Kontakt=real_contact_carried, Aktion=LONG, Event=TP, trust=0.199251, caution=0.000000.",debug\dio_mini_tp_sl_followup_probe18\dio_mini_lauf_155\episodes.csv,1
