text_island_symbol,anchor_exchange_state,left_inner_state,right_inner_state,score_delta,family_stability,anchor_families,added_families,removed_families,left_maturity_state,right_maturity_state,left_score,right_score,left_families,right_families,dio_anchor_exchange_sentence,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_text_10drzyv,lost_text_island,inner_foreign_boundary_space,absent,-0.34,0.0,,,dio_00by|dio_0qwv|dio_1kxj,new_unconfirmed_text_island,absent,0.34,0.0,dio_00by|dio_0qwv|dio_1kxj,,"dio_text_10drzyv: lost_text_island; anchor=-; added=-; removed=dio_00by|dio_0qwv|dio_1kxj; passiv, keine Handlung.",True,False,False,False,False,False,False,False
dio_text_10mf9y7,lost_text_island,inner_foreign_boundary_space,absent,-0.326666667,0.0,,,dio_1omr,new_unconfirmed_text_island,absent,0.326666667,0.0,dio_1omr,,"dio_text_10mf9y7: lost_text_island; anchor=-; added=-; removed=dio_1omr; passiv, keine Handlung.",True,False,False,False,False,False,False,False
dio_text_10tdlgu,same_family_basis,inner_unconfirmed_raw_space,inner_stable_recurrence_space,0.276172466,1.0,dio_1h6s,,,new_unconfirmed_text_island,stable_recurrent_text_island,0.206666667,0.482839133,dio_1h6s,dio_1h6s,"dio_text_10tdlgu: same_family_basis; anchor=dio_1h6s; added=-; removed=-; passiv, keine Handlung.",True,False,False,False,False,False,False,False
dio_text_10vzt25,new_text_island,absent,inner_drift_watch_space,0.310346067,0.0,,dio_0bde|dio_0z2v|dio_106w|dio_16ry|dio_1vz0,,absent,new_unconfirmed_text_island,0.0,0.310346067,,dio_0bde|dio_0z2v|dio_106w|dio_16ry|dio_1vz0,"dio_text_10vzt25: new_text_island; anchor=-; added=dio_0bde|dio_0z2v|dio_106w|dio_16ry|dio_1vz0; removed=-; passiv, keine Handlung.",True,False,False,False,False,False,False,False
dio_text_10zhe22,new_text_island,absent,inner_soft_variation_space,0.5004744,0.0,,dio_09u3|dio_0jfb|dio_0nyz|dio_0o3g|dio_0uzt|dio_1ldu|dio_1tj7,,absent,variant_resilient_text_island,0.0,0.5004744,,dio_09u3|dio_0jfb|dio_0nyz|dio_0o3g|dio_0uzt|dio_1ldu|dio_1tj7,"dio_text_10zhe22: new_text_island; anchor=-; added=dio_09u3|dio_0jfb|dio_0nyz|dio_0o3g|dio_0uzt|dio_1ldu|dio_1tj7; removed=-; passiv, keine Handlung.",True,False,False,False,False,False,False,False
dio_text_111fz7h,lost_text_island,inner_foreign_boundary_space,absent,-0.393333333,0.0,,,dio_08f8|dio_0d2y|dio_0hfg|dio_0hvo|dio_0ik2|dio_0k5e|dio_0mr9|dio_0w5n|dio_12lr|dio_19ih|dio_1uat,new_unconfirmed_text_island,absent,0.393333333,0.0,dio_08f8|dio_0d2y|dio_0hfg|dio_0hvo|dio_0ik2|dio_0k5e|dio_0mr9|dio_0w5n|dio_12lr|dio_19ih|dio_1uat,,"dio_text_111fz7h: lost_text_island; anchor=-; added=-; removed=dio_08f8|dio_0d2y|dio_0hfg|dio_0hvo|dio_0ik2|dio_0k5e|dio_0mr9|dio_0w5n|dio_12lr|dio_19ih|dio_1uat; passiv, keine Handlung.",True,False,False,False,False,False,False,False
dio_text_11h1ds3,lost_text_island,inner_stable_recurrence_space,absent,-0.476205333,0.0,,,dio_1a4k,stable_recurrent_text_island,absent,0.476205333,0.0,dio_1a4k,,"dio_text_11h1ds3: lost_text_island; anchor=-; added=-; removed=dio_1a4k; passiv, keine Handlung.",True,False,False,False,False,False,False,False
dio_text_11og9em,lost_text_island,inner_soft_variation_space,absent,-0.386344267,0.0,,,dio_1ull|dio_1wx6,variant_resilient_text_island,absent,0.386344267,0.0,dio_1ull|dio_1wx6,,"dio_text_11og9em: lost_text_island; anchor=-; added=-; removed=dio_1ull|dio_1wx6; passiv, keine Handlung.",True,False,False,False,False,False,False,False
dio_text_11omkek,lost_text_island,inner_unconfirmed_raw_space,absent,-0.206666667,0.0,,,dio_1ujh,new_unconfirmed_text_island,absent,0.206666667,0.0,dio_1ujh,,"dio_text_11omkek: lost_text_island; anchor=-; added=-; removed=dio_1ujh; passiv, keine Handlung.",True,False,False,False,False,False,False,False
dio_text_11p3chu,lost_text_island,inner_variation_bearing_space,absent,-0.759274762,0.0,,,dio_002s|dio_1001|dio_11bp|dio_15r6|dio_1hj5,variant_resilient_text_island,absent,0.759274762,0.0,dio_002s|dio_1001|dio_11bp|dio_15r6|dio_1hj5,,"dio_text_11p3chu: lost_text_island; anchor=-; added=-; removed=dio_002s|dio_1001|dio_11bp|dio_15r6|dio_1hj5; passiv, keine Handlung.",True,False,False,False,False,False,False,False
dio_text_11r0rs0,lost_text_island,inner_foreign_boundary_space,absent,-0.333333333,0.0,,,dio_05ce|dio_06gw,new_unconfirmed_text_island,absent,0.333333333,0.0,dio_05ce|dio_06gw,,"dio_text_11r0rs0: lost_text_island; anchor=-; added=-; removed=dio_05ce|dio_06gw; passiv, keine Handlung.",True,False,False,False,False,False,False,False
dio_text_11zj9f0,lost_text_island,inner_variation_bearing_space,absent,-0.717858933,0.0,,,dio_023r|dio_05nf|dio_06rg|dio_0gmg|dio_0j7z|dio_0mk6|dio_17ny|dio_17qa|dio_1gv9|dio_1k4r|dio_1k9b,variant_resilient_text_island,absent,0.717858933,0.0,dio_023r|dio_05nf|dio_06rg|dio_0gmg|dio_0j7z|dio_0mk6|dio_17ny|dio_17qa|dio_1gv9|dio_1k4r|dio_1k9b,,"dio_text_11zj9f0: lost_text_island; anchor=-; added=-; removed=dio_023r|dio_05nf|dio_06rg|dio_0gmg|dio_0j7z|dio_0mk6|dio_17ny|dio_17qa|dio_1gv9|dio_1k4r|dio_1k9b; passiv, keine Handlung.",True,False,False,False,False,False,False,False
dio_text_12390y,lost_text_island,inner_unconfirmed_raw_space,absent,-0.206666667,0.0,,,dio_067m,new_unconfirmed_text_island,absent,0.206666667,0.0,dio_067m,,"dio_text_12390y: lost_text_island; anchor=-; added=-; removed=dio_067m; passiv, keine Handlung.",True,False,False,False,False,False,False,False
dio_text_123xt6i,lost_text_island,inner_variation_bearing_space,absent,-0.650925333,0.0,,,dio_0lyl|dio_1a3i,variant_resilient_text_island,absent,0.650925333,0.0,dio_0lyl|dio_1a3i,,"dio_text_123xt6i: lost_text_island; anchor=-; added=-; removed=dio_0lyl|dio_1a3i; passiv, keine Handlung.",True,False,False,False,False,False,False,False
dio_text_12cwxbj,lost_text_island,inner_foreign_boundary_space,absent,-0.333333333,0.0,,,dio_0p65|dio_0unl,new_unconfirmed_text_island,absent,0.333333333,0.0,dio_0p65|dio_0unl,,"dio_text_12cwxbj: lost_text_island; anchor=-; added=-; removed=dio_0p65|dio_0unl; passiv, keine Handlung.",True,False,False,False,False,False,False,False
dio_text_12i41ij,new_text_island,absent,inner_soft_variation_space,0.393755467,0.0,,dio_02s2|dio_1o2b,,absent,variant_resilient_text_island,0.0,0.393755467,,dio_02s2|dio_1o2b,"dio_text_12i41ij: new_text_island; anchor=-; added=dio_02s2|dio_1o2b; removed=-; passiv, keine Handlung.",True,False,False,False,False,False,False,False
dio_text_12kcrab,lost_text_island,inner_foreign_boundary_space,absent,-0.326666667,0.0,,,dio_1uxs,new_unconfirmed_text_island,absent,0.326666667,0.0,dio_1uxs,,"dio_text_12kcrab: lost_text_island; anchor=-; added=-; removed=dio_1uxs; passiv, keine Handlung.",True,False,False,False,False,False,False,False
