symbol_family,field,count,min,max,range,avg,stability,passive_only,influences_action
dio_1gxl,sehen_form_stability,4,0.0,0.0,0.0,0.0,stable,True,False
dio_1gxl,hoeren_energy_tone,4,0.238293,0.239516,0.001223,0.238905,stable,True,False
dio_1gxl,fuehlen_mcm_coherence,4,0.332936,0.333278,0.000342,0.333107,stable,True,False
dio_1gxl,fuehlen_mcm_tension,4,0.293562,0.303039,0.009477,0.2983,stable,True,False
dio_1gxl,reflection_context_carry,4,0.250959,0.253141,0.002182,0.252046,stable,True,False
dio_1gxl,reflection_context_strain,4,0.2538,0.254689,0.000889,0.254243,stable,True,False
dio_1gxl,reflection_context_alignment,4,0.889015,0.891317,0.002302,0.890159,stable,True,False
