family,probe_count,seen_count,executed_count,reward_sum,probe_states,timeline_states,strongest_action_traces,passive_sentence
dio_0t0v,3,3,5,2.909977,probe18_first:seen_conflict -> probe18_repeat1:seen_unclear -> probe18_repeat2:seen_carried,-,LONG,dio_0t0v: wird in manchen Welten getragen und in anderen konflikthaft.
dio_1vpi,3,3,5,-1.712415,probe18_first:seen_conflict -> probe18_repeat1:seen_conflict -> probe18_repeat2:seen_unclear,-,SHORT,dio_1vpi: zeigt mindestens eine konflikthafte Weltbegegnung.
dio_0arw,3,3,9,12.463686,probe18_first:seen_carried -> probe18_repeat1:seen_carried -> probe18_repeat2:seen_carried,-,LONG,dio_0arw: wird ueber mehrere Welten getragen gelesen.
dio_1u7v,3,3,9,8.049528,probe18_first:seen_carried -> probe18_repeat1:seen_carried -> probe18_repeat2:seen_carried,-,SHORT,dio_1u7v: wird ueber mehrere Welten getragen gelesen.
dio_14xc,3,3,0,0.0,probe18_first:seen_unclear -> probe18_repeat1:seen_unclear -> probe18_repeat2:seen_unclear,-,LONG,"dio_14xc: bleibt gemischt/offen, reward_sum=0.000000."
