phase,phase_run,global_run,data_path,candles,episodes,trades,long_trades,short_trades,waits,total_reward,avg_reward,unique_symbols,avg_trade_readiness,max_trade_readiness,avg_associative_trade,max_associative_trade,avg_maturity_gap,max_maturity_gap,avg_mature_transfer,max_mature_transfer,avg_observation_trade_signal,max_observation_trade_signal,avg_observation_trade_readiness,max_observation_trade_readiness,observation_learning_events,avg_observation_learning_pressure,max_observation_learning_pressure,top_long_family,top_long_trust,top_short_family,top_short_trust
sensor_relation_probe4,1,64,data\kontrolliert_sensor_relation_probe4_2episoden_5m_SOLUSDT.csv,24,17,1,0,1,16,1.141064,0.067121,17,0.009085,0.068435,0.064069,0.072757,0.055241,0.067664,0.008829,0.064081,0.000529,0.006486,5.8e-05,0.000713,16,0.060574,0.069447,dio_1lam,1.0,dio_0t45,1.0
sensor_relation_probe4,2,65,data\kontrolliert_sensor_relation_probe4_2episoden_5m_SOLUSDT.csv,24,17,1,0,1,16,1.141064,0.067121,17,0.023624,0.188346,0.061552,0.067255,0.045169,0.056147,0.016383,0.065241,0.002977,0.006486,0.000327,0.000713,16,0.052658,0.060016,dio_1lam,1.0,dio_0t45,1.0
sensor_relation_probe4,3,66,data\kontrolliert_sensor_relation_probe4_2episoden_5m_SOLUSDT.csv,24,13,2,1,1,11,1.715282,0.131945,13,0.054973,0.347427,0.061823,0.068065,0.029208,0.053023,0.032616,0.065879,0.004379,0.006486,0.000482,0.000713,11,0.044018,0.054603,dio_1lam,1.0,dio_0t45,1.0
sensor_relation_probe4,4,67,data\kontrolliert_sensor_relation_probe4_2episoden_5m_SOLUSDT.csv,24,7,3,1,2,4,2.497534,0.356791,7,0.068386,0.158316,0.06293,0.069715,0.01184,0.036573,0.05109,0.069715,0.005632,0.008665,0.00062,0.000953,4,0.034898,0.042308,dio_1lam,1.0,dio_0t45,1.0
