direction_support_state,symbol_family,alignment_state,shift_state,left_text_island_symbol,right_text_island_symbol,score_delta,sensory_field_distance,left_episode_count,right_episode_count,episode_count_delta,left_dominant_best_action,right_dominant_best_action,left_dominant_observation_action,right_dominant_observation_action,left_avg_best_reward_training,right_avg_best_reward_training,best_reward_training_delta,left_avg_trade_readiness,right_avg_trade_readiness,trade_readiness_delta,left_best_action_counts,right_best_action_counts,left_observation_action_counts,right_observation_action_counts,left_avg_close_reward,right_avg_close_reward,close_reward_delta,left_world_labels,right_world_labels,left_temporal_state_counts,right_temporal_state_counts,left_neuro_tone_counts,right_neuro_tone_counts,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
same_sensory_field_same_direction_but_reife_kippt,dio_015b,same_sensory_field_visible,syntax_survives_raw,dio_text_iqfs7g,dio_text_iqfs7g,0.0,0.002596464,2,2,0,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.002735,0.0027355,5e-07,LONG:2,LONG:2,LONG:2,LONG:2,0.0,0.0,0.0,varianteH_repro_check_probe25:2,varianteI_weltkontakt_probe25:2,temporal_first_contact:2,temporal_first_contact:2,focus_tone:2,focus_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_01px,same_sensory_field_visible,syntax_survives_raw,dio_text_pktwcn,dio_text_pktwcn,0.0,0.004122194,2,2,0,SHORT,SHORT,SHORT,SHORT,1.0,1.0,0.0,0.0018685,0.0018705,2e-06,SHORT:2,SHORT:2,SHORT:2,SHORT:2,0.0,0.0,0.0,varianteH_repro_check_probe21:2,varianteI_weltkontakt_probe21:2,temporal_first_contact:2,temporal_first_contact:2,observation_tone:2,observation_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_01sj,same_sensory_field_visible,syntax_survives_raw,dio_text_l4qsr6,dio_text_l4qsr6,0.0,0.006559349,2,2,0,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.0038615,0.003862,5e-07,LONG:2,LONG:2,LONG:2,LONG:2,0.0,0.0,0.0,varianteH_repro_check_probe26:2,varianteI_weltkontakt_probe26:2,temporal_first_contact:2,temporal_first_contact:2,focus_tone:2,focus_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_01w7,same_sensory_field_visible,syntax_survives_raw,dio_text_149kk0l,dio_text_149kk0l,0.0,0.000312438,2,2,0,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.00409,0.0040785,-1.15e-05,LONG:2,LONG:2,LONG:2,LONG:2,0.0,0.0,0.0,varianteH_repro_check_probe26:2,varianteI_weltkontakt_probe26:2,temporal_first_contact:2,temporal_first_contact:2,focus_tone:2,focus_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_02rt,same_sensory_field_visible,syntax_survives_raw,dio_text_3ahgvi,dio_text_1k9bges,-0.006666666,0.000621363,6,6,0,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.0142235,0.014205667,-1.7833e-05,LONG:6,LONG:6,LONG:6,LONG:6,0.0,0.0,0.0,varianteH_repro_check_probe20:2|varianteH_repro_check_probe25:2|varianteH_repro_check_probe26:2,varianteI_weltkontakt_probe20:2|varianteI_weltkontakt_probe25:2|varianteI_weltkontakt_probe26:2,temporal_first_contact:6,temporal_first_contact:6,focus_tone:6,focus_tone:6,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_02y8,same_sensory_field_visible,syntax_survives_raw,dio_text_73ysj,dio_text_73ysj,0.0,0.003218026,2,2,0,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.0039155,0.0039165,1e-06,LONG:2,LONG:2,LONG:2,LONG:2,0.0,0.0,0.0,varianteH_repro_check_probe21:2,varianteI_weltkontakt_probe21:2,temporal_first_contact:2,temporal_first_contact:2,focus_tone:2,focus_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0325,same_sensory_field_visible,syntax_survives_raw,dio_text_1x39ndk,dio_text_1x39ndk,0.0,0.007182297,2,2,0,LONG,LONG,LONG,LONG,0.543478,0.542406,-0.001072,0.002292,0.00229,-2e-06,LONG:2,LONG:2,LONG:2,LONG:2,0.0,0.0,0.0,varianteH_repro_check_probe24:2,varianteI_weltkontakt_probe24:2,temporal_first_contact:2,temporal_first_contact:2,focus_tone:2,focus_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_03sc,same_sensory_field_visible,syntax_survives_raw,dio_text_anc9t7,dio_text_anc9t7,0.0,0.004703954,6,4,-2,SHORT,SHORT,SHORT,SHORT,1.0,1.0,0.0,0.006575167,0.0039625,-0.002612667,SHORT:6,SHORT:4,SHORT:6,SHORT:4,0.0,0.0,0.0,varianteH_repro_check_probe20:2|varianteH_repro_check_probe22:2|varianteH_repro_check_probe25:2,varianteI_weltkontakt_probe20:2|varianteI_weltkontakt_probe22:2,temporal_first_contact:6,temporal_first_contact:4,observation_tone:6,observation_tone:4,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_05cu,same_sensory_field_visible,syntax_survives_raw,dio_text_1basglz,dio_text_1basglz,0.0,0.005383985,2,2,0,LONG,LONG,LONG,LONG,0.526316,0.523466,-0.00285,0.001558,0.001548,-1e-05,LONG:2,LONG:2,LONG:2,LONG:2,0.0,0.0,0.0,varianteH_repro_check_probe23:2,varianteI_weltkontakt_probe23:2,temporal_first_contact:2,temporal_first_contact:2,focus_tone:2,focus_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_05e5,same_sensory_field_visible,syntax_survives_raw,dio_text_uo1fl9,dio_text_uo1fl9,0.0,0.004442191,2,2,0,SHORT,SHORT,SHORT,SHORT,1.0,1.0,0.0,0.003733,0.0037355,2.5e-06,SHORT:2,SHORT:2,SHORT:2,SHORT:2,0.0,0.0,0.0,varianteH_repro_check_probe24:2,varianteI_weltkontakt_probe24:2,temporal_first_contact:2,temporal_first_contact:2,focus_tone:2,focus_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_05ws,same_sensory_field_visible,syntax_survives_raw,dio_text_18ku4h1,dio_text_18ku4h1,0.0,0.008237551,12,10,-2,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.073984083,0.0409367,-0.033047383,LONG:12,LONG:10,-:4|LONG:8,-:2|LONG:8,0.253116667,0.1575498,-0.095566867,varianteH_repro_check_probe20:2|varianteH_repro_check_probe22:2|varianteH_repro_check_probe23:2|varianteH_repro_check_probe24:2|varianteH_repro_check_probe25:2|varianteH_repro_check_probe26:2,varianteI_weltkontakt_probe20:2|varianteI_weltkontakt_probe22:2|varianteI_weltkontakt_probe23:2|varianteI_weltkontakt_probe24:2|varianteI_weltkontakt_probe25:2,temporal_first_contact:12,temporal_first_contact:10,focus_tone:8|relief_tone:4,focus_tone:8|relief_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_05xk,same_sensory_field_visible,syntax_survives_raw,dio_text_1443oo6,dio_text_1443oo6,0.0,0.001928755,8,8,0,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.011302375,0.011329625,2.725e-05,LONG:8,LONG:8,LONG:8,LONG:8,0.0,0.0,0.0,varianteH_repro_check_probe20:2|varianteH_repro_check_probe22:2|varianteH_repro_check_probe25:2|varianteH_repro_check_probe26:2,varianteI_weltkontakt_probe20:2|varianteI_weltkontakt_probe22:2|varianteI_weltkontakt_probe25:2|varianteI_weltkontakt_probe26:2,temporal_first_contact:8,temporal_first_contact:8,observation_tone:8,observation_tone:8,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_065c,same_sensory_field_visible,syntax_survives_raw,dio_text_624m46,dio_text_624m46,0.0,0.00556569,2,2,0,SHORT,SHORT,SHORT,SHORT,0.493243,1.0,0.506757,0.0014305,0.0029105,0.00148,SHORT:2,SHORT:2,SHORT:2,SHORT:2,0.0,0.0,0.0,varianteH_repro_check_probe22:2,varianteI_weltkontakt_probe22:2,temporal_first_contact:2,temporal_first_contact:2,focus_tone:2,focus_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_06b8,same_sensory_field_visible,syntax_survives_raw,dio_text_1mdfmx0,dio_text_1mdfmx0,0.0,0.000630381,14,14,0,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.017971071,0.017956429,-1.4642e-05,LONG:14,LONG:14,LONG:14,LONG:14,0.0,0.0,0.0,varianteH_repro_check_probe20:2|varianteH_repro_check_probe21:4|varianteH_repro_check_probe22:2|varianteH_repro_check_probe24:2|varianteH_repro_check_probe25:2|varianteH_repro_check_probe26:2,varianteI_weltkontakt_probe20:2|varianteI_weltkontakt_probe21:4|varianteI_weltkontakt_probe22:2|varianteI_weltkontakt_probe24:2|varianteI_weltkontakt_probe25:2|varianteI_weltkontakt_probe26:2,temporal_far_return:2|temporal_first_contact:12,temporal_far_return:2|temporal_first_contact:12,observation_tone:14,observation_tone:14,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_06gy,same_sensory_field_visible,syntax_survives_raw,dio_text_49bo5i,dio_text_49bo5i,0.0,0.002293092,2,2,0,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.004275,0.0042825,7.5e-06,LONG:2,LONG:2,LONG:2,LONG:2,0.0,0.0,0.0,varianteH_repro_check_probe21:2,varianteI_weltkontakt_probe21:2,temporal_first_contact:2,temporal_first_contact:2,focus_tone:2,focus_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_06jl,same_sensory_field_visible,syntax_survives_raw,dio_text_8enqgg,dio_text_8enqgg,0.0,0.003042164,2,2,0,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.002818,0.002805,-1.3e-05,LONG:2,LONG:2,LONG:2,LONG:2,0.0,0.0,0.0,varianteH_repro_check_probe26:2,varianteI_weltkontakt_probe26:2,temporal_first_contact:2,temporal_first_contact:2,focus_tone:2,focus_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_07lp,same_sensory_field_visible,syntax_survives_raw,dio_text_zbbclx,dio_text_zbbclx,0.0,0.004745091,2,2,0,SHORT,SHORT,SHORT,SHORT,0.340647,0.338691,-0.001956,0.000999,0.0009975,-1.5e-06,SHORT:2,SHORT:2,SHORT:2,SHORT:2,0.0,0.0,0.0,varianteH_repro_check_probe21:2,varianteI_weltkontakt_probe21:2,temporal_first_contact:2,temporal_first_contact:2,focus_tone:2,focus_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_07mb,same_sensory_field_visible,syntax_survives_raw,dio_text_12n3ffm,dio_text_12n3ffm,0.0,0.00401573,2,2,0,SHORT,SHORT,SHORT,SHORT,1.0,1.0,0.0,0.0022915,0.0022905,-1e-06,SHORT:2,SHORT:2,SHORT:2,SHORT:2,0.0,0.0,0.0,varianteH_repro_check_probe25:2,varianteI_weltkontakt_probe25:2,temporal_first_contact:2,temporal_first_contact:2,observation_tone:2,observation_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_07mw,same_sensory_field_visible,syntax_survives_raw,dio_text_xdaz95,dio_text_xdaz95,0.0,0.069053041,4,8,4,SHORT,SHORT,SHORT,SHORT,1.0,1.0,0.0,0.008429,0.019569875,0.011140875,SHORT:4,SHORT:8,SHORT:4,SHORT:8,0.0,0.0,0.0,varianteH_repro_check_probe24:2|varianteH_repro_check_probe25:2,varianteI_weltkontakt_probe20:4|varianteI_weltkontakt_probe24:2|varianteI_weltkontakt_probe25:2,temporal_first_contact:4,temporal_far_return:2|temporal_first_contact:6,focus_tone:4,focus_tone:8,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_07t9,same_sensory_field_visible,syntax_survives_raw,dio_text_1iy6mgi,dio_text_1iy6mgi,0.0,0.010762533,4,4,0,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.0083565,0.0083305,-2.6e-05,LONG:4,LONG:4,LONG:4,LONG:4,0.0,0.0,0.0,varianteH_repro_check_probe25:2|varianteH_repro_check_probe26:2,varianteI_weltkontakt_probe22:2|varianteI_weltkontakt_probe26:2,temporal_first_contact:4,temporal_first_contact:4,observation_tone:4,observation_tone:4,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_080e,same_sensory_field_visible,syntax_survives_raw,dio_text_12o9nwj,dio_text_12o9nwj,0.0,0.006308892,2,2,0,LONG,LONG,LONG,LONG,0.560081,0.55668,-0.003401,0.0023865,0.0023685,-1.8e-05,LONG:2,LONG:2,LONG:2,LONG:2,0.0,0.0,0.0,varianteH_repro_check_probe25:2,varianteI_weltkontakt_probe25:2,temporal_first_contact:2,temporal_first_contact:2,focus_tone:2,focus_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_091t,same_sensory_field_visible,syntax_survives_raw,dio_text_1xmtz5m,dio_text_1xmtz5m,0.0,0.013706484,4,2,-2,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.00754025,0.00251,-0.00503025,LONG:4,LONG:2,LONG:4,LONG:2,0.0,0.0,0.0,varianteH_repro_check_probe22:2|varianteH_repro_check_probe26:2,varianteI_weltkontakt_probe22:2,temporal_first_contact:4,temporal_first_contact:2,focus_tone:4,focus_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_09ow,same_sensory_field_visible,syntax_survives_raw,dio_text_1t3exd1,dio_text_1t3exd1,0.0,0.006151782,2,2,0,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.0041715,0.00417,-1.5e-06,LONG:2,LONG:2,LONG:2,LONG:2,0.0,0.0,0.0,varianteH_repro_check_probe22:2,varianteI_weltkontakt_probe22:2,temporal_first_contact:2,temporal_first_contact:2,focus_tone:2,focus_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_09tm,same_sensory_field_visible,syntax_survives_raw,dio_text_5k5jo,dio_text_5k5jo,0.0,0.004944845,2,2,0,SHORT,SHORT,SHORT,SHORT,1.0,1.0,0.0,0.0029715,0.002985,1.35e-05,SHORT:2,SHORT:2,SHORT:2,SHORT:2,0.0,0.0,0.0,varianteH_repro_check_probe21:2,varianteI_weltkontakt_probe21:2,temporal_first_contact:2,temporal_first_contact:2,focus_tone:2,focus_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_09u3,same_sensory_field_visible,syntax_survives_raw,dio_text_hcsd1z,dio_text_hcsd1z,0.0,0.00176492,4,4,0,SHORT,SHORT,SHORT,SHORT,1.0,1.0,0.0,0.008376,0.00838825,1.225e-05,SHORT:4,SHORT:4,SHORT:4,SHORT:4,0.0,0.0,0.0,varianteH_repro_check_probe25:2|varianteH_repro_check_probe26:2,varianteI_weltkontakt_probe25:2|varianteI_weltkontakt_probe26:2,temporal_first_contact:4,temporal_first_contact:4,focus_tone:4,focus_tone:4,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0a7t,same_sensory_field_visible,syntax_survives_raw,dio_text_1quzea4,dio_text_1quzea4,0.0,0.005835429,2,2,0,SHORT,SHORT,SHORT,SHORT,1.0,1.0,0.0,0.0027935,0.0027975,4e-06,SHORT:2,SHORT:2,SHORT:2,SHORT:2,0.0,0.0,0.0,varianteH_repro_check_probe26:2,varianteI_weltkontakt_probe26:2,temporal_first_contact:2,temporal_first_contact:2,focus_tone:2,focus_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0avw,same_sensory_field_visible,syntax_survives_raw,dio_text_1rv98v0,dio_text_1rv98v0,0.0,0.005280246,2,2,0,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.0042785,0.004276,-2.5e-06,LONG:2,LONG:2,LONG:2,LONG:2,0.0,0.0,0.0,varianteH_repro_check_probe23:2,varianteI_weltkontakt_probe23:2,temporal_first_contact:2,temporal_first_contact:2,focus_tone:2,focus_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0azl,same_sensory_field_visible,syntax_survives_raw,dio_text_1usttu6,dio_text_1usttu6,0.0,0.003507729,2,2,0,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.0028835,0.0028805,-3e-06,LONG:2,LONG:2,LONG:2,LONG:2,0.0,0.0,0.0,varianteH_repro_check_probe26:2,varianteI_weltkontakt_probe26:2,temporal_first_contact:2,temporal_first_contact:2,focus_tone:2,focus_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0b2b,same_sensory_field_visible,syntax_survives_raw,dio_text_uaq1vy,dio_text_uaq1vy,0.0,0.004239905,2,2,0,SHORT,SHORT,SHORT,SHORT,0.017825,0.017637,-0.000188,4.85e-05,4.8e-05,-5e-07,SHORT:2,SHORT:2,SHORT:2,SHORT:2,0.0,0.0,0.0,varianteH_repro_check_probe23:2,varianteI_weltkontakt_probe23:2,temporal_first_contact:2,temporal_first_contact:2,focus_tone:2,focus_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0bde,same_sensory_field_visible,syntax_survives_raw,dio_text_wgwxxp,dio_text_wgwxxp,0.0,0.001971107,2,2,0,SHORT,SHORT,SHORT,SHORT,0.449871,0.441176,-0.008695,0.000664,0.0006495,-1.45e-05,SHORT:2,SHORT:2,SHORT:2,SHORT:2,0.0,0.0,0.0,varianteH_repro_check_probe22:2,varianteI_weltkontakt_probe22:2,temporal_first_contact:2,temporal_first_contact:2,observation_tone:2,observation_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0bm2,same_sensory_field_visible,syntax_survives_raw,dio_text_165ur45,dio_text_165ur45,0.0,0.002990603,4,4,0,SHORT,SHORT,SHORT,SHORT,1.0,1.0,0.0,0.011529,0.01153575,6.75e-06,SHORT:4,SHORT:4,SHORT:4,SHORT:4,0.0,0.0,0.0,varianteH_repro_check_probe25:2|varianteH_repro_check_probe26:2,varianteI_weltkontakt_probe25:2|varianteI_weltkontakt_probe26:2,temporal_first_contact:4,temporal_first_contact:4,focus_tone:4,focus_tone:4,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0ce4,same_sensory_field_visible,syntax_survives_raw,dio_text_3e1xd0,dio_text_3e1xd0,0.0,0.002436987,6,6,0,SHORT,SHORT,SHORT,SHORT,1.0,1.0,0.0,0.020918833,0.020937,1.8167e-05,SHORT:6,SHORT:6,SHORT:6,SHORT:6,0.0,0.0,0.0,varianteH_repro_check_probe22:2|varianteH_repro_check_probe24:2|varianteH_repro_check_probe26:2,varianteI_weltkontakt_probe22:2|varianteI_weltkontakt_probe24:2|varianteI_weltkontakt_probe26:2,temporal_first_contact:6,temporal_first_contact:6,focus_tone:6,focus_tone:6,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0cxr,same_sensory_field_visible,syntax_survives_raw,dio_text_1mx1n6v,dio_text_1mx1n6v,0.0,0.000447201,2,2,0,SHORT,SHORT,SHORT,SHORT,1.0,1.0,0.0,0.0038425,0.0038415,-1e-06,SHORT:2,SHORT:2,SHORT:2,SHORT:2,0.0,0.0,0.0,varianteH_repro_check_probe21:2,varianteI_weltkontakt_probe21:2,temporal_first_contact:2,temporal_first_contact:2,focus_tone:2,focus_tone:2,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0dos,same_sensory_field_visible,syntax_survives_raw,dio_text_1jr7z4y,dio_text_1jr7z4y,0.0,0.005740029,6,4,-2,LONG,LONG,LONG,LONG,1.0,1.0,0.0,0.0130345,0.007854,-0.0051805,LONG:6,LONG:4,LONG:6,LONG:4,0.0,0.0,0.0,varianteH_repro_check_probe22:2|varianteH_repro_check_probe24:2|varianteH_repro_check_probe25:2,varianteI_weltkontakt_probe22:2|varianteI_weltkontakt_probe24:2,temporal_first_contact:6,temporal_first_contact:4,focus_tone:6,focus_tone:4,True,False,False,False,False,False,False,False
same_sensory_field_same_direction_but_reife_kippt,dio_0e02,same_sensory_field_visible,syntax_survives_raw,dio_text_uvzu2h,dio_text_uvzu2h,0.0,0.012338855,2,2,0,LONG,LONG,LONG,LONG,0.535714,0.524194,-0.01152,0.0015245,0.001499,-2.55e-05,LONG:2,LONG:2,LONG:2,LONG:2,0.0,0.0,0.0,varianteH_repro_check_probe23:2,varianteI_weltkontakt_probe23:2,temporal_first_contact:2,temporal_first_contact:2,focus_tone:2,focus_tone:2,True,False,False,False,False,False,False,False
