probe13 dio_0cgn | withheld_carried_context_later_carried | LONG | afterlook=1.000000
probe13 dio_1k8m | withheld_carried_context_later_carried | LONG | afterlook=1.000000
probe12 dio_0x52 | withheld_carried_context_later_carried | LONG | afterlook=1.000000
probe12 dio_0qze | withheld_carried_context_later_carried | LONG | afterlook=1.000000
probe13 dio_1guc | withheld_carried_context_later_carried | LONG | afterlook=1.000000
probe13 dio_0avw | withheld_carried_context_later_carried | LONG | afterlook=1.000000
probe13 dio_199c | withheld_carried_context_later_carried | LONG | afterlook=1.000000
probe12 dio_1guc | withheld_carried_context_later_carried | LONG | afterlook=1.000000
probe12 dio_1ayy | withheld_carried_context_later_carried | LONG | afterlook=1.000000
probe12 dio_14eb | withheld_carried_context_later_carried | SHORT | afterlook=1.000000
probe12 dio_0y8w | withheld_carried_context_later_carried | LONG | afterlook=1.000000
probe13 dio_1wie | withheld_carried_context_later_carried | SHORT | afterlook=1.000000
probe13 dio_12jm | withheld_carried_context_later_carried | LONG | afterlook=1.000000
probe12 dio_0eh8 | withheld_carried_context_later_carried | SHORT | afterlook=1.000000
probe13 dio_0jco | withheld_carried_context_later_carried | SHORT | afterlook=1.000000
probe13 dio_05s4 | withheld_carried_context_later_carried | SHORT | afterlook=1.000000
probe12 dio_1361 | withheld_carried_context_later_carried | LONG | afterlook=1.000000
probe12 dio_14i8 | withheld_carried_context_later_carried | SHORT | afterlook=1.000000
probe12 dio_1jn5 | withheld_carried_context_later_carried | LONG | afterlook=1.000000
probe12 dio_0gtz | withheld_carried_context_later_carried | SHORT | afterlook=1.000000
probe12 dio_0ufv | withheld_carried_context_later_carried | LONG | afterlook=0.368550
probe12 dio_0g0p | withheld_carried_context_later_carried | LONG | afterlook=0.167866
probe13 dio_13zu | withheld_carried_context_later_carried | LONG | afterlook=0.023364
probe13 dio_0u1i | action_carried | SHORT | afterlook=1.000000
probe12 dio_0u1i | action_carried | SHORT | afterlook=1.000000
probe13 dio_1uv4 | withheld_cautious_context_later_carried | LONG | afterlook=1.000000
probe12 dio_1d8w | withheld_cautious_context_later_carried | LONG | afterlook=1.000000
probe13 dio_1g18 | withheld_cautious_context_later_carried | SHORT | afterlook=1.000000
probe12 dio_0szn | withheld_cautious_context_later_carried | SHORT | afterlook=1.000000
probe12 dio_0u8u | withheld_cautious_context_later_carried | SHORT | afterlook=1.000000
probe12 dio_1mpo | withheld_cautious_context_later_carried | SHORT | afterlook=1.000000
probe13 dio_14jl | withheld_cautious_context_later_carried | LONG | afterlook=0.710660
