symbol_family,count,run_count,runs,ticks,reward_sum,event_reward_sum,avg_reward,dominant_sight_state,sight_state_dominant_count,sight_state_dominant_share,sight_state_distinct,dominant_hearing_state,hearing_state_dominant_count,hearing_state_dominant_share,hearing_state_distinct,dominant_feeling_state,feeling_state_dominant_count,feeling_state_dominant_share,feeling_state_distinct,dominant_inner_state,inner_state_dominant_count,inner_state_dominant_share,inner_state_distinct,dominant_contact_state,contact_state_dominant_count,contact_state_dominant_share,contact_state_distinct,dominant_binding_state,binding_state_dominant_count,binding_state_dominant_share,binding_state_distinct,dominant_action,action_dominant_count,action_dominant_share,action_distinct,dominant_outcome_event,outcome_event_dominant_count,outcome_event_dominant_share,outcome_event_distinct,avg_dominant_share,state_distinct_total,stability_label,stability_sentence,passive_only
dio_07rf,2,2,"159,160","9,9",0.0,0.0,0.0,sehen_bewegte_form,2,1.0,1,hoeren_helle_spannung,2,1.0,1,fuehlen_hohe_spannung,2,1.0,1,inner_consequence_quiet,2,1.0,1,observed_without_action,2,1.0,1,multisensory_quiet_observation,2,1.0,1,WAIT,2,1.0,1,NO_TRADE,2,1.0,1,1.0,8,multisensory_stable_repeat,"dio_07rf: multisensory_stable_repeat; Bindung=multisensory_quiet_observation; Sehen=sehen_bewegte_form, Hoeren=hoeren_helle_spannung, Fuehlen=fuehlen_hohe_spannung; Runs=159,160.",1
dio_0gmg,3,3,"159,160,161","18,18,18",0.0,0.0,0.0,sehen_bewegte_form,3,1.0,1,hoeren_dunkle_spannung,3,1.0,1,fuehlen_hohe_spannung,3,1.0,1,inner_consequence_quiet,3,1.0,1,observed_without_action,3,1.0,1,multisensory_quiet_observation,3,1.0,1,WAIT,3,1.0,1,NO_TRADE,3,1.0,1,1.0,8,multisensory_stable_repeat,"dio_0gmg: multisensory_stable_repeat; Bindung=multisensory_quiet_observation; Sehen=sehen_bewegte_form, Hoeren=hoeren_dunkle_spannung, Fuehlen=fuehlen_hohe_spannung; Runs=159,160,161.",1
dio_0hd3,1,1,161,6,1.0,1.0,1.0,sehen_geformte_bewegung,1,1.0,1,hoeren_mittlere_spannung,1,1.0,1,fuehlen_koharent_gespannt,1,1.0,1,inner_consequence_carried,1,1.0,1,real_contact_carried,1,1.0,1,multisensory_carried_contact,1,1.0,1,SHORT,1,1.0,1,TP,1,1.0,1,1.0,8,multisensory_stable_repeat,"dio_0hd3: multisensory_stable_repeat; Bindung=multisensory_carried_contact; Sehen=sehen_geformte_bewegung, Hoeren=hoeren_mittlere_spannung, Fuehlen=fuehlen_koharent_gespannt; Runs=161.",1
dio_0izw,2,2,"159,160","8,8",0.0,0.0,0.0,sehen_stabile_form,2,1.0,1,hoeren_mittlere_spannung,2,1.0,1,fuehlen_inkoharent,2,1.0,1,inner_consequence_quiet,2,1.0,1,observed_without_action,2,1.0,1,multisensory_quiet_observation,2,1.0,1,WAIT,2,1.0,1,NO_TRADE,2,1.0,1,1.0,8,multisensory_stable_repeat,"dio_0izw: multisensory_stable_repeat; Bindung=multisensory_quiet_observation; Sehen=sehen_stabile_form, Hoeren=hoeren_mittlere_spannung, Fuehlen=fuehlen_inkoharent; Runs=159,160.",1
dio_0x52,2,2,"159,160","2,2",-2.0,-2.0,-1.0,sehen_stabile_form,2,1.0,1,hoeren_helle_spannung,2,1.0,1,fuehlen_koharent_ruhig,2,1.0,1,inner_consequence_conflicted,2,1.0,1,real_contact_burdened,2,1.0,1,multisensory_conflicted_burden,2,1.0,1,SHORT,2,1.0,1,SL,2,1.0,1,1.0,8,multisensory_stable_repeat,"dio_0x52: multisensory_stable_repeat; Bindung=multisensory_conflicted_burden; Sehen=sehen_stabile_form, Hoeren=hoeren_helle_spannung, Fuehlen=fuehlen_koharent_ruhig; Runs=159,160.",1
dio_173s,3,3,"159,160,161","12,12,12",0.0,0.0,0.0,sehen_bewegte_form,3,1.0,1,hoeren_dunkle_spannung,3,1.0,1,fuehlen_hohe_spannung,3,1.0,1,inner_consequence_quiet,3,1.0,1,observed_without_action,3,1.0,1,multisensory_quiet_observation,3,1.0,1,WAIT,3,1.0,1,NO_TRADE,3,1.0,1,1.0,8,multisensory_stable_repeat,"dio_173s: multisensory_stable_repeat; Bindung=multisensory_quiet_observation; Sehen=sehen_bewegte_form, Hoeren=hoeren_dunkle_spannung, Fuehlen=fuehlen_hohe_spannung; Runs=159,160,161.",1
dio_1g18,3,3,"159,160,161","13,13,13",3.0,3.0,1.0,sehen_stabile_form,3,1.0,1,hoeren_dunkle_spannung,3,1.0,1,fuehlen_inkoharent,3,1.0,1,inner_consequence_carried,3,1.0,1,real_contact_carried,3,1.0,1,multisensory_carried_contact,3,1.0,1,SHORT,3,1.0,1,TP,3,1.0,1,1.0,8,multisensory_stable_repeat,"dio_1g18: multisensory_stable_repeat; Bindung=multisensory_carried_contact; Sehen=sehen_stabile_form, Hoeren=hoeren_dunkle_spannung, Fuehlen=fuehlen_inkoharent; Runs=159,160,161.",1
dio_1mn2,1,1,161,11,0.0,0.0,0.0,sehen_geformte_bewegung,1,1.0,1,hoeren_dunkle_spannung,1,1.0,1,fuehlen_koharent_gespannt,1,1.0,1,inner_consequence_quiet,1,1.0,1,observed_without_action,1,1.0,1,multisensory_quiet_observation,1,1.0,1,WAIT,1,1.0,1,NO_TRADE,1,1.0,1,1.0,8,multisensory_stable_repeat,"dio_1mn2: multisensory_stable_repeat; Bindung=multisensory_quiet_observation; Sehen=sehen_geformte_bewegung, Hoeren=hoeren_dunkle_spannung, Fuehlen=fuehlen_koharent_gespannt; Runs=161.",1
dio_1mx2,2,2,"159,160","11,11",0.0,0.0,0.0,sehen_geformte_bewegung,2,1.0,1,hoeren_dunkle_spannung,2,1.0,1,fuehlen_koharent_gespannt,2,1.0,1,inner_consequence_quiet,2,1.0,1,observed_without_action,2,1.0,1,multisensory_quiet_observation,2,1.0,1,WAIT,2,1.0,1,NO_TRADE,2,1.0,1,1.0,8,multisensory_stable_repeat,"dio_1mx2: multisensory_stable_repeat; Bindung=multisensory_quiet_observation; Sehen=sehen_geformte_bewegung, Hoeren=hoeren_dunkle_spannung, Fuehlen=fuehlen_koharent_gespannt; Runs=159,160.",1
dio_1pfo,2,2,"159,160","10,10",0.0,0.0,0.0,sehen_geformte_bewegung,2,1.0,1,hoeren_leise,2,1.0,1,fuehlen_koharent_gespannt,2,1.0,1,inner_consequence_quiet,2,1.0,1,observed_without_action,2,1.0,1,multisensory_quiet_observation,2,1.0,1,WAIT,2,1.0,1,NO_TRADE,2,1.0,1,1.0,8,multisensory_stable_repeat,"dio_1pfo: multisensory_stable_repeat; Bindung=multisensory_quiet_observation; Sehen=sehen_geformte_bewegung, Hoeren=hoeren_leise, Fuehlen=fuehlen_koharent_gespannt; Runs=159,160.",1
