source,symbol_family,inner_awareness_state,burden_action,reward_delta,episode_delta,wait_trace_count,dio_syntax_sentence,passive_only,writes_training_memory,read_by_mini_dio,influences_action,is_gate,is_motoric
probe16_probe7,dio_19i4,family_burden_reorganized_to_observation,SHORT,2.0,-2,1,inner_conflict_awareness|dio_19i4|SHORT|burden_to_observation|reward_delta=2.000000|wait=1,1,0,0,0,0,0
probe16_probe7,dio_1k0r,family_burden_reorganized_to_observation,LONG,2.0,-2,1,inner_conflict_awareness|dio_1k0r|LONG|burden_to_observation|reward_delta=2.000000|wait=1,1,0,0,0,0,0
