phase,phase_run,global_run,data_path,candles,episodes,trades,long_trades,short_trades,waits,total_reward,avg_reward,unique_symbols,avg_trade_readiness,max_trade_readiness,avg_associative_trade,max_associative_trade,avg_maturity_gap,max_maturity_gap,avg_mature_transfer,max_mature_transfer,avg_observation_trade_signal,max_observation_trade_signal,avg_observation_trade_readiness,max_observation_trade_readiness,observation_learning_events,avg_observation_learning_pressure,max_observation_learning_pressure,top_long_family,top_long_trust,top_short_family,top_short_trust
order_shift_varianz,1,40,data\kontrolliert_reihenfolge_shift_varianz_2episoden_5m_SOLUSDT.csv,22,12,1,1,0,11,0.906071,0.075506,12,0.026673,0.239811,0.061451,0.084337,0.050198,0.078433,0.011253,0.054771,0.001235,0.008275,0.000136,0.00091,11,0.057316,0.080499,dio_1lam,1.0,dio_0t45,1.0
order_shift_varianz,2,41,data\kontrolliert_reihenfolge_shift_varianz_2episoden_5m_SOLUSDT.csv,22,8,2,1,1,6,1.899905,0.237488,8,0.068591,0.387311,0.061759,0.076921,0.035643,0.057534,0.026115,0.069375,0.005042,0.009317,0.000555,0.001025,6,0.052452,0.063357,dio_1lam,1.0,dio_0t45,1.0
order_shift_varianz,3,42,data\kontrolliert_reihenfolge_shift_varianz_2episoden_5m_SOLUSDT.csv,22,8,2,1,1,6,2.575923,0.32199,8,0.084517,0.4615,0.05792,0.078357,0.02442,0.056928,0.0335,0.065564,0.005243,0.013512,0.000577,0.001486,6,0.038976,0.059338,dio_1lam,1.0,dio_0t45,1.0
order_shift_varianz,4,43,data\kontrolliert_reihenfolge_shift_varianz_2episoden_5m_SOLUSDT.csv,22,8,2,1,1,6,2.575923,0.32199,8,0.132648,0.523523,0.059745,0.079776,0.016863,0.055748,0.042882,0.079776,0.006066,0.013512,0.000667,0.001486,6,0.034511,0.05941,dio_1lam,1.0,dio_0t45,1.0
