world_label,symbol_family,direction_hint,avg_best_reward,reflection_carry,reflection_strain,world_carry,best_long,best_short,best_positive_count,withheld_consequence_symbol,source_alignment_state,source_consequence_state,best_wait,max_best_reward,avg_observation_pressure,avg_trade_readiness,passive_only,read_by_mini_dio,influences_action,is_gate,is_motoric,memory_note
probe15,dio_0cgn,LONG,1.0,0.314754,0.2181995,0.0,2,0,2,dio_wcc_7ovd4x,alignment_inner_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,1.0,0.5412085,0.052266,True,False,False,False,False,"probe15/dio_0cgn: getragen wahrgenommen, nicht gehandelt, Nachblick haette LONG getragen; avg_best_reward=1.000000."
probe15,dio_0hd3,SHORT,1.0,0.30903,0.246607,0.280327,0,2,2,dio_wcc_1cusf38,alignment_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,1.0,0.620047,0.056079,True,False,False,False,False,"probe15/dio_0hd3: getragen wahrgenommen, nicht gehandelt, Nachblick haette SHORT getragen; avg_best_reward=1.000000."
probe14,dio_1rv1,LONG,1.0,0.3085865,0.2216505,0.0,2,0,2,dio_wcc_rmw2kw,alignment_inner_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,1.0,0.5427175,0.020137,True,False,False,False,False,"probe14/dio_1rv1: getragen wahrgenommen, nicht gehandelt, Nachblick haette LONG getragen; avg_best_reward=1.000000."
probe14,dio_0qze,LONG,1.0,0.307551,0.2254835,0.27369,2,0,2,dio_wcc_3rzsu8,alignment_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,1.0,0.552146,0.0204895,True,False,False,False,False,"probe14/dio_0qze: getragen wahrgenommen, nicht gehandelt, Nachblick haette LONG getragen; avg_best_reward=1.000000."
probe14,dio_0hd3,SHORT,1.0,0.3059665,0.249752,0.279407,0,2,2,dio_wcc_jcf4ux,alignment_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,1.0,0.625883,0.038908,True,False,False,False,False,"probe14/dio_0hd3: getragen wahrgenommen, nicht gehandelt, Nachblick haette SHORT getragen; avg_best_reward=1.000000."
probe15,dio_0x52,LONG,1.0,0.3050125,0.227187,0.0,2,0,2,dio_wcc_brtamg,alignment_inner_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,1.0,0.5463215,0.0202885,True,False,False,False,False,"probe15/dio_0x52: getragen wahrgenommen, nicht gehandelt, Nachblick haette LONG getragen; avg_best_reward=1.000000."
probe14,dio_0989,LONG,1.0,0.300017,0.2555355,0.275567,2,0,2,dio_wcc_1d4t4zq,alignment_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,1.0,0.6253245,0.0228825,True,False,False,False,False,"probe14/dio_0989: getragen wahrgenommen, nicht gehandelt, Nachblick haette LONG getragen; avg_best_reward=1.000000."
probe15,dio_1mx2,LONG,1.0,0.2989975,0.255451,0.275835,2,0,2,dio_wcc_iu1j7l,alignment_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,1.0,0.6230065,0.0227865,True,False,False,False,False,"probe15/dio_1mx2: getragen wahrgenommen, nicht gehandelt, Nachblick haette LONG getragen; avg_best_reward=1.000000."
probe15,dio_1guc,LONG,1.0,0.2980585,0.247073,0.0,2,0,2,dio_wcc_dqrqsl,alignment_inner_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,1.0,0.542889,0.050528,True,False,False,False,False,"probe15/dio_1guc: getragen wahrgenommen, nicht gehandelt, Nachblick haette LONG getragen; avg_best_reward=1.000000."
probe14,dio_0b66,SHORT,1.0,0.2979565,0.2544275,0.275203,0,2,2,dio_wcc_67wyy2,alignment_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,1.0,0.607838,0.0212095,True,False,False,False,False,"probe14/dio_0b66: getragen wahrgenommen, nicht gehandelt, Nachblick haette SHORT getragen; avg_best_reward=1.000000."
probe15,dio_0u1i,SHORT,1.0,0.296267,0.2542345,0.274756,0,2,2,dio_wcc_potovc,alignment_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,1.0,0.600173,0.0209205,True,False,False,False,False,"probe15/dio_0u1i: getragen wahrgenommen, nicht gehandelt, Nachblick haette SHORT getragen; avg_best_reward=1.000000."
probe14,dio_1guc,LONG,1.0,0.29575,0.2497315,0.0,2,0,2,dio_wcc_1xlvx5a,alignment_inner_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,1.0,0.549562,0.035459,True,False,False,False,False,"probe14/dio_1guc: getragen wahrgenommen, nicht gehandelt, Nachblick haette LONG getragen; avg_best_reward=1.000000."
probe14,dio_1t1w,LONG,1.0,0.293994,0.2559185,0.0,2,0,2,dio_wcc_yi6qk1,alignment_inner_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,1.0,0.582104,0.021689,True,False,False,False,False,"probe14/dio_1t1w: getragen wahrgenommen, nicht gehandelt, Nachblick haette LONG getragen; avg_best_reward=1.000000."
probe15,dio_199c,LONG,1.0,0.292248,0.25524,0.270806,2,0,2,dio_wcc_1vn0n2f,alignment_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,1.0,0.5720195,0.0213095,True,False,False,False,False,"probe15/dio_199c: getragen wahrgenommen, nicht gehandelt, Nachblick haette LONG getragen; avg_best_reward=1.000000."
probe14,dio_1wie,SHORT,1.0,0.2700595,0.23876,0.0,0,2,2,dio_wcc_13dbjf6,alignment_inner_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,1.0,0.417137,0.014497,True,False,False,False,False,"probe14/dio_1wie: getragen wahrgenommen, nicht gehandelt, Nachblick haette SHORT getragen; avg_best_reward=1.000000."
probe15,dio_0eh8,SHORT,1.0,0.2692245,0.239114,0.0,0,2,2,dio_wcc_u1l19m,alignment_inner_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,1.0,0.4185595,0.0145375,True,False,False,False,False,"probe15/dio_0eh8: getragen wahrgenommen, nicht gehandelt, Nachblick haette SHORT getragen; avg_best_reward=1.000000."
probe15,dio_12jm,LONG,1.0,0.2677675,0.258592,0.0,2,0,2,dio_wcc_1djz27r,alignment_inner_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,1.0,0.460977,0.0417975,True,False,False,False,False,"probe15/dio_12jm: getragen wahrgenommen, nicht gehandelt, Nachblick haette LONG getragen; avg_best_reward=1.000000."
probe14,dio_12jm,LONG,1.0,0.2657885,0.259156,0.0,2,0,2,dio_wcc_jthmeg,alignment_inner_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,1.0,0.457672,0.0291765,True,False,False,False,False,"probe14/dio_12jm: getragen wahrgenommen, nicht gehandelt, Nachblick haette LONG getragen; avg_best_reward=1.000000."
probe14,dio_0xpt,SHORT,1.0,0.262003,0.250029,0.0,0,2,2,dio_wcc_udcxh4,alignment_inner_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,1.0,0.402014,0.013957,True,False,False,False,False,"probe14/dio_0xpt: getragen wahrgenommen, nicht gehandelt, Nachblick haette SHORT getragen; avg_best_reward=1.000000."
probe15,dio_15ms,SHORT,1.0,0.26107,0.249856,0.0,0,2,2,dio_wcc_1fmr0lz,alignment_inner_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,1.0,0.400347,0.0138895,True,False,False,False,False,"probe15/dio_15ms: getragen wahrgenommen, nicht gehandelt, Nachblick haette SHORT getragen; avg_best_reward=1.000000."
probe15,dio_173s,SHORT,1.0,0.2609795,0.2585685,0.0,0,2,2,dio_wcc_gz96bb,alignment_inner_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,1.0,0.411095,0.0369615,True,False,False,False,False,"probe15/dio_173s: getragen wahrgenommen, nicht gehandelt, Nachblick haette SHORT getragen; avg_best_reward=1.000000."
probe15,dio_1gxl,SHORT,1.0,0.257746,0.251773,0.0,0,2,2,dio_wcc_1023vsh,alignment_inner_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,1.0,0.359354,0.0325385,True,False,False,False,False,"probe15/dio_1gxl: getragen wahrgenommen, nicht gehandelt, Nachblick haette SHORT getragen; avg_best_reward=1.000000."
probe14,dio_1gxl,SHORT,1.0,0.256868,0.2530205,0.0,0,2,2,dio_wcc_1ripre4,alignment_inner_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,1.0,0.364915,0.0225435,True,False,False,False,False,"probe14/dio_1gxl: getragen wahrgenommen, nicht gehandelt, Nachblick haette SHORT getragen; avg_best_reward=1.000000."
probe14,dio_0n45,LONG,0.242291,0.2611625,0.2577795,0.0,2,0,2,dio_wcc_1c3m4w5,alignment_inner_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,0.242291,0.4454895,0.0044295,True,False,False,False,False,"probe14/dio_0n45: getragen wahrgenommen, nicht gehandelt, Nachblick haette LONG getragen; avg_best_reward=0.242291."
probe14,dio_1pfo,LONG,0.076754,0.300796,0.2550365,0.276104,2,0,2,dio_wcc_m795ic,alignment_carried_unconfirmed,unconfirmed_consequence_would_have_carried,0,0.076754,0.6539315,0.003845,True,False,False,False,False,"probe14/dio_1pfo: getragen wahrgenommen, nicht gehandelt, Nachblick haette LONG getragen; avg_best_reward=0.076754."
