source_label,run,tick,symbol_family,action,observed_possible_action,trace_kind,outcome_event,potential_reward,real_reward,passive_only
probe15,dio_mini_lauf_164,4,dio_199c,WAIT,LONG,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe15,dio_mini_lauf_164,5,dio_0u1i,SHORT,,real_action_outcome,TP,1.0,1.0,1
probe15,dio_mini_lauf_164,10,dio_1pfo,WAIT,LONG,passive_wait_possible_action,NO_TRADE,0.045249,0.0,1
probe15,dio_mini_lauf_164,11,dio_1mx2,WAIT,LONG,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe15,dio_mini_lauf_164,12,dio_173s,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe15,dio_mini_lauf_164,13,dio_1g18,SHORT,,real_action_outcome,TP,1.0,1.0,1
probe15,dio_mini_lauf_164,18,dio_0gmg,WAIT,LONG,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_162,1,dio_0cgn,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_162,2,dio_0fa9,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_162,3,dio_06bd,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_162,4,dio_0ojr,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_162,5,dio_04zi,WAIT,LONG,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_162,6,dio_1qig,WAIT,LONG,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_162,7,dio_0vc8,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,0.438144,0.0,1
probe16,dio_mini_lauf_162,8,dio_1g7l,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_162,9,dio_1k0r,LONG,,real_action_outcome,SL,1.0,-1.0,1
probe16,dio_mini_lauf_162,14,dio_1t73,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_162,15,dio_1q9b,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_162,16,dio_0rb2,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_162,17,dio_1jo7,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,0.541401,0.0,1
probe16,dio_mini_lauf_162,18,dio_1w4m,WAIT,LONG,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_163,1,dio_0cgn,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_163,2,dio_0fa9,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_163,3,dio_06bd,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_163,4,dio_0ojr,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_163,5,dio_04zi,WAIT,LONG,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_163,6,dio_1qig,WAIT,LONG,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_163,7,dio_0vc8,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,0.438144,0.0,1
probe16,dio_mini_lauf_163,8,dio_1g7l,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_163,9,dio_1k0r,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_163,10,dio_10kx,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_163,11,dio_1f4v,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_163,12,dio_1w4m,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,0.490798,0.0,1
probe16,dio_mini_lauf_163,13,dio_1vjg,WAIT,LONG,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_163,14,dio_1t73,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_163,15,dio_1q9b,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_163,16,dio_0rb2,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_163,17,dio_1jo7,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,0.541401,0.0,1
probe16,dio_mini_lauf_163,18,dio_1w4m,WAIT,LONG,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_164,1,dio_0cgn,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_164,2,dio_0fa9,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_164,3,dio_06bd,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_164,4,dio_0ojr,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_164,5,dio_04zi,WAIT,LONG,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_164,6,dio_1qig,WAIT,LONG,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_164,7,dio_0vc8,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,0.438144,0.0,1
probe16,dio_mini_lauf_164,8,dio_1g7l,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_164,9,dio_1k0r,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_164,10,dio_10kx,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_164,11,dio_1f4v,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_164,12,dio_1w4m,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,0.490798,0.0,1
probe16,dio_mini_lauf_164,13,dio_1vjg,WAIT,LONG,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_164,14,dio_1t73,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_164,15,dio_1q9b,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_164,16,dio_0rb2,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe16,dio_mini_lauf_164,17,dio_1jo7,WAIT,SHORT,passive_wait_possible_action,NO_TRADE,0.541401,0.0,1
probe16,dio_mini_lauf_164,18,dio_1w4m,WAIT,LONG,passive_wait_possible_action,NO_TRADE,1.0,0.0,1
probe18,dio_mini_lauf_162,1,dio_1txv,SHORT,,real_action_outcome,TP,1.0,1.0,1
probe18,dio_mini_lauf_162,6,dio_0arw,LONG,,real_action_outcome,TP,1.0,1.0,1
probe18,dio_mini_lauf_162,11,dio_14xc,WAIT,LONG,passive_wait_possible_action,NO_TRADE,0.3125,0.0,1
probe18,dio_mini_lauf_162,12,dio_1vpi,SHORT,,real_action_outcome,TP,1.0,1.0,1
probe18,dio_mini_lauf_162,17,dio_02qu,LONG,,real_action_outcome,TP,1.0,1.0,1
probe18,dio_mini_lauf_163,1,dio_1txv,SHORT,,real_action_outcome,TP,1.0,1.0,1
probe18,dio_mini_lauf_163,6,dio_0arw,LONG,,real_action_outcome,TP,1.0,1.0,1
probe18,dio_mini_lauf_163,11,dio_14xc,WAIT,LONG,passive_wait_possible_action,NO_TRADE,0.3125,0.0,1
probe18,dio_mini_lauf_163,12,dio_1vpi,SHORT,,real_action_outcome,TP,1.0,1.0,1
probe18,dio_mini_lauf_163,17,dio_02qu,LONG,,real_action_outcome,TP,1.0,1.0,1
probe18,dio_mini_lauf_164,1,dio_1txv,SHORT,,real_action_outcome,TP,1.0,1.0,1
probe18,dio_mini_lauf_164,6,dio_0arw,LONG,,real_action_outcome,TP,1.0,1.0,1
probe18,dio_mini_lauf_164,11,dio_14xc,WAIT,LONG,passive_wait_possible_action,NO_TRADE,0.3125,0.0,1
probe18,dio_mini_lauf_164,12,dio_1vpi,SHORT,,real_action_outcome,TP,1.0,1.0,1
probe18,dio_mini_lauf_164,17,dio_02qu,LONG,,real_action_outcome,TP,1.0,1.0,1
