phase,phase_run,global_run,data_path,candles,episodes,trades,long_trades,short_trades,waits,total_reward,avg_reward,unique_symbols,avg_trade_readiness,max_trade_readiness,avg_associative_trade,max_associative_trade,avg_maturity_gap,max_maturity_gap,avg_mature_transfer,max_mature_transfer,avg_observation_trade_signal,max_observation_trade_signal,avg_observation_trade_readiness,max_observation_trade_readiness,observation_learning_events,avg_observation_learning_pressure,max_observation_learning_pressure,top_long_family,top_long_trust,top_short_family,top_short_trust
sensorischer_shift,1,23,data\kontrolliert_sensorischer_shift_2episoden_5m_SOLUSDT.csv,22,16,0,0,0,16,0.0,0.0,16,0.004724,0.030045,0.043203,0.063991,0.038479,0.059511,0.004724,0.030045,0.000169,0.002712,1.9e-05,0.000298,16,0.040132,0.061079,dio_0byw,1.0,dio_0lt6,0.31344148702175056
sensorischer_shift,2,24,data\kontrolliert_sensorischer_shift_2episoden_5m_SOLUSDT.csv,22,16,0,0,0,16,0.0,0.0,16,0.014417,0.044818,0.040545,0.054843,0.026351,0.038392,0.014194,0.041252,0.002503,0.004689,0.000275,0.000516,16,0.031319,0.04415,dio_0byw,1.0,dio_0lt6,0.31344148702175056
sensorischer_shift,3,25,data\kontrolliert_sensorischer_shift_2episoden_5m_SOLUSDT.csv,22,8,2,1,1,6,2.788458,0.348557,8,0.030574,0.057135,0.044642,0.056576,0.01624,0.03876,0.028402,0.051054,0.003296,0.007692,0.000363,0.000846,6,0.028177,0.040023,dio_0byw,1.0,dio_0lt6,0.31344148702175056
sensorischer_shift,4,26,data\kontrolliert_sensorischer_shift_2episoden_5m_SOLUSDT.csv,22,7,3,2,1,4,2.516387,0.359484,7,0.063472,0.18072,0.047647,0.059702,0.008452,0.040477,0.039195,0.059702,0.0039,0.007692,0.000429,0.000846,4,0.024763,0.042061,dio_0byw,1.0,dio_0lt6,0.31344148702175056
