run,tick,symbol_family,action,outcome_event,reward,event_reward,close_reward,entry_price,tp_price,sl_price,exit_price,bars_held,source_file
159,1,dio_0cgn,WAIT,NO_TRADE,0.0,0.0,0.0,102.15000000,102.15000000,102.15000000,102.15000000,0,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_159\episodes.csv
159,2,dio_0x52,SHORT,SL,-1.0,-1.0,-0.857428,102.32000000,101.99000000,102.65000000,102.65000000,1,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_159\episodes.csv
159,7,dio_15ms,WAIT,NO_TRADE,0.0,0.0,0.0,103.25000000,103.25000000,103.25000000,103.25000000,0,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_159\episodes.csv
159,8,dio_0izw,WAIT,NO_TRADE,0.0,0.0,0.0,102.82000000,102.82000000,102.82000000,102.82000000,0,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_159\episodes.csv
159,9,dio_07rf,WAIT,NO_TRADE,0.0,0.0,0.0,102.25000000,102.25000000,102.25000000,102.25000000,0,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_159\episodes.csv
159,10,dio_1pfo,WAIT,NO_TRADE,0.0,0.0,0.0,101.91000000,101.91000000,101.91000000,101.91000000,0,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_159\episodes.csv
159,11,dio_1mx2,WAIT,NO_TRADE,0.0,0.0,0.0,101.72000000,101.72000000,101.72000000,101.72000000,0,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_159\episodes.csv
159,12,dio_173s,WAIT,NO_TRADE,0.0,0.0,0.0,101.94000000,101.94000000,101.94000000,101.94000000,0,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_159\episodes.csv
159,13,dio_1g18,SHORT,TP,1.0,1.0,0.845303,102.26000000,101.45800000,103.06200000,101.45800000,3,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_159\episodes.csv
159,18,dio_0gmg,WAIT,NO_TRADE,0.0,0.0,0.0,101.10000000,101.10000000,101.10000000,101.10000000,0,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_159\episodes.csv
160,1,dio_0cgn,WAIT,NO_TRADE,0.0,0.0,0.0,102.15000000,102.15000000,102.15000000,102.15000000,0,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_160\episodes.csv
160,2,dio_0x52,SHORT,SL,-1.0,-1.0,-0.857428,102.32000000,101.99000000,102.65000000,102.65000000,1,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_160\episodes.csv
160,7,dio_15ms,WAIT,NO_TRADE,0.0,0.0,0.0,103.25000000,103.25000000,103.25000000,103.25000000,0,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_160\episodes.csv
160,8,dio_0izw,WAIT,NO_TRADE,0.0,0.0,0.0,102.82000000,102.82000000,102.82000000,102.82000000,0,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_160\episodes.csv
160,9,dio_07rf,WAIT,NO_TRADE,0.0,0.0,0.0,102.25000000,102.25000000,102.25000000,102.25000000,0,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_160\episodes.csv
160,10,dio_1pfo,WAIT,NO_TRADE,0.0,0.0,0.0,101.91000000,101.91000000,101.91000000,101.91000000,0,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_160\episodes.csv
160,11,dio_1mx2,WAIT,NO_TRADE,0.0,0.0,0.0,101.72000000,101.72000000,101.72000000,101.72000000,0,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_160\episodes.csv
160,12,dio_173s,WAIT,NO_TRADE,0.0,0.0,0.0,101.94000000,101.94000000,101.94000000,101.94000000,0,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_160\episodes.csv
160,13,dio_1g18,SHORT,TP,1.0,1.0,0.845303,102.26000000,101.45800000,103.06200000,101.45800000,3,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_160\episodes.csv
160,18,dio_0gmg,WAIT,NO_TRADE,0.0,0.0,0.0,101.10000000,101.10000000,101.10000000,101.10000000,0,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_160\episodes.csv
161,1,dio_0cgn,LONG,TP,1.0,1.0,1.16448,102.15000000,102.44000000,101.86000000,102.44000000,2,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_161\episodes.csv
161,6,dio_0hd3,SHORT,TP,1.0,1.0,1.491128,103.70000000,103.01600000,104.38400000,103.01600000,2,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_161\episodes.csv
161,11,dio_1mn2,WAIT,NO_TRADE,0.0,0.0,0.0,101.72000000,101.72000000,101.72000000,101.72000000,0,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_161\episodes.csv
161,12,dio_173s,WAIT,NO_TRADE,0.0,0.0,0.0,101.94000000,101.94000000,101.94000000,101.94000000,0,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_161\episodes.csv
161,13,dio_1g18,SHORT,TP,1.0,1.0,0.845303,102.26000000,101.45800000,103.06200000,101.45800000,3,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_161\episodes.csv
161,18,dio_0gmg,WAIT,NO_TRADE,0.0,0.0,0.0,101.10000000,101.10000000,101.10000000,101.10000000,0,debug\dio_mini_12n_transfer_probe15\dio_mini_lauf_161\episodes.csv
